Map from character to field name
A:	Australia
B:	Austria
C:	Belgium
D:	Brazil
E:	Canada
F:	China
G:	Czech Republic
H:	Democratic Republic of the Congo
I:	England
J:	Finland
K:	France
L:	Georgia
M:	Germany
N:	Hong Kong
O:	Iceland
P:	India
Q:	Ireland
R:	Italy
S:	Japan
T:	Luxembourg
U:	Mexico
V:	Netherlands
W:	Norway
X:	Portugal
Y:	Scotland
Z:	Senegal
[:	Singapore
\:	South Korea
]:	Spain
^:	Switzerland
_:	Taiwan
`:	USA
a:	Wales
b:	?


Substitution rate (mu): 346.987924

Equilibrium frequencies (pi_i):
  A: 0.0266
  B: 0.0391
  C: 0.0187
  D: 0.0336
  E: 0.03
  F: 0.0219
  G: 0.0333
  H: 0.0362
  I: 0.0168
  J: 0.0355
  K: 0.0279
  L: 0.0388
  M: 0.0277
  N: 0.0421
  O: 0.0274
  P: 0.0329
  Q: 0.034
  R: 0.0327
  S: 0.0288
  T: 0.0259
  U: 0.0377
  V: 0.0189
  W: 0.0347
  X: 0.0267
  Y: 0.0286
  Z: 0.0351
  [: 0.0336
  \: 0.0374
  ]: 0.0219
  ^: 0.0244
  _: 0.0335
  `: 0.022
  a: 0.0355

Symmetrized rates from j->i (W_ij):
	A	B	C	D	E	F	G	H	I	J	K	L	M	N	O	P	Q	R	S	T	U	V	W	X	Y	Z	[	\	]	^	_	`	a
  A	0	0.6998	1.8271	0.6133	4.4313	1.2249	0.6151	0.8977	5.9845	1.171	5.0699	0.9041	3.5913	0.6122	1.9007	2.0767	0.6117	0.6723	1.1092	2.075	0.9208	1.4855	0.964	0.824	2.398	0.725	0.9973	0.7462	0.9256	0.8851	1.4644	5.4541	0.6595
  B	0.6998	0	0.6106	0.6112	0.6115	0.6104	0.6111	0.6119	1.3078	0.6112	1.5263	0.6111	1.529	0.6107	0.611	0.6113	0.6111	0.6113	0.6102	0.9158	0.612	0.9152	0.6114	0.611	0.6123	0.611	0.6111	0.6111	2.1354	0.8258	0.6118	1.1327	0.6111
  C	1.8271	0.6106	0	1.5263	1.7386	0.9167	1.2151	2.75	10.614	1.0293	5.0826	1.3753	2.191	0.6411	2.8504	2.2616	1.2142	2.8379	1.2039	4.0605	0.6134	5.8509	1.0079	3.1759	2.4952	2.1222	0.8688	0.6107	1.9158	1.4873	1.22	1.0431	0.9224
  D	0.6133	0.6112	1.5263	0	0.7295	0.6107	0.6113	0.6123	2.4318	0.6115	0.6117	0.6113	0.9528	0.6127	0.6125	0.6115	0.6113	0.6118	0.6105	0.6114	0.6115	2.0033	0.6116	0.6121	0.6127	0.6114	0.6223	0.6112	0.9157	0.6408	0.6123	0.6123	0.6113
  E	4.4313	0.6115	1.7386	0.7295	0	3.191	0.7521	0.6659	3.7681	0.6593	2.6426	0.6921	1.7619	0.6111	0.9815	1.0856	0.6112	0.78	1.5461	3.6556	1.3014	0.9219	0.9678	1.5841	1.3923	0.6387	0.6632	0.6275	0.7795	1.1152	2.9034	9.8363	0.6136
  F	1.2249	0.6104	0.9167	0.6107	3.191	0	0.6106	0.7411	1.5695	0.9168	0.6203	0.6103	2.1358	2.5311	1.2281	0.9196	0.9152	0.6115	3.2911	0.8968	0.6129	1.2359	0.9234	0.6206	5.7987	1.088	6.0009	3.2325	0.9527	0.612	2.1328	5.606	0.6103
  G	0.6151	0.6111	1.2151	0.6113	0.7521	0.6106	0	0.6119	2.0321	0.6112	0.8987	0.6111	0.6123	0.6108	0.7828	0.6113	0.6112	0.6115	0.6103	0.8196	0.6113	0.917	0.6117	0.611	0.7829	0.6111	0.6113	0.6111	0.6104	0.9095	0.6121	0.7796	0.6112
  H	0.8977	0.6119	2.75	0.6123	0.6659	0.7411	0.6119	0	1.5946	0.6131	0.9406	0.6119	0.676	0.6116	0.7272	0.6182	0.6117	0.6739	0.6114	0.7921	0.6121	1.8667	0.6141	0.6929	1.2034	0.6121	0.6129	0.612	0.6135	0.884	0.6154	0.6681	0.6116
  I	5.9845	1.3078	10.614	2.4318	3.7681	1.5695	2.0321	1.5946	0	2.2512	2.3181	0.8558	4.6657	0.6097	9.2708	1.6456	1.8423	4.2562	3.183	3.3284	1.1514	9.9311	2.1617	10.737	8.8303	1.0493	1.5153	0.6098	5.2243	5.6765	3.614	4.4461	1.6507
  J	1.171	0.6112	1.0293	0.6115	0.6593	0.9168	0.6112	0.6131	2.2512	0	2.0704	0.611	1.8107	0.6107	0.7341	0.6117	0.6112	0.6157	0.6146	0.8935	0.6121	1.7488	0.9122	0.6137	1.4492	0.6113	0.6115	0.6112	0.9207	0.6118	0.6125	0.6235	0.6113
