edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
NewYork->Virginia,0, 0, 700, 500, 0, 0, 0
Wisconsin->Illinois,0, 0, 100, 400, 100, 500, 100
NewYork->California,0, 0, 600, 400, 100, 0, 0
NewYork->NewJersey,0, 0, 400, 600, 0, 0, 0
Louisiana->Texas,0, 0, 400, 600, 0, 0, 0
NewYork->Connecticut,0, 0, 200, 600, 0, 0, 0
Michigan->NewMexico,0, 0, 400, 300, 0, 0, 0
Michigan->Minnesota,0, 0, 600, 100, 0, 0, 0
Oregon->Washington,0, 0, 378, 300, 0, 0, 0
Idaho->Connecticut,0, 0, 0, 665, 0, 0, 0
NewYork->Maryland,0, 0, 200, 400, 0, 0, 0
California->Oregon,0, 0, 400, 100, 100, 0, 0
Utah->Michigan,0, 0, 300, 300, 0, 0, 0
Massachusetts->Virginia,0, 0, 500, 100, 0, 0, 0
California->Wisconsin,0, 100, 153, 100, 100, 100, 0
Oregon->California,0, 0, 253, 300, 0, 0, 0
Florida->Virginia,0, 0, 447, 100, 0, 0, 0
Florida->Pennsylvania,0, 0, 247, 300, 0, 0, 0
Michigan->Connecticut,0, 0, 400, 145, 0, 0, 0
California->NewYork,0, 100, 400, 0, 0, 0, 0
Utah->Massachusetts,0, 200, 200, 100, 0, 0, 0
NewYork->Utah,0, 0, 300, 200, 0, 0, 0
Virginia->Florida,0, 0, 200, 300, 0, 0, 0
NewYork->Oregon,0, 0, 400, 100, 0, 0, 0
Michigan->California,0, 0, 400, 100, 0, 0, 0
Michigan->Utah,0, 0, 500, 0, 0, 0, 0
Louisiana->Arizona,0, 0, 400, 100, 0, 0, 0
Louisiana->Florida,0, 0, 100, 400, 0, 0, 0
NewYork->Washington,0, 0, 400, 100, 0, 0, 0
Florida->NorthCarolina,0, 0, 100, 400, 0, 0, 0
Wyoming->Michigan,0, 0, 100, 400, 0, 0, 0
Michigan->Maryland,0, 0, 300, 200, 0, 0, 0
Michigan->Wisconsin,0, 0, 200, 300, 0, 0, 0
Washington->Illinois,0, 0, 300, 200, 0, 0, 0
Utah->Texas,0, 0, 500, 0, 0, 0, 0
Virginia->Maryland,0, 0, 200, 300, 0, 0, 0
Utah->Wisconsin,0, 0, 300, 100, 100, 0, 0
Utah->Minnesota,0, 0, 500, 0, 0, 0, 0
Illinois->Wisconsin,0, 0, 0, 200, 100, 200, 0
Idaho->Oregon,0, 0, 200, 255, 0, 0, 0
California->Minnesota,0, 0, 253, 100, 0, 100, 0
Florida->Minnesota,0, 0, 47, 400, 0, 0, 0
Washington->Arizona,0, 0, 156, 278, 0, 0, 0
Florida->Georgia,0, 0, 400, 0, 0, 0, 0
NewYork->Ohio,0, 0, 100, 300, 0, 0, 0
Virginia->NewYork,0, 0, 300, 100, 0, 0, 0
NewYork->Minnesota,0, 0, 300, 100, 0, 0, 0
Michigan->Texas,0, 0, 200, 200, 0, 0, 0
Louisiana->Utah,0, 0, 300, 100, 0, 0, 0
Utah->Virginia,0, 0, 300, 100, 0, 0, 0
NewYork->Texas,0, 0, 100, 200, 100, 0, 0
NewYork->Wisconsin,0, 0, 200, 200, 0, 0, 0
California->Michigan,0, 0, 300, 100, 0, 0, 0
Utah->California,0, 0, 200, 200, 0, 0, 0
Idaho->Utah,0, 0, 300, 100, 0, 0, 0
Massachusetts->NorthCarolina,0, 0, 400, 0, 0, 0, 0
Virginia->Wisconsin,0, 0, 100, 300, 0, 0, 0
NewYork->Florida,0, 0, 200, 200, 0, 0, 0
NewYork->Arizona,0, 0, 100, 300, 0, 0, 0
Wisconsin->Minnesota,0, 0, 0, 0, 0, 400, 0
Florida->California,0, 0, 147, 247, 0, 0, 0
Connecticut->Washington,0, 0, 0, 390, 0, 0, 0
Washington->Minnesota,0, 0, 178, 200, 0, 0, 0
Washington->Florida,0, 0, 356, 0, 0, 0, 0
Oregon->Arizona,0, 0, 322, 0, 0, 0, 0
California->Illinois,18, 0, 200, 100, 0, 0, 0
California->Utah,0, 200, 0, 100, 0, 0, 0
Iowa->Arizona,0, 100, 0, 200, 0, 0, 0
Missouri->Utah,0, 300, 0, 0, 0, 0, 0
NewYork->Missouri,0, 0, 200, 100, 0, 0, 0
Florida->Michigan,0, 0, 300, 0, 0, 0, 0
Wyoming->Connecticut,0, 0, 100, 200, 0, 0, 0
NewYork->Alaska,0, 0, 200, 100, 0, 0, 0
Virginia->Pennsylvania,0, 0, 100, 200, 0, 0, 0
Washington->California,0, 0, 300, 0, 0, 0, 0
NewYork->Pennsylvania,0, 0, 100, 200, 0, 0, 0
NewYork->Michigan,0, 0, 200, 100, 0, 0, 0
California->Maryland,0, 0, 200, 100, 0, 0, 0
Pennsylvania->Maryland,0, 0, 300, 0, 0, 0, 0
Connecticut->Michigan,0, 0, 200, 100, 0, 0, 0
Connecticut->Maryland,0, 0, 300, 0, 0, 0, 0
Michigan->Massachusetts,0, 0, 100, 200, 0, 0, 0
Pennsylvania->Texas,0, 0, 200, 100, 0, 0, 0
Maryland->Texas,0, 0, 200, 100, 0, 0, 0
Oregon->NewYork,0, 0, 300, 0, 0, 0, 0
NewYork->Wyoming,0, 0, 300, 0, 0, 0, 0
Florida->Wyoming,0, 0, 200, 100, 0, 0, 0
Florida->Massachusetts,0, 0, 200, 100, 0, 0, 0
Wyoming->Minnesota,0, 0, 100, 200, 0, 0, 0
Maryland->Minnesota,0, 0, 100, 200, 0, 0, 0
Maryland->Illinois,0, 0, 200, 100, 0, 0, 0
Michigan->Wyoming,0, 0, 200, 100, 0, 0, 0
SouthCarolina->Florida,0, 0, 200, 100, 0, 0, 0
Georgia->SouthCarolina,0, 0, 300, 0, 0, 0, 0
Connecticut->Utah,0, 0, 300, 0, 0, 0, 0
Idaho->Alaska,0, 0, 200, 100, 0, 0, 0
Idaho->Louisiana,0, 0, 100, 200, 0, 0, 0
Wisconsin->NewYork,0, 0, 100, 0, 0, 200, 0
Maryland->Pennsylvania,0, 0, 100, 200, 0, 0, 0
Utah->Louisiana,0, 0, 100, 200, 0, 0, 0
Wisconsin->NewJersey,0, 0, 200, 0, 0, 100, 0
NewYork->Massachusetts,0, 0, 100, 200, 0, 0, 0
NewYork->NorthCarolina,0, 0, 100, 200, 0, 0, 0
Wyoming->NewMexico,0, 0, 0, 300, 0, 0, 0
Washington->Oregon,0, 0, 0, 200, 100, 0, 0
Virginia->NorthCarolina,0, 0, 0, 300, 0, 0, 0
Utah->Connecticut,0, 0, 0, 300, 0, 0, 0
Arizona->Washington,0, 0, 244, 22, 0, 0, 0
California->Virginia,0, 0, 153, 100, 0, 0, 0
Florida->Wisconsin,0, 0, 147, 100, 0, 0, 0
Oregon->Florida,0, 0, 247, 0, 0, 0, 0
Arizona->Florida,0, 0, 144, 100, 0, 0, 0
Arizona->Georgia,0, 0, 200, 22, 0, 0, 0
Idaho->Washington,0, 0, 0, 210, 0, 0, 0
California->Florida,0, 0, 53, 153, 0, 0, 0
Missouri->Florida,0, 100, 100, 0, 0, 0, 0
Missouri->Washington,0, 100, 0, 0, 100, 0, 0
Utah->Iowa,0, 100, 100, 0, 0, 0, 0
Utah->Oregon,0, 100, 0, 100, 0, 0, 0
Missouri->Virginia,0, 100, 0, 100, 0, 0, 0
Texas->Arizona,0, 100, 100, 0, 0, 0, 0
Illinois->SouthCarolina,0, 200, 0, 0, 0, 0, 0
Utah->NewYork,0, 0, 200, 0, 0, 0, 0
