edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
NewYork->NewJersey,0, 0, 200, 1000, 0, 0, 0
Louisiana->Texas,0, 0, 0, 1200, 0, 0, 0
Wisconsin->Illinois,0, 0, 200, 300, 100, 400, 100
NewYork->California,0, 0, 300, 500, 100, 0, 0
NewYork->Virginia,0, 0, 200, 700, 0, 0, 0
Oregon->Washington,0, 0, 300, 200, 400, 0, 0
Massachusetts->Wisconsin,0, 0, 200, 600, 0, 0, 0
Pennsylvania->Florida,0, 0, 200, 600, 0, 0, 0
NewYork->Connecticut,0, 0, 200, 600, 0, 0, 0
Massachusetts->Virginia,0, 0, 300, 500, 0, 0, 0
Massachusetts->California,0, 0, 500, 200, 0, 0, 0
Michigan->Maryland,0, 0, 200, 500, 0, 0, 0
Massachusetts->Utah,0, 0, 600, 0, 0, 0, 0
Massachusetts->NorthCarolina,0, 0, 300, 300, 0, 0, 0
Pennsylvania->Michigan,0, 0, 100, 500, 0, 0, 0
Oregon->NewYork,0, 0, 400, 200, 0, 0, 0
Oregon->Arizona,0, 0, 500, 100, 0, 0, 0
Connecticut->Idaho,0, 0, 300, 300, 0, 0, 0
Idaho->Louisiana,0, 0, 200, 400, 0, 0, 0
NewYork->Wyoming,0, 0, 0, 600, 0, 0, 0
California->Oregon,0, 100, 100, 300, 0, 0, 0
California->Michigan,0, 100, 100, 300, 0, 0, 0
Oregon->NewJersey,0, 100, 300, 100, 0, 0, 0
Massachusetts->Illinois,0, 0, 200, 300, 0, 0, 0
Massachusetts->Michigan,0, 0, 300, 200, 0, 0, 0
Massachusetts->NewYork,0, 0, 400, 100, 0, 0, 0
Michigan->Florida,0, 0, 200, 300, 0, 0, 0
Connecticut->NewYork,0, 0, 200, 300, 0, 0, 0
Massachusetts->Connecticut,0, 0, 200, 300, 0, 0, 0
Florida->Pennsylvania,0, 0, 300, 200, 0, 0, 0
Washington->Illinois,0, 0, 300, 200, 0, 0, 0
NewYork->Florida,0, 0, 100, 400, 0, 0, 0
Maryland->NewMexico,0, 0, 100, 400, 0, 0, 0
Massachusetts->Maryland,0, 0, 0, 500, 0, 0, 0
Texas->Maryland,0, 0, 0, 500, 0, 0, 0
Illinois->Wisconsin,0, 0, 0, 300, 0, 0, 200
California->Wisconsin,0, 100, 100, 100, 100, 0, 0
California->Utah,0, 100, 100, 200, 0, 0, 0
Michigan->Wisconsin,0, 100, 0, 300, 0, 0, 0
Oregon->Pennsylvania,0, 100, 100, 200, 0, 0, 0
Massachusetts->Alaska,0, 100, 200, 100, 0, 0, 0
Massachusetts->Arizona,0, 0, 300, 100, 0, 0, 0
Massachusetts->Florida,0, 0, 300, 100, 0, 0, 0
Michigan->Texas,0, 0, 300, 100, 0, 0, 0
Massachusetts->Missouri,0, 0, 400, 0, 0, 0, 0
Massachusetts->Oregon,0, 0, 400, 0, 0, 0, 0
NorthCarolina->Connecticut,0, 0, 100, 300, 0, 0, 0
Massachusetts->Minnesota,0, 0, 100, 300, 0, 0, 0
California->Virginia,0, 0, 200, 200, 0, 0, 0
Oregon->California,0, 0, 300, 100, 0, 0, 0
Michigan->California,0, 0, 300, 100, 0, 0, 0
NewMexico->Michigan,0, 0, 300, 100, 0, 0, 0
Michigan->NorthCarolina,0, 0, 300, 100, 0, 0, 0
Michigan->Wyoming,0, 0, 200, 200, 0, 0, 0
Michigan->Minnesota,0, 0, 300, 100, 0, 0, 0
California->NewYork,0, 0, 300, 100, 0, 0, 0
