edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Wisconsin->Illinois,9, 34, 102, 531, 0, 319, 0
NewYork->NewJersey,0, 100, 465, 265, 0, 0, 0
Illinois->Wisconsin,28, 116, 0, 408, 100, 147, 0
NewYork->Connecticut,0, 0, 499, 269, 0, 0, 0
California->Utah,100, 0, 150, 466, 0, 0, 0
Oregon->California,0, 131, 383, 172, 29, 0, 0
NewYork->California,20, 242, 191, 146, 0, 0, 0
Oregon->Washington,0, 59, 280, 150, 100, 0, 0
Maryland->Texas,138, 80, 285, 76, 0, 0, 0
Michigan->Texas,0, 229, 240, 110, 0, 0, 0
Maryland->Virginia,19, 121, 118, 307, 0, 0, 0
Louisiana->Pennsylvania,0, 318, 124, 106, 0, 0, 0
California->NewYork,94, 87, 260, 105, 0, 0, 0
Florida->Pennsylvania,100, 31, 258, 124, 9, 0, 0
Louisiana->Michigan,0, 23, 355, 134, 0, 0, 0
Florida->California,174, 4, 246, 75, 11, 0, 0
California->Oregon,0, 103, 247, 138, 0, 0, 0
Michigan->California,0, 150, 274, 29, 35, 0, 0
Utah->Virginia,32, 2, 251, 198, 0, 0, 0
Pennsylvania->Michigan,0, 101, 340, 32, 0, 0, 0
Michigan->Louisiana,0, 292, 94, 65, 0, 0, 0
Minnesota->Michigan,0, 87, 329, 34, 0, 0, 0
NewYork->Oregon,0, 100, 349, 0, 0, 0, 0
Maryland->Louisiana,0, 165, 94, 184, 0, 0, 0
Louisiana->Florida,0, 72, 205, 166, 0, 0, 0
Minnesota->Wisconsin,0, 0, 184, 218, 0, 41, 0
Arizona->Florida,40, 184, 12, 202, 0, 0, 0
Wisconsin->Minnesota,0, 6, 21, 100, 200, 110, 0
Pennsylvania->Florida,0, 196, 193, 47, 0, 0, 0
Idaho->Washington,0, 0, 0, 426, 0, 0, 0
California->Illinois,100, 187, 105, 29, 0, 0, 0
Oregon->NewYork,0, 14, 304, 100, 0, 0, 0
Maryland->Illinois,78, 100, 202, 34, 0, 0, 0
Maryland->Minnesota,0, 73, 137, 200, 0, 0, 0
Massachusetts->Virginia,234, 0, 103, 70, 0, 0, 0
Virginia->Maryland,13, 43, 147, 198, 0, 0, 0
California->Arizona,95, 0, 100, 203, 0, 0, 0
NewJersey->NewYork,28, 0, 261, 107, 0, 0, 0
Minnesota->Florida,0, 227, 140, 12, 0, 0, 0
Florida->Arizona,0, 0, 360, 16, 0, 0, 0
Florida->Louisiana,0, 17, 29, 325, 0, 0, 0
Massachusetts->NorthCarolina,260, 0, 100, 0, 0, 0, 0
Michigan->Connecticut,0, 221, 138, 0, 0, 0, 0
Georgia->SouthCarolina,0, 0, 359, 0, 0, 0, 0
Florida->Virginia,0, 52, 173, 117, 9, 0, 0
Wisconsin->NewYork,0, 8, 135, 4, 0, 200, 0
Texas->Minnesota,0, 224, 123, 0, 0, 0, 0
Virginia->Florida,181, 47, 21, 96, 0, 0, 0
Pennsylvania->Virginia,0, 80, 170, 55, 39, 0, 0
Washington->Oregon,0, 20, 100, 224, 0, 0, 0
Minnesota->Maryland,0, 100, 239, 0, 0, 0, 0
Michigan->Minnesota,0, 0, 171, 163, 0, 0, 0
Utah->Oregon,264, 0, 43, 25, 0, 0, 0
Connecticut->NewJersey,0, 0, 136, 193, 0, 0, 0
NewYork->Louisiana,0, 100, 208, 20, 0, 0, 0
Pennsylvania->Louisiana,0, 80, 227, 21, 0, 0, 0
Massachusetts->Minnesota,0, 24, 298, 0, 0, 0, 0
Oregon->Virginia,51, 12, 134, 121, 0, 0, 0
Massachusetts->Alaska,100, 0, 214, 0, 0, 0, 0
Illinois->NewYork,17, 0, 59, 38, 100, 100, 0
Washington->Illinois,0, 6, 308, 0, 0, 0, 0
Arizona->NewYork,4, 25, 94, 190, 0, 0, 0
Connecticut->NewMexico,0, 0, 164, 149, 0, 0, 0
Florida->Georgia,100, 0, 211, 0, 0, 0, 0
Idaho->Connecticut,0, 0, 106, 201, 0, 0, 0
California->Texas,10, 69, 27, 200, 0, 0, 0
Florida->Massachusetts,23, 19, 199, 64, 0, 0, 0
Connecticut->Massachusetts,0, 21, 138, 145, 0, 0, 0
Louisiana->NorthCarolina,0, 0, 168, 134, 0, 0, 0
Arizona->Texas,0, 100, 0, 200, 0, 0, 0
Michigan->Illinois,0, 100, 100, 100, 0, 0, 0
Idaho->Wisconsin,0, 0, 100, 200, 0, 0, 0
Idaho->Oregon,0, 0, 100, 200, 0, 0, 0
Arizona->Virginia,17, 137, 0, 145, 0, 0, 0
NewYork->Utah,0, 200, 97, 0, 0, 0, 0
Maryland->Utah,0, 86, 0, 211, 0, 0, 0
Massachusetts->Missouri,157, 0, 100, 38, 0, 0, 0
Maryland->Massachusetts,116, 58, 100, 20, 0, 0, 0
NewYork->Florida,0, 81, 151, 60, 0, 0, 0
Connecticut->Oregon,0, 0, 192, 100, 0, 0, 0
Maryland->Connecticut,0, 51, 70, 164, 0, 0, 0
Connecticut->Louisiana,0, 18, 182, 85, 0, 0, 0
Florida->NewYork,0, 2, 114, 167, 0, 0, 0
NewYork->Pennsylvania,0, 0, 179, 100, 4, 0, 0
Oregon->Utah,131, 67, 33, 49, 0, 0, 0
Arizona->Washington,0, 217, 63, 0, 0, 0, 0
Connecticut->Washington,0, 23, 157, 100, 0, 0, 0
California->Michigan,100, 0, 102, 36, 40, 0, 0
Florida->NorthCarolina,45, 1, 152, 80, 0, 0, 0
