4->201,100
4->283,100
2->142,99
2->4,98
2->3,95
1->2,95
105->52,94
107->4,94
1->107,92
2->202,90
2->5,85
4->107,85
4->2,82
5->107,78
5->2,76
102->4,74
283->3,71
1->5,68
283->7,67
1->4,66
5->4,65
283->201,64
202->2,62
4->5,61
107->240,60
1->102,60
4->7,59
2->1,58
240->107,58
4->240,57
202->142,56
2->107,56
7->3,56
142->2,55
202->3,54
240->4,54
7->201,52
7->283,51
52->105,50
107->5,49
4->1,49
1->201,49
4->3,48
7->4,48
1->105,47
142->202,45
283->4,45
142->4,44
3->7,42
107->2,41
142->3,40
4->142,39
142->5,36
283->107,35
4->102,34
202->4,32
5->1,30
3->4,30
3->283,30
201->283,28
2->105,28
2->102,28
102->107,26
105->107,25
102->1,25
7->107,23
201->7,22
3->2,22
3->142,22
201->4,21
3->201,21
1->52,19
107->1,19
102->2,19
107->7,18
2->201,18
4->105,18
202->5,17
201->3,16
107->283,16
107->201,16
4->202,16
107->105,15
2->283,13
5->201,13
107->102,12
107->3,12
3->107,12
283->240,11
3->202,11
105->2,11
102->105,11
201->107,10
105->1,10
105->102,10
105->4,9
3->5,9
107->52,9
102->201,9
5->52,8
102->5,7
2->52,7
240->3,6
5->142,6
5->102,6
5->283,6
52->107,6
5->105,5
4->52,5
201->1,4
52->1,4
240->7,3
105->5,3
201->105,2
5->202,2
3->240,2
201->5,2
102->52,2
52->2,2
52->5,2
105->201,2
142->283,2
240->283,2
7->240,2
52->201,1
2->7,1
201->2,1
2->240,1
3->1,1
5->7,1
