1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	1
1	0	0	2
1	0	0	2
1	0	0	2
1	0	0	2
1	0	0	2
1	0	0	2
1	0	0	2
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	2
1	0	0	2
1	0	0	2
1	0	0	1
1	0	0	1
1	0	0	4
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	5
1	0	0	4
1	0	0	4
1	0	0	4
1	0	0	4
1	0	0	4
1	0	0	4
1	0	0	4
1	0	0	4
1	0	0	4
1	0	0	6
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	8
1	0	0	8
1	0	0	8
1	0	0	8
1	0	0	8
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	9
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	10
1	0	0	8
1	0	0	8
1	0	0	8
1	0	0	8
1	0	0	8
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
0.1	4	3	1
0.1	5	101	1
0.1	102	2	1
0.1	6	103	1
0.1	104	1	1
0.1	7	105	1
0.1	10	9	2
0.1	13	12	2
0.1	14	108	2
0.1	109	11	2
0.1	19	18	3
0.1	111	17	3
0.1	112	16	3
0.1	21	20	3
0.1	114	113	3
0.1	24	23	3
0.1	25	116	3
0.1	117	22	3
0.1	118	115	3
0.1	27	26	2
0.1	120	119	2
0.1	28	121	2
0.1	122	15	2
0.1	123	110	2
0.1	124	107	2
0.1	29	125	1
0.1	30	126	1
0.1	127	8	1
0.1	34	33	5
0.1	129	32	5
0.1	36	35	5
0.1	131	130	5
0.1	39	38	5
0.1	41	40	5
0.1	134	133	5
0.1	135	37	5
0.1	136	132	5
0.1	137	31	4
0.1	43	42	4
0.1	45	44	4
0.1	47	46	4
0.1	141	140	4
0.1	49	48	4
0.1	143	142	4
0.1	144	139	4
0.1	50	145	4
0.1	146	138	4
0.1	147	128	1
0.1	148	106	1
0.1	55	54	7
0.1	150	53	7
0.1	58	57	7
0.1	152	56	7
0.1	153	151	7
0.1	154	52	7
0.1	61	60	7
0.1	156	59	7
0.1	63	62	8
0.1	65	64	8
0.1	70	69	9
0.1	160	68	9
0.1	161	67	9
0.1	72	71	9
0.1	75	74	9
0.1	76	164	9
0.1	165	73	9
0.1	166	163	9
0.1	167	162	9
0.1	77	168	10
0.1	78	169	10
0.1	79	170	10
0.1	81	80	10
0.1	82	172	10
0.1	85	84	10
0.1	174	83	10
0.1	86	175	10
0.1	176	173	10
0.1	177	171	10
0.1	178	66	8
0.1	87	179	8
0.1	180	159	8
0.1	89	88	8
0.1	182	181	8
0.1	183	158	8
0.1	91	90	8
0.1	185	184	8
0.1	186	157	7
0.1	187	155	7
0.1	93	92	6
0.1	94	189	6
0.1	190	188	6
0.1	96	95	6
0.1	99	98	6
0.1	193	97	6
0.1	194	192	6
0.1	195	191	6
0.1	196	51	6
0.1	100	197	6
0.1	198	149	6
