28->35,26
22->21,25
21->22,25
28->1,24
28->7,24
28->20,23
28->16,22
2->21,22
2->8,22
2->4,22
28->10,21
35->28,21
34->21,21
2->22,19
28->15,19
7->1,18
28->12,17
35->7,17
21->34,17
9->13,16
1->28,16
28->9,16
21->13,16
35->1,14
10->12,14
20->1,14
35->9,14
21->2,14
1->20,13
9->4,13
12->4,13
7->16,13
34->27,13
35->20,13
28->13,12
35->10,12
10->21,12
8->2,12
7->20,12
28->2,12
20->16,12
1->35,12
7->34,11
22->2,11
34->13,11
35->16,11
20->28,11
4->8,11
4->2,11
28->21,10
28->34,10
10->16,10
7->28,10
7->10,10
9->10,10
10->22,10
16->7,10
9->28,9
1->16,9
13->34,9
9->35,9
10->28,9
1->7,9
10->7,8
28->22,8
7->35,8
9->16,8
20->10,8
16->20,8
16->35,8
1->10,8
21->7,7
34->12,7
9->21,7
35->12,7
35->18,7
7->12,7
2->13,7
2->34,7
10->35,7
21->27,7
9->34,7
10->9,7
20->21,7
8->4,7
34->2,6
34->28,6
10->1,6
9->18,6
20->35,6
7->21,6
22->20,6
7->9,6
9->1,6
1->12,6
10->34,6
16->28,6
21->28,6
1->21,6
16->21,6
2->12,6
27->21,6
12->18,6
20->9,6
20->7,6
2->28,6
18->16,5
34->20,5
34->4,5
18->12,5
12->28,5
12->1,5
7->22,5
1->9,5
21->16,5
20->2,5
12->9,5
34->7,5
20->18,5
22->28,5
35->2,5
10->20,5
12->7,5
28->4,5
9->7,5
9->20,5
7->15,5
21->20,5
16->10,5
20->34,5
12->16,5
1->34,5
35->34,5
35->21,5
27->2,5
12->35,4
9->27,4
9->2,4
7->18,4
20->12,4
28->18,4
1->18,4
7->2,4
13->21,4
13->27,4
16->12,4
22->10,4
12->10,4
16->1,4
9->12,4
21->1,4
21->10,4
1->22,4
1->2,4
34->18,4
21->35,4
34->9,4
20->22,4
2->7,4
2->10,4
10->15,4
22->12,3
18->35,3
18->28,3
20->4,3
4->9,3
10->13,3
12->20,3
22->34,3
27->9,3
18->7,3
1->13,3
12->13,3
18->4,3
4->12,3
1->15,3
34->10,3
34->1,3
34->22,3
2->15,3
2->20,3
22->1,3
10->2,3
27->4,3
2->16,3
34->16,2
18->34,2
12->15,2
7->13,2
16->15,2
20->13,2
21->9,2
10->18,2
13->10,2
35->4,2
7->27,2
12->21,2
12->2,2
16->9,2
16->34,2
28->27,2
27->34,2
27->13,2
12->34,2
35->13,2
34->35,2
22->35,2
22->7,2
2->1,2
35->22,2
22->9,2
27->8,2
20->15,2
2->35,2
4->27,2
4->34,2
22->13,2
13->9,2
18->1,1
12->22,1
4->18,1
28->28,1
7->4,1
4->35,1
18->9,1
22->4,1
12->12,1
27->12,1
10->27,1
15->15,1
15->28,1
15->9,1
15->35,1
13->35,1
20->20,1
16->22,1
13->2,1
21->4,1
9->15,1
35->35,1
22->22,1
10->4,1
13->1,1
22->16,1
22->15,1
4->21,1
1->4,1
35->15,1
18->10,1
10->10,1
21->12,1
34->34,1
