22->21,95
21->22,90
28->7,89
28->20,89
28->35,87
2->8,87
28->10,84
28->16,81
28->1,81
2->4,78
28->15,68
2->21,64
12->4,61
22->2,61
21->34,58
35->28,57
9->13,55
2->22,53
28->12,52
28->21,52
4->8,51
28->34,51
9->4,51
7->1,51
28->2,51
20->1,50
28->9,49
21->13,49
34->21,48
8->2,47
7->16,45
35->1,45
35->16,42
35->7,41
35->10,41
35->20,41
4->2,40
7->28,39
1->28,38
10->28,36
20->16,36
10->35,36
1->20,35
9->10,35
21->10,35
7->35,34
10->7,34
10->1,34
21->2,34
20->28,34
34->13,34
35->9,33
10->34,33
16->20,33
1->7,33
34->18,33
34->27,33
1->10,32
28->13,31
34->7,31
7->10,31
10->20,31
13->34,30
10->22,30
28->18,30
8->4,30
9->21,30
2->34,29
10->16,29
10->21,29
34->20,28
28->22,28
35->21,28
7->20,27
10->9,26
16->10,26
16->7,26
21->16,26
9->35,26
20->35,25
20->10,25
16->35,25
13->21,25
20->7,24
16->21,24
10->12,24
2->12,24
13->9,24
13->27,24
1->35,23
12->18,23
7->9,22
12->27,22
21->27,22
10->15,22
9->27,22
10->2,21
27->9,21
2->13,20
20->34,20
27->2,20
27->4,19
7->21,19
9->16,19
9->12,19
34->2,19
34->12,19
7->34,19
1->34,19
35->34,19
34->10,19
21->1,18
10->18,18
9->28,18
16->1,18
9->34,18
10->13,17
27->21,17
16->28,17
18->12,17
1->21,16
7->2,16
2->28,16
34->9,16
12->34,16
22->10,16
1->9,15
4->9,15
35->15,15
27->34,15
9->20,15
35->12,15
21->7,15
21->20,15
9->18,15
35->2,15
34->35,15
20->21,14
1->18,14
27->13,14
35->18,14
34->28,14
20->15,13
35->13,13
2->7,13
28->27,12
9->2,12
9->1,12
2->16,12
1->16,12
1->15,12
7->12,12
1->2,12
21->35,12
18->16,11
16->9,11
35->22,11
9->7,11
2->35,11
21->28,11
2->10,11
13->10,11
34->22,10
7->22,10
18->4,10
1->12,10
34->4,10
20->2,10
27->12,10
34->16,10
20->9,9
7->18,9
7->15,9
22->12,9
18->34,9
28->4,9
2->27,9
12->2,9
16->34,9
16->12,9
13->2,8
20->22,8
34->1,8
4->12,8
2->20,8
1->22,8
22->20,7
12->16,7
16->18,7
4->27,7
12->28,7
13->4,7
12->9,7
15->28,7
20->27,6
13->35,6
13->18,6
13->20,6
13->1,6
20->18,6
18->1,6
21->9,6
18->9,6
18->35,6
18->7,6
21->4,6
22->7,6
22->28,6
22->34,6
22->9,6
2->1,6
21->15,6
2->9,6
27->20,6
20->13,5
7->13,5
18->28,5
1->13,5
21->12,5
4->21,5
9->22,5
22->1,5
12->22,5
13->12,5
12->7,5
2->15,5
22->13,5
18->20,5
4->18,5
12->1,5
16->13,5
18->10,5
34->15,5
20->12,5
16->2,5
12->20,5
9->15,5
12->21,5
13->28,4
1->27,4
15->16,4
4->34,4
22->35,4
13->22,4
7->27,4
12->13,4
27->35,4
27->10,4
27->8,4
4->22,4
16->22,4
22->4,3
12->10,3
15->10,3
13->7,3
13->16,3
27->7,3
27->1,3
35->27,3
12->35,3
10->4,3
16->15,3
10->27,3
18->22,2
1->4,2
16->4,2
22->16,2
15->1,2
18->2,2
13->15,2
20->4,2
27->28,2
27->18,2
27->16,2
16->27,2
18->21,2
15->2,2
21->18,2
15->35,2
35->4,1
15->12,1
7->4,1
15->20,1
4->7,1
4->20,1
22->15,1
13->8,1
27->22,1
27->15,1
22->27,1
4->13,1
15->34,1
2->18,1
15->21,1
15->13,1
4->10,1
15->22,1
18->13,1
4->1,1
15->7,1
15->18,1
4->28,1
