edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Virginia->Florida,0, 0, 100, 0, 0, 0, 0
Michigan->Arizona,0, 0, 100, 0, 0, 0, 0
Virginia->Washington,0, 0, 100, 0, 0, 0, 0
Florida->Illinois,0, 0, 100, 0, 0, 0, 0
California->Florida,0, 0, 100, 0, 0, 0, 0
Utah->Wyoming,0, 0, 100, 0, 0, 0, 0
Wisconsin->Virginia,0, 0, 100, 0, 0, 0, 0
Wisconsin->Texas,0, 0, 100, 0, 0, 0, 0
Wisconsin->Maryland,0, 0, 100, 0, 0, 0, 0
Louisiana->NorthCarolina,0, 0, 100, 0, 0, 0, 0
Louisiana->Michigan,0, 0, 100, 0, 0, 0, 0
Florida->NewJersey,0, 0, 100, 0, 0, 0, 0
Massachusetts->Minnesota,0, 0, 100, 0, 0, 0, 0
Maryland->Illinois,0, 0, 100, 0, 0, 0, 0
Maryland->SouthCarolina,0, 0, 100, 0, 0, 0, 0
Michigan->Wyoming,0, 0, 100, 0, 0, 0, 0
Massachusetts->Alaska,0, 0, 100, 0, 0, 0, 0
Minnesota->NewMexico,0, 0, 0, 100, 0, 0, 0
Minnesota->NorthCarolina,0, 0, 0, 100, 0, 0, 0
Minnesota->Alaska,0, 0, 0, 100, 0, 0, 0
Wyoming->NorthCarolina,0, 0, 0, 100, 0, 0, 0
NorthCarolina->NewJersey,0, 0, 0, 100, 0, 0, 0
NorthCarolina->Connecticut,0, 0, 0, 100, 0, 0, 0
NorthCarolina->Minnesota,0, 0, 0, 100, 0, 0, 0
NorthCarolina->NewMexico,0, 0, 0, 100, 0, 0, 0
NewMexico->Nebraska,0, 0, 0, 100, 0, 0, 0
NewMexico->Georgia,0, 0, 0, 100, 0, 0, 0
Georgia->NewYork,0, 0, 0, 100, 0, 0, 0
Georgia->Texas,0, 0, 0, 100, 0, 0, 0
Georgia->Wyoming,0, 0, 0, 100, 0, 0, 0
Georgia->NorthCarolina,0, 0, 0, 100, 0, 0, 0
Pennsylvania->Wyoming,0, 0, 0, 100, 0, 0, 0
Florida->Wyoming,0, 0, 0, 100, 0, 0, 0
Michigan->Pennsylvania,0, 0, 0, 100, 0, 0, 0
Pennsylvania->NorthCarolina,0, 0, 0, 100, 0, 0, 0
Pennsylvania->Texas,0, 0, 0, 100, 0, 0, 0
Connecticut->NewMexico,0, 0, 0, 100, 0, 0, 0
Michigan->Connecticut,0, 0, 0, 100, 0, 0, 0
Minnesota->Nebraska,0, 0, 0, 100, 0, 0, 0
Maryland->Georgia,0, 0, 0, 100, 0, 0, 0
NewYork->Utah,0, 0, 0, 100, 0, 0, 0
California->Washington,0, 0, 0, 100, 0, 0, 0
Virginia->Connecticut,0, 0, 0, 100, 0, 0, 0
Oregon->Alaska,0, 0, 0, 100, 0, 0, 0
Oregon->Idaho,0, 0, 0, 100, 0, 0, 0
Utah->NewYork,0, 0, 0, 100, 0, 0, 0
Massachusetts->Arizona,0, 0, 0, 100, 0, 0, 0
Washington->Idaho,0, 0, 0, 100, 0, 0, 0
Missouri->Virginia,0, 0, 0, 100, 0, 0, 0
NewYork->Alaska,0, 0, 0, 100, 0, 0, 0
NewYork->Texas,0, 0, 0, 100, 0, 0, 0
NewYork->NewMexico,0, 0, 0, 100, 0, 0, 0
NewYork->Nebraska,0, 0, 0, 100, 0, 0, 0
Nebraska->Michigan,0, 0, 0, 100, 0, 0, 0
Maryland->Alaska,0, 0, 0, 100, 0, 0, 0
Maryland->Louisiana,0, 0, 0, 100, 0, 0, 0
Connecticut->Wyoming,0, 0, 0, 100, 0, 0, 0
Washington->Maryland,0, 0, 0, 100, 0, 0, 0
Washington->Minnesota,0, 0, 0, 100, 0, 0, 0
Washington->Pennsylvania,0, 0, 0, 100, 0, 0, 0
Washington->NewYork,0, 0, 0, 100, 0, 0, 0
Washington->NewJersey,0, 0, 0, 100, 0, 0, 0
Wyoming->Minnesota,0, 0, 0, 100, 0, 0, 0
Massachusetts->Iowa,0, 0, 0, 100, 0, 0, 0
Pennsylvania->Utah,0, 0, 0, 100, 0, 0, 0
Arizona->Virginia,0, 0, 0, 100, 0, 0, 0
NewYork->Missouri,0, 0, 0, 100, 0, 0, 0
Alaska->Texas,0, 0, 0, 100, 0, 0, 0
Washington->NorthCarolina,0, 0, 0, 100, 0, 0, 0
Illinois->Texas,0, 0, 0, 100, 0, 0, 0
NewJersey->Wisconsin,0, 0, 0, 100, 0, 0, 0
NewJersey->Minnesota,0, 0, 0, 100, 0, 0, 0
Wisconsin->Connecticut,0, 0, 0, 100, 0, 0, 0
Connecticut->Louisiana,0, 0, 0, 100, 0, 0, 0
Arizona->Iowa,0, 0, 0, 100, 0, 0, 0
Nebraska->NewMexico,0, 0, 0, 100, 0, 0, 0
California->Louisiana,0, 0, 0, 100, 0, 0, 0
Wyoming->Maryland,0, 0, 0, 100, 0, 0, 0
California->Connecticut,0, 0, 0, 100, 0, 0, 0
Arizona->Wisconsin,0, 0, 0, 100, 0, 0, 0
Arizona->Texas,0, 0, 0, 100, 0, 0, 0
Arizona->Connecticut,0, 0, 0, 100, 0, 0, 0
Arizona->NewYork,0, 0, 0, 100, 0, 0, 0
Oregon->NewJersey,0, 0, 0, 100, 0, 0, 0
Michigan->Massachusetts,0, 0, 0, 100, 0, 0, 0
Arizona->Alaska,0, 0, 0, 100, 0, 0, 0
Louisiana->Oregon,0, 0, 0, 100, 0, 0, 0
Wyoming->California,0, 0, 0, 100, 0, 0, 0
Massachusetts->Washington,0, 0, 0, 100, 0, 0, 0
Massachusetts->Illinois,0, 0, 0, 100, 0, 0, 0
Idaho->Utah,0, 0, 0, 100, 0, 0, 0
SouthCarolina->Florida,0, 0, 0, 100, 0, 0, 0
SouthCarolina->Maryland,0, 0, 0, 100, 0, 0, 0
Alaska->NorthCarolina,0, 0, 0, 100, 0, 0, 0
Alaska->Washington,0, 0, 0, 100, 0, 0, 0
Arizona->Maryland,0, 0, 0, 100, 0, 0, 0
Alaska->Michigan,0, 0, 0, 100, 0, 0, 0
Alaska->California,0, 0, 0, 100, 0, 0, 0
Wyoming->Oregon,0, 0, 0, 100, 0, 0, 0
Wyoming->Nebraska,0, 0, 0, 100, 0, 0, 0
Minnesota->Wisconsin,0, 0, 0, 100, 0, 0, 0
Oregon->Ohio,0, 0, 0, 100, 0, 0, 0
Iowa->Wisconsin,0, 0, 0, 100, 0, 0, 0
Louisiana->NewYork,0, 0, 0, 0, 100, 0, 0
Illinois->Connecticut,0, 0, 0, 0, 100, 0, 0
Illinois->Arizona,0, 0, 0, 0, 100, 0, 0
Utah->Washington,0, 0, 0, 0, 100, 0, 0
Illinois->NewYork,0, 0, 0, 0, 0, 100, 0
Illinois->Florida,0, 0, 0, 0, 0, 100, 0
Illinois->Pennsylvania,0, 0, 0, 0, 0, 100, 0
Missouri->Connecticut,98, 0, 0, 0, 0, 0, 0
Utah->Louisiana,0, 0, 45, 0, 0, 0, 0
Texas->Virginia,0, 0, 0, 45, 0, 0, 0
Pennsylvania->Oregon,0, 0, 2, 0, 0, 0, 0
Pennsylvania->Illinois,0, 0, 0, 2, 0, 0, 0
Maryland->Oregon,0, 0, 1, 0, 0, 0, 0
Maryland->NewYork,0, 0, 1, 0, 0, 0, 0
