1	0	0	1
1	0	0	2
1	0	0	3
1	0	0	4
1	0	0	5
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	4
1	0	0	3
1	0	0	4
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	6
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	7
1	0	0	4
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	2
1	0	0	5
1	0	0	4
1	0	0	3
1	0	0	3
1	0	0	4
1	0	0	5
1	0	0	2
1	0	0	1
1	0	0	3
1	0	0	3
1	0	0	4
1	0	0	1
1	0	0	5
1	0	0	3
1	0	0	4
1	0	0	4
1	0	0	8
1	0	0	3
1	0	0	6
1	0	0	9
1	0	0	2
1	0	0	3
1	0	0	9
1	0	0	8
1	0	0	3
1	0	0	3
1	0	0	8
1	0	0	5
1	0	0	1
1	0	0	3
1	0	0	1
1	0	0	3
1	0	0	8
1	0	0	5
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	3
1	0	0	4
0.1	4	3	3
0.1	83	2	3
0.1	5	84	3
0.1	85	1	3
0.1	8	7	3
0.1	87	6	3
0.1	9	88	3
0.1	11	10	3
0.1	12	90	3
0.1	14	13	3
0.1	92	91	3
0.1	17	16	6
0.1	19	18	6
0.1	95	94	6
0.1	20	96	6
0.1	21	97	6
0.1	98	15	6
0.1	26	25	7
0.1	100	24	7
0.1	101	23	7
0.1	102	22	7
0.1	30	29	7
0.1	104	28	7
0.1	105	27	7
0.1	32	31	7
0.1	107	106	7
0.1	108	103	7
0.1	109	99	3
0.1	110	93	3
0.1	111	89	3
0.1	112	86	3
0.1	34	33	3
0.1	36	35	3
0.1	38	37	3
0.1	39	116	3
0.1	40	117	3
0.1	118	115	3
0.1	119	114	3
0.1	120	113	3
0.1	43	42	3
0.1	122	41	3
0.1	123	121	3
0.1	46	45	2
0.1	125	44	3
0.1	126	124	3
0.1	48	47	3
0.1	51	50	1
0.1	52	129	3
0.1	55	54	4
0.1	57	56	3
0.1	132	131	3
0.1	133	53	3
0.1	59	58	2
0.1	135	134	3
0.1	136	130	3
0.1	137	49	3
0.1	61	60	3
0.1	62	139	3
0.1	64	63	3
0.1	141	140	3
0.1	142	138	3
0.1	67	66	3
0.1	69	68	3
0.1	71	70	3
0.1	146	145	3
0.1	147	144	3
0.1	148	65	3
0.1	149	143	3
0.1	76	75	3
0.1	151	74	3
0.1	152	73	3
0.1	78	77	3
0.1	79	154	3
0.1	155	153	3
0.1	80	156	3
0.1	157	72	3
0.1	158	150	3
0.1	81	159	3
0.1	82	160	3
0.1	161	128	3
0.1	162	127	3
