edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
SouthCarolina->Florida,0, 0, 786, 699, 0, 0, 0
Pennsylvania->Virginia,0, 200, 578, 701, 0, 0, 0
NewJersey->NewYork,0, 100, 1078, 300, 0, 0, 0
Florida->NewMexico,0, 100, 847, 525, 0, 0, 0
Pennsylvania->NewMexico,0, 0, 821, 651, 0, 0, 0
Arizona->NewJersey,0, 100, 739, 600, 0, 0, 0
Arizona->Texas,0, 100, 324, 1000, 0, 0, 0
Arizona->Minnesota,0, 0, 562, 850, 0, 0, 0
Utah->Missouri,400, 404, 300, 300, 0, 0, 0
Pennsylvania->Utah,0, 4, 500, 900, 0, 0, 0
Wisconsin->Connecticut,0, 0, 505, 898, 0, 0, 0
Massachusetts->Illinois,100, 0, 500, 802, 0, 0, 0
Connecticut->Florida,0, 0, 399, 1002, 0, 0, 0
Michigan->Wyoming,0, 0, 1000, 400, 0, 0, 0
Florida->Texas,0, 0, 476, 911, 0, 0, 0
Oregon->Missouri,300, 172, 794, 100, 0, 0, 0
Arizona->Massachusetts,0, 100, 324, 900, 0, 0, 0
Connecticut->Illinois,0, 102, 306, 901, 0, 0, 0
Utah->NewYork,0, 100, 604, 400, 0, 100, 100
Texas->Illinois,100, 0, 300, 900, 0, 0, 0
Illinois->Georgia,0, 200, 300, 800, 0, 0, 0
California->Texas,0, 300, 300, 700, 0, 0, 0
Michigan->Massachusetts,0, 0, 500, 800, 0, 0, 0
Utah->Wyoming,0, 0, 900, 400, 0, 0, 0
NewMexico->Michigan,0, 0, 600, 700, 0, 0, 0
Connecticut->Wyoming,0, 0, 500, 800, 0, 0, 0
Virginia->NewJersey,0, 0, 800, 500, 0, 0, 0
Oregon->Massachusetts,0, 0, 600, 698, 0, 0, 0
Illinois->NewJersey,95, 0, 98, 200, 200, 400, 300
NewYork->Louisiana,5, 100, 1011, 153, 0, 0, 0
California->NewMexico,0, 0, 155, 1100, 0, 0, 0
Missouri->California,273, 540, 214, 100, 100, 0, 0
Virginia->Oregon,0, 100, 600, 521, 0, 0, 0
Georgia->Minnesota,0, 0, 909, 299, 0, 0, 0
Texas->Massachusetts,100, 0, 400, 700, 0, 0, 0
Maryland->Louisiana,0, 100, 100, 900, 100, 0, 0
Wyoming->NorthCarolina,0, 0, 800, 400, 0, 0, 0
Florida->Wyoming,0, 0, 500, 700, 0, 0, 0
Louisiana->NorthCarolina,0, 0, 600, 600, 0, 0, 0
Maryland->Utah,0, 296, 201, 600, 100, 0, 0
Pennsylvania->Louisiana,0, 100, 689, 400, 0, 0, 0
Virginia->Connecticut,0, 10, 300, 878, 0, 0, 0
Illinois->Arizona,0, 0, 0, 180, 400, 500, 100
Florida->Alaska,0, 0, 776, 400, 0, 0, 0
Michigan->Idaho,0, 0, 200, 939, 0, 0, 0
Illinois->Michigan,95, 200, 318, 500, 0, 0, 0
NewYork->Missouri,105, 101, 300, 600, 0, 0, 0
NewYork->NewMexico,5, 0, 500, 600, 0, 0, 0
Illinois->NorthCarolina,0, 0, 430, 675, 0, 0, 0
Texas->Wisconsin,200, 100, 200, 600, 0, 0, 0
Massachusetts->Michigan,200, 0, 600, 300, 0, 0, 0
Massachusetts->Missouri,100, 0, 700, 300, 0, 0, 0
Oregon->Idaho,100, 0, 100, 900, 0, 0, 0
Texas->Minnesota,0, 200, 400, 500, 0, 0, 0
Pennsylvania->California,0, 200, 500, 400, 0, 0, 0
Idaho->NorthCarolina,0, 200, 200, 700, 0, 0, 0
Texas->NorthCarolina,0, 0, 700, 400, 0, 0, 0
Wisconsin->Maryland,0, 0, 600, 500, 0, 0, 0
Michigan->NewJersey,0, 0, 500, 600, 0, 0, 0
Washington->Massachusetts,0, 0, 1000, 100, 0, 0, 0
Illinois->Pennsylvania,0, 0, 100, 100, 100, 500, 300
Georgia->Florida,0, 300, 699, 100, 0, 0, 0
NewYork->Georgia,0, 0, 500, 599, 0, 0, 0
Maryland->NewYork,100, 296, 201, 500, 0, 0, 0
Florida->Wisconsin,0, 100, 422, 573, 0, 0, 0
California->Pennsylvania,0, 100, 410, 536, 47, 0, 0
Utah->Pennsylvania,200, 190, 300, 400, 0, 0, 0
Georgia->Illinois,0, 200, 579, 300, 0, 0, 0
Illinois->SouthCarolina,95, 878, 100, 0, 0, 0, 0
Idaho->Minnesota,100, 0, 200, 753, 0, 0, 0
Pennsylvania->Georgia,0, 0, 202, 851, 0, 0, 0
Pennsylvania->Massachusetts,0, 100, 200, 700, 51, 0, 0
Arizona->Maryland,0, 0, 600, 438, 0, 0, 0
Missouri->Utah,200, 735, 100, 0, 0, 0, 0
Arizona->Alaska,0, 100, 524, 400, 0, 0, 0
Virginia->Washington,0, 0, 821, 199, 0, 0, 0
Virginia->Minnesota,0, 0, 442, 578, 0, 0, 0
Minnesota->California,0, 202, 300, 500, 0, 0, 0
Minnesota->NorthCarolina,0, 100, 301, 600, 0, 0, 0
Louisiana->Massachusetts,100, 0, 600, 300, 0, 0, 0
Utah->Arizona,200, 100, 300, 400, 0, 0, 0
Utah->NorthCarolina,200, 0, 400, 400, 0, 0, 0
Texas->Michigan,200, 0, 600, 200, 0, 0, 0
Texas->California,200, 0, 700, 100, 0, 0, 0
Massachusetts->NewJersey,100, 100, 400, 400, 0, 0, 0
Iowa->Arizona,200, 100, 300, 400, 0, 0, 0
Texas->Pennsylvania,100, 800, 100, 0, 0, 0, 0
Connecticut->Nebraska,0, 100, 600, 300, 0, 0, 0
NorthCarolina->Connecticut,0, 0, 400, 600, 0, 0, 0
Wyoming->Minnesota,0, 0, 200, 800, 0, 0, 0
Massachusetts->Washington,0, 0, 300, 700, 0, 0, 0
Louisiana->Wisconsin,0, 0, 500, 500, 0, 0, 0
Washington->Connecticut,0, 0, 800, 200, 0, 0, 0
Wisconsin->Virginia,0, 0, 700, 300, 0, 0, 0
Washington->Michigan,0, 0, 300, 700, 0, 0, 0
Virginia->Illinois,0, 0, 600, 400, 0, 0, 0
Texas->Wyoming,0, 0, 300, 700, 0, 0, 0
Connecticut->Pennsylvania,0, 200, 399, 399, 0, 0, 0
Illinois->Maryland,0, 0, 400, 595, 0, 0, 0
Illinois->Washington,0, 400, 395, 198, 0, 0, 0
Missouri->Florida,0, 335, 400, 249, 0, 0, 0
Washington->Wyoming,0, 0, 700, 265, 0, 0, 0
Illinois->Minnesota,0, 1, 268, 691, 0, 0, 0
Connecticut->California,0, 2, 300, 652, 0, 0, 0
Florida->Louisiana,0, 0, 11, 933, 0, 0, 0
Arizona->Oregon,0, 300, 641, 0, 0, 0, 0
Illinois->Utah,300, 95, 521, 23, 0, 0, 0
SouthCarolina->Illinois,0, 243, 600, 89, 0, 0, 0
California->Missouri,170, 353, 4, 400, 0, 0, 0
Missouri->Illinois,273, 440, 200, 0, 0, 0, 0
Illinois->NewMexico,95, 0, 323, 495, 0, 0, 0
Pennsylvania->Connecticut,0, 100, 404, 400, 0, 0, 0
Pennsylvania->Minnesota,0, 100, 602, 200, 0, 0, 0
Texas->Arizona,100, 700, 100, 0, 0, 0, 0
Wisconsin->Utah,0, 100, 400, 400, 0, 0, 0
Connecticut->NorthCarolina,0, 200, 400, 300, 0, 0, 0
Massachusetts->California,0, 100, 600, 200, 0, 0, 0
Pennsylvania->Wyoming,0, 0, 600, 300, 0, 0, 0
Massachusetts->Minnesota,0, 0, 400, 500, 0, 0, 0
NewMexico->Massachusetts,0, 0, 400, 500, 0, 0, 0
Idaho->Illinois,0, 0, 600, 300, 0, 0, 0
Idaho->Michigan,0, 0, 500, 400, 0, 0, 0
Oregon->Ohio,0, 0, 98, 802, 0, 0, 0
Maryland->NorthCarolina,0, 0, 100, 800, 0, 0, 0
Washington->Idaho,0, 0, 100, 800, 0, 0, 0
Iowa->Wisconsin,0, 0, 0, 200, 700, 0, 0
Georgia->Pennsylvania,0, 100, 599, 200, 0, 0, 0
Connecticut->Virginia,0, 0, 200, 699, 0, 0, 0
SouthCarolina->Minnesota,0, 200, 394, 299, 0, 0, 0
SouthCarolina->Pennsylvania,0, 200, 504, 189, 0, 0, 0
Michigan->Alaska,0, 100, 286, 500, 0, 0, 0
Pennsylvania->Arizona,0, 0, 421, 452, 0, 0, 0
Oregon->Connecticut,100, 0, 302, 470, 0, 0, 0
Utah->NewMexico,0, 100, 352, 400, 0, 0, 0
Louisiana->Oregon,0, 0, 150, 700, 0, 0, 0
Florida->Ohio,0, 0, 290, 550, 0, 0, 0
Missouri->Oregon,0, 100, 635, 0, 100, 0, 0
Florida->SouthCarolina,0, 400, 314, 111, 0, 0, 0
Florida->Utah,0, 100, 400, 311, 0, 0, 0
Massachusetts->NewYork,0, 0, 511, 300, 0, 0, 0
Pennsylvania->NewYork,0, 4, 301, 502, 0, 0, 0
Missouri->Texas,300, 505, 0, 0, 0, 0, 0
Arizona->Utah,100, 200, 202, 300, 0, 0, 0
Connecticut->Wisconsin,0, 100, 0, 702, 0, 0, 0
Minnesota->Virginia,0, 0, 201, 601, 0, 0, 0
Missouri->Massachusetts,200, 100, 400, 100, 0, 0, 0
Louisiana->Wyoming,0, 100, 500, 200, 0, 0, 0
Missouri->Virginia,0, 200, 200, 400, 0, 0, 0
SouthCarolina->Michigan,0, 200, 600, 0, 0, 0, 0
Wyoming->NewYork,0, 0, 700, 100, 0, 0, 0
NewMexico->Wisconsin,0, 0, 500, 300, 0, 0, 0
NewMexico->Illinois,0, 0, 600, 200, 0, 0, 0
NewMexico->NewYork,0, 0, 400, 400, 0, 0, 0
Louisiana->Alaska,0, 0, 500, 300, 0, 0, 0
Utah->Maryland,0, 0, 100, 700, 0, 0, 0
Idaho->Missouri,0, 0, 600, 200, 0, 0, 0
Idaho->Massachusetts,0, 0, 400, 400, 0, 0, 0
Minnesota->Utah,0, 0, 500, 300, 0, 0, 0
Connecticut->Arizona,0, 0, 0, 799, 0, 0, 0
Florida->Nebraska,0, 0, 500, 298, 0, 0, 0
Wisconsin->Massachusetts,0, 200, 170, 324, 0, 0, 100
SouthCarolina->Maryland,0, 0, 104, 689, 0, 0, 0
Virginia->Louisiana,0, 10, 100, 678, 0, 0, 0
California->NorthCarolina,0, 0, 350, 430, 0, 0, 0
Pennsylvania->Illinois,0, 100, 376, 301, 0, 0, 0
Missouri->Washington,100, 475, 100, 0, 100, 0, 0
Wisconsin->Michigan,0, 200, 405, 100, 70, 0, 0
Wisconsin->California,0, 0, 300, 400, 70, 0, 0
NorthCarolina->Virginia,0, 0, 222, 544, 0, 0, 0
Washington->Maryland,0, 0, 100, 662, 0, 0, 0
NorthCarolina->Florida,0, 0, 300, 442, 0, 0, 0
Illinois->Missouri,369, 368, 0, 0, 0, 0, 0
California->Georgia,0, 0, 330, 400, 0, 0, 0
Arizona->Missouri,0, 200, 326, 200, 0, 0, 0
NewYork->Nebraska,0, 0, 316, 405, 0, 0, 0
NewYork->SouthCarolina,5, 1, 411, 300, 0, 0, 0
Wyoming->Virginia,100, 0, 414, 200, 0, 0, 0
Connecticut->Massachusetts,0, 0, 400, 302, 0, 0, 0
Minnesota->Illinois,100, 0, 401, 200, 0, 0, 0
Louisiana->Missouri,100, 0, 400, 200, 0, 0, 0
Alaska->Massachusetts,100, 100, 400, 100, 0, 0, 0
Minnesota->Connecticut,0, 100, 200, 400, 0, 0, 0
Massachusetts->Oregon,0, 0, 700, 0, 0, 0, 0
Virginia->Wyoming,0, 0, 400, 300, 0, 0, 0
Arizona->NorthCarolina,0, 0, 200, 500, 0, 0, 0
Alaska->NewYork,0, 0, 100, 600, 0, 0, 0
Alaska->California,0, 0, 200, 500, 0, 0, 0
Wyoming->Maryland,0, 0, 500, 200, 0, 0, 0
Louisiana->NewJersey,0, 0, 500, 200, 0, 0, 0
NewMexico->Louisiana,0, 0, 200, 500, 0, 0, 0
Idaho->Maryland,0, 0, 500, 200, 0, 0, 0
Massachusetts->NewMexico,0, 0, 300, 400, 0, 0, 0
Oregon->Georgia,0, 0, 698, 0, 0, 0, 0
Arizona->Michigan,0, 100, 89, 500, 0, 0, 0
Massachusetts->Arizona,0, 0, 389, 300, 0, 0, 0
Minnesota->Arizona,0, 1, 0, 678, 0, 0, 0
Washington->Pennsylvania,0, 0, 300, 362, 0, 0, 0
NorthCarolina->Illinois,0, 0, 542, 120, 0, 0, 0
Pennsylvania->Washington,0, 0, 202, 451, 0, 0, 0
California->Louisiana,0, 0, 200, 447, 0, 0, 0
NorthCarolina->Michigan,0, 0, 344, 300, 0, 0, 0
Missouri->SouthCarolina,100, 440, 100, 0, 0, 0, 0
Virginia->Michigan,0, 10, 14, 302, 300, 0, 0
Georgia->NorthCarolina,0, 0, 319, 300, 0, 0, 0
NewYork->Idaho,0, 0, 211, 400, 0, 0, 0
Virginia->Texas,0, 0, 400, 110, 100, 0, 0
NewJersey->California,100, 0, 289, 220, 0, 0, 0
Utah->Ohio,0, 0, 200, 404, 0, 0, 0
Minnesota->Florida,0, 200, 201, 201, 0, 0, 0
Missouri->Pennsylvania,201, 200, 200, 0, 0, 0, 0
Minnesota->Wyoming,0, 101, 100, 400, 0, 0, 0
Minnesota->Washington,0, 0, 101, 500, 0, 0, 0
Massachusetts->Georgia,100, 0, 400, 100, 0, 0, 0
Wyoming->Texas,100, 100, 300, 100, 0, 0, 0
Wyoming->California,100, 0, 200, 300, 0, 0, 0
Wyoming->NewJersey,100, 0, 100, 400, 0, 0, 0
NewJersey->Arizona,0, 100, 300, 200, 0, 0, 0
Minnesota->NewMexico,0, 100, 100, 400, 0, 0, 0
Arizona->Iowa,0, 100, 100, 400, 0, 0, 0
Florida->Oregon,0, 100, 300, 200, 0, 0, 0
Florida->NewJersey,0, 0, 450, 150, 0, 0, 0
Michigan->Washington,0, 0, 500, 100, 0, 0, 0
Pennsylvania->Nebraska,0, 0, 300, 300, 0, 0, 0
NorthCarolina->Wyoming,0, 0, 600, 0, 0, 0, 0
Maryland->Washington,0, 0, 100, 400, 100, 0, 0
NewMexico->Connecticut,0, 0, 400, 200, 0, 0, 0
NewMexico->Wyoming,0, 0, 100, 500, 0, 0, 0
NewJersey->Minnesota,0, 0, 200, 400, 0, 0, 0
Maryland->Georgia,0, 0, 200, 400, 0, 0, 0
Louisiana->Connecticut,0, 0, 300, 200, 0, 100, 0
NewMexico->Maryland,0, 0, 100, 500, 0, 0, 0
Alaska->Michigan,0, 0, 100, 500, 0, 0, 0
Georgia->Virginia,0, 0, 599, 0, 0, 0, 0
