42,1
33,2
698,3
541,4
44,5
119,6
249,7
947,8
218,9
17,10
656,11
459,12
80,13
694,14
682,15
45,16
370,17
200,18
934,19
724,20
5,21
203,22
56,23
247,24
46,25
763,26
699,27
59,28
231,29
608,30
538,31
14,32
705,33
810,34
53,35
134,36
251,37
309,38
77,39
711,40
204,41
19,42
854,43
717,44
667,45
283,46
439,47
848,48
438,49
707,50
145,51
782,52
