edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Wisconsin->Illinois,0, 0, 200, 300, 100, 200, 400
California->NewYork,0, 0, 400, 403, 0, 0, 0
Florida->California,0, 100, 171, 400, 71, 0, 0
Oregon->California,0, 0, 220, 488, 0, 0, 0
California->Utah,0, 0, 403, 300, 0, 0, 0
NewYork->NewJersey,0, 0, 500, 200, 0, 0, 0
NewYork->Connecticut,0, 0, 200, 500, 0, 0, 0
Minnesota->Michigan,0, 0, 100, 600, 0, 0, 0
Maryland->NewMexico,0, 0, 200, 500, 0, 0, 0
Oregon->Washington,0, 0, 163, 200, 300, 0, 0
California->Virginia,0, 0, 429, 203, 0, 0, 0
NewYork->Virginia,0, 0, 300, 300, 0, 0, 0
Connecticut->NewYork,0, 0, 400, 200, 0, 0, 0
Connecticut->Washington,0, 0, 500, 100, 0, 0, 0
Maryland->Pennsylvania,0, 0, 300, 300, 0, 0, 0
Maryland->Nebraska,0, 0, 200, 400, 0, 0, 0
Oregon->NewYork,0, 0, 400, 197, 0, 0, 0
Oregon->Utah,0, 0, 494, 100, 0, 0, 0
Oregon->Arizona,0, 0, 428, 100, 0, 0, 0
California->Oregon,0, 0, 409, 112, 0, 0, 0
Utah->Massachusetts,0, 0, 500, 0, 0, 0, 0
Michigan->Maryland,0, 0, 500, 0, 0, 0, 0
NewYork->California,0, 0, 400, 100, 0, 0, 0
NewYork->Maryland,0, 0, 300, 200, 0, 0, 0
Virginia->Maryland,0, 0, 300, 200, 0, 0, 0
Virginia->Florida,0, 0, 100, 400, 0, 0, 0
Washington->Virginia,0, 0, 400, 100, 0, 0, 0
Washington->Minnesota,0, 0, 300, 200, 0, 0, 0
Michigan->Texas,0, 0, 300, 200, 0, 0, 0
Maryland->Minnesota,0, 0, 200, 300, 0, 0, 0
Maryland->Illinois,0, 0, 300, 200, 0, 0, 0
Wisconsin->NewYork,0, 0, 100, 100, 0, 100, 200
Louisiana->Utah,0, 0, 400, 100, 0, 0, 0
Illinois->Wisconsin,0, 0, 0, 200, 100, 0, 200
Oregon->NewJersey,0, 0, 497, 0, 0, 0, 0
Florida->Virginia,0, 0, 71, 400, 0, 0, 0
Florida->Pennsylvania,0, 0, 371, 100, 0, 0, 0
Washington->Arizona,0, 0, 364, 64, 0, 0, 0
Arizona->Florida,0, 0, 308, 100, 0, 0, 0
California->Michigan,0, 0, 200, 206, 0, 0, 0
Minnesota->California,0, 103, 0, 300, 0, 0, 0
California->NewJersey,0, 0, 103, 300, 0, 0, 0
Georgia->SouthCarolina,0, 300, 0, 100, 0, 0, 0
Florida->Maryland,0, 100, 100, 200, 0, 0, 0
Utah->Michigan,0, 0, 400, 0, 0, 0, 0
Utah->Illinois,0, 0, 300, 100, 0, 0, 0
Michigan->California,0, 0, 200, 200, 0, 0, 0
Connecticut->Maryland,0, 0, 300, 100, 0, 0, 0
Oregon->Maryland,0, 0, 200, 200, 0, 0, 0
Washington->Illinois,0, 0, 200, 200, 0, 0, 0
Connecticut->Idaho,0, 0, 400, 0, 0, 0, 0
Maryland->Virginia,0, 0, 100, 300, 0, 0, 0
Maryland->Florida,0, 0, 300, 100, 0, 0, 0
Massachusetts->Virginia,0, 0, 400, 0, 0, 0, 0
Michigan->Illinois,0, 0, 300, 100, 0, 0, 0
Michigan->Virginia,0, 0, 300, 100, 0, 0, 0
Louisiana->Florida,0, 0, 400, 0, 0, 0, 0
Massachusetts->NorthCarolina,0, 0, 300, 100, 0, 0, 0
Maryland->Michigan,0, 0, 100, 300, 0, 0, 0
Utah->Idaho,0, 0, 100, 300, 0, 0, 0
Texas->Maryland,0, 0, 0, 400, 0, 0, 0
Louisiana->Texas,0, 0, 0, 400, 0, 0, 0
Minnesota->Oregon,0, 97, 200, 100, 0, 0, 0
Oregon->Missouri,0, 0, 391, 0, 0, 0, 0
Oregon->Florida,0, 0, 171, 194, 0, 0, 0
Washington->Florida,0, 0, 264, 100, 0, 0, 0
California->Wisconsin,0, 100, 129, 3, 100, 3, 0
Florida->Minnesota,0, 0, 235, 100, 0, 0, 0
California->Massachusetts,0, 100, 100, 103, 0, 0, 0
Minnesota->Illinois,100, 0, 0, 200, 0, 0, 0
Georgia->Florida,0, 300, 0, 0, 0, 0, 0
Florida->Michigan,0, 100, 100, 100, 0, 0, 0
Florida->NorthCarolina,0, 100, 100, 100, 0, 0, 0
Utah->Texas,0, 0, 200, 100, 0, 0, 0
California->Wyoming,0, 0, 300, 0, 0, 0, 0
Utah->Connecticut,0, 0, 300, 0, 0, 0, 0
Connecticut->Louisiana,0, 0, 200, 100, 0, 0, 0
NewYork->Arizona,0, 0, 200, 100, 0, 0, 0
NewYork->Pennsylvania,0, 0, 200, 100, 0, 0, 0
NewYork->Wyoming,0, 0, 100, 200, 0, 0, 0
Virginia->NewJersey,0, 0, 200, 100, 0, 0, 0
NewYork->Minnesota,0, 0, 100, 200, 0, 0, 0
Virginia->California,0, 0, 100, 100, 100, 0, 0
Massachusetts->Florida,0, 0, 300, 0, 0, 0, 0
Massachusetts->Pennsylvania,0, 0, 200, 100, 0, 0, 0
Connecticut->Oregon,0, 0, 300, 0, 0, 0, 0
Washington->California,0, 0, 300, 0, 0, 0, 0
Washington->NorthCarolina,0, 0, 200, 100, 0, 0, 0
Connecticut->Michigan,0, 0, 200, 100, 0, 0, 0
Illinois->Maryland,0, 0, 200, 100, 0, 0, 0
Michigan->Wisconsin,0, 0, 300, 0, 0, 0, 0
Florida->Washington,0, 0, 300, 0, 0, 0, 0
Maryland->Texas,0, 0, 100, 200, 0, 0, 0
Massachusetts->Wisconsin,0, 0, 200, 100, 0, 0, 0
Wisconsin->NewJersey,0, 0, 200, 0, 0, 0, 100
Massachusetts->Connecticut,0, 0, 100, 200, 0, 0, 0
Connecticut->Ohio,0, 0, 100, 200, 0, 0, 0
Michigan->Pennsylvania,0, 0, 200, 100, 0, 0, 0
Michigan->Louisiana,0, 0, 200, 100, 0, 0, 0
Virginia->NorthCarolina,0, 0, 100, 200, 0, 0, 0
Utah->Louisiana,0, 0, 100, 100, 100, 0, 0
Minnesota->Maryland,0, 0, 100, 200, 0, 0, 0
Connecticut->Minnesota,0, 0, 100, 200, 0, 0, 0
Illinois->Pennsylvania,0, 0, 100, 100, 0, 0, 100
Florida->NewYork,0, 0, 0, 300, 0, 0, 0
Maryland->NewJersey,0, 0, 0, 300, 0, 0, 0
Connecticut->Wyoming,0, 0, 0, 300, 0, 0, 0
Connecticut->Florida,0, 0, 0, 300, 0, 0, 0
Minnesota->NorthCarolina,0, 0, 0, 300, 0, 0, 0
Illinois->Massachusetts,0, 0, 0, 100, 0, 0, 200
NewYork->NorthCarolina,0, 0, 0, 300, 0, 0, 0
Idaho->Oregon,0, 0, 0, 300, 0, 0, 0
NewYork->Ohio,0, 0, 0, 300, 0, 0, 0
Idaho->Alaska,0, 0, 0, 300, 0, 0, 0
Connecticut->Wisconsin,0, 0, 0, 300, 0, 0, 0
Idaho->Washington,0, 0, 0, 300, 0, 0, 0
Texas->Illinois,0, 0, 0, 300, 0, 0, 0
Minnesota->Wisconsin,0, 0, 0, 200, 0, 100, 0
Oregon->Virginia,0, 0, 100, 197, 0, 0, 0
Oregon->Massachusetts,0, 0, 100, 197, 0, 0, 0
Oregon->Wisconsin,0, 0, 0, 197, 0, 97, 0
Oregon->Pennsylvania,0, 0, 0, 291, 0, 0, 0
Arizona->Georgia,0, 0, 100, 136, 0, 0, 0
