edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Wisconsin->Illinois,0, 0, 253, 313, 100, 200, 290
Florida->California,0, 100, 185, 411, 62, 0, 0
Oregon->California,0, 32, 300, 384, 0, 0, 0
NewYork->NewJersey,0, 0, 372, 268, 0, 0, 0
California->Utah,0, 0, 384, 238, 0, 0, 0
NewYork->Connecticut,0, 0, 191, 398, 0, 0, 0
Illinois->Wisconsin,0, 0, 0, 219, 100, 1, 250
California->NewYork,0, 37, 195, 328, 0, 0, 0
Oregon->NewYork,0, 0, 388, 149, 0, 0, 0
NewYork->Virginia,0, 0, 279, 253, 0, 0, 0
Oregon->Washington,0, 0, 113, 169, 247, 0, 0
Washington->Minnesota,0, 0, 300, 227, 0, 0, 0
Florida->Pennsylvania,0, 0, 349, 157, 0, 0, 0
Utah->Massachusetts,0, 0, 412, 74, 0, 0, 0
Michigan->Texas,0, 0, 192, 252, 39, 0, 0
Virginia->Maryland,0, 0, 288, 190, 0, 0, 0
Minnesota->Michigan,0, 0, 100, 376, 0, 0, 0
Maryland->Virginia,0, 0, 118, 337, 0, 0, 0
Michigan->California,0, 0, 138, 236, 73, 0, 0
Connecticut->Washington,0, 0, 343, 100, 0, 0, 0
Virginia->Florida,0, 0, 168, 274, 0, 0, 0
Washington->Virginia,0, 0, 407, 33, 0, 0, 0
NewYork->California,0, 0, 294, 137, 0, 0, 0
Maryland->Nebraska,0, 0, 169, 262, 0, 0, 0
Florida->Maryland,0, 100, 63, 264, 0, 0, 0
Maryland->Pennsylvania,0, 0, 229, 194, 0, 0, 0
Arizona->Florida,0, 0, 285, 137, 0, 0, 0
Wisconsin->NewYork,0, 0, 100, 69, 0, 100, 151
Maryland->Minnesota,0, 0, 198, 221, 0, 0, 0
Maryland->NewMexico,0, 0, 205, 210, 0, 0, 0
NewYork->Maryland,0, 0, 247, 163, 0, 0, 0
Utah->Michigan,0, 0, 330, 59, 13, 0, 0
Georgia->SouthCarolina,0, 300, 0, 100, 0, 0, 0
Florida->Virginia,0, 0, 139, 261, 0, 0, 0
California->Wisconsin,0, 65, 177, 47, 100, 0, 0
California->Michigan,0, 0, 211, 110, 68, 0, 0
Oregon->Utah,0, 0, 348, 37, 0, 0, 0
Oregon->Virginia,0, 0, 223, 160, 0, 0, 0
California->NewJersey,0, 0, 105, 278, 0, 0, 0
Louisiana->Texas,0, 0, 23, 360, 0, 0, 0
Oregon->Arizona,0, 0, 294, 85, 0, 0, 0
Michigan->Virginia,0, 0, 279, 100, 0, 0, 0
Maryland->Michigan,0, 0, 211, 165, 0, 0, 0
Maryland->Illinois,0, 0, 254, 120, 0, 0, 0
Louisiana->Utah,0, 0, 218, 100, 52, 0, 0
California->Oregon,0, 0, 223, 145, 0, 0, 0
Utah->Idaho,0, 0, 100, 267, 0, 0, 0
Washington->Illinois,0, 0, 200, 163, 0, 0, 0
Maryland->Florida,0, 0, 222, 139, 0, 0, 0
Virginia->NorthCarolina,0, 0, 125, 234, 0, 0, 0
Maryland->Texas,0, 0, 103, 252, 0, 0, 0
California->Virginia,0, 13, 315, 22, 0, 0, 0
Utah->Oregon,0, 0, 345, 0, 0, 0, 0
Pennsylvania->Florida,0, 0, 221, 124, 0, 0, 0
NewYork->Wyoming,0, 0, 137, 200, 0, 0, 0
Utah->Texas,0, 0, 236, 100, 0, 0, 0
Minnesota->Wisconsin,0, 0, 47, 148, 0, 141, 0
Texas->Maryland,0, 0, 18, 314, 0, 0, 0
Florida->Michigan,0, 100, 107, 124, 0, 0, 0
Connecticut->NewYork,0, 0, 253, 77, 0, 0, 0
Michigan->Wisconsin,0, 0, 242, 84, 0, 2, 0
Connecticut->Oregon,0, 0, 301, 26, 0, 0, 0
Connecticut->Ohio,0, 0, 100, 225, 0, 0, 0
Washington->Arizona,0, 0, 251, 73, 0, 0, 0
Michigan->Illinois,0, 0, 231, 88, 0, 0, 0
Georgia->Florida,0, 300, 17, 0, 0, 0, 0
Florida->Washington,0, 0, 313, 2, 0, 0, 0
Maryland->Connecticut,0, 0, 274, 40, 0, 0, 0
Wisconsin->NewJersey,0, 0, 204, 9, 0, 0, 100
Washington->Florida,0, 0, 242, 70, 0, 0, 0
Oregon->NewJersey,0, 0, 311, 0, 0, 0, 0
Utah->Louisiana,0, 0, 160, 100, 48, 0, 0
Florida->NewYork,0, 0, 14, 292, 0, 0, 0
Idaho->Washington,0, 0, 0, 300, 0, 0, 0
Florida->Minnesota,0, 0, 177, 106, 0, 1, 12
Oregon->Maryland,0, 0, 147, 148, 0, 0, 0
Utah->Illinois,0, 0, 192, 100, 0, 0, 0
Michigan->NorthCarolina,0, 0, 109, 180, 0, 0, 0
Michigan->Pennsylvania,0, 0, 206, 79, 0, 0, 0
Washington->California,0, 0, 280, 2, 0, 0, 0
NewYork->Oregon,0, 0, 281, 0, 0, 0, 0
Virginia->Massachusetts,0, 0, 243, 36, 0, 0, 0
Wisconsin->Minnesota,0, 0, 19, 46, 100, 40, 74
Connecticut->Idaho,0, 0, 278, 0, 0, 0, 0
Connecticut->Maryland,0, 0, 265, 12, 0, 0, 0
Maryland->Massachusetts,0, 0, 45, 230, 0, 0, 0
Michigan->Maryland,0, 0, 192, 82, 0, 0, 0
Connecticut->Michigan,0, 0, 240, 32, 0, 0, 0
Massachusetts->Wisconsin,0, 35, 128, 107, 0, 0, 0
NewYork->Ohio,0, 0, 0, 270, 0, 0, 0
Minnesota->Maryland,0, 0, 155, 114, 0, 0, 0
Arizona->Georgia,0, 0, 127, 140, 0, 0, 0
Florida->Arizona,0, 0, 213, 54, 0, 0, 0
Massachusetts->Connecticut,0, 0, 112, 152, 0, 0, 0
California->Wyoming,0, 29, 234, 0, 0, 0, 0
Wisconsin->Virginia,0, 0, 100, 159, 0, 0, 0
California->Massachusetts,0, 67, 83, 107, 0, 0, 0
Idaho->Oregon,0, 0, 9, 246, 0, 0, 0
Connecticut->Utah,0, 0, 154, 100, 0, 0, 0
Michigan->Nebraska,0, 0, 111, 142, 0, 0, 0
NewJersey->NewYork,0, 0, 196, 55, 0, 0, 0
Massachusetts->Virginia,0, 0, 213, 35, 0, 0, 0
Minnesota->California,2, 66, 28, 149, 0, 0, 0
Illinois->Minnesota,0, 0, 75, 154, 0, 1, 14
Arizona->NewYork,0, 0, 168, 75, 0, 0, 0
Minnesota->Massachusetts,0, 0, 30, 213, 0, 0, 0
Massachusetts->Florida,0, 0, 210, 32, 0, 0, 0
NewYork->Illinois,0, 0, 206, 35, 0, 0, 0
Florida->Alaska,0, 0, 147, 94, 0, 0, 0
Louisiana->Florida,0, 0, 240, 1, 0, 0, 0
Arizona->Washington,0, 0, 191, 48, 0, 0, 0
Washington->Utah,0, 0, 237, 0, 0, 0, 0
Illinois->Maryland,0, 0, 185, 52, 0, 0, 0
Arizona->NewJersey,0, 0, 201, 35, 0, 0, 0
Virginia->NewJersey,0, 0, 213, 20, 0, 0, 0
Minnesota->Illinois,84, 0, 0, 124, 0, 0, 23
NewYork->Idaho,0, 0, 30, 200, 0, 0, 0
Oregon->Missouri,0, 36, 193, 0, 0, 0, 0
Washington->Oregon,0, 0, 202, 0, 27, 0, 0
Virginia->Wisconsin,0, 0, 100, 129, 0, 0, 0
NewYork->NorthCarolina,0, 0, 10, 218, 0, 0, 0
Utah->Wisconsin,0, 0, 200, 26, 0, 0, 0
Idaho->Connecticut,0, 0, 75, 151, 0, 0, 0
Minnesota->Texas,0, 0, 124, 101, 0, 0, 0
California->Alaska,0, 0, 121, 102, 0, 0, 0
NewYork->Minnesota,0, 0, 80, 142, 0, 0, 0
Minnesota->Connecticut,0, 0, 122, 100, 0, 0, 0
Illinois->Massachusetts,0, 0, 14, 7, 0, 0, 200
Connecticut->Wisconsin,0, 0, 43, 178, 0, 0, 0
NorthCarolina->Michigan,0, 0, 136, 84, 0, 0, 0
California->Minnesota,0, 1, 83, 135, 0, 0, 0
Utah->Wyoming,0, 0, 218, 0, 0, 0, 0
California->Maryland,0, 0, 44, 173, 0, 0, 0
Florida->NorthCarolina,0, 100, 51, 65, 0, 0, 0
Florida->Massachusetts,0, 100, 35, 79, 0, 0, 0
Washington->Massachusetts,0, 0, 206, 5, 0, 0, 0
NewMexico->Maryland,0, 0, 107, 104, 0, 0, 0
Massachusetts->NorthCarolina,0, 0, 143, 67, 0, 0, 0
Virginia->NewYork,0, 0, 175, 31, 0, 0, 0
Connecticut->Minnesota,0, 0, 143, 63, 0, 0, 0
Florida->Oregon,0, 0, 5, 200, 0, 0, 0
Pennsylvania->California,0, 0, 14, 190, 0, 0, 0
Maryland->NewJersey,0, 0, 98, 105, 0, 0, 0
California->Florida,0, 0, 147, 18, 38, 0, 0
Washington->Pennsylvania,0, 0, 100, 101, 0, 0, 0
California->Pennsylvania,0, 0, 51, 150, 0, 0, 0
Illinois->SouthCarolina,0, 100, 100, 0, 0, 0, 0
Washington->Texas,0, 0, 200, 0, 0, 0, 0
Idaho->Wisconsin,0, 0, 0, 200, 0, 0, 0
Illinois->Pennsylvania,0, 0, 96, 3, 0, 0, 100
Idaho->Alaska,0, 0, 0, 199, 0, 0, 0
Illinois->Florida,0, 0, 0, 52, 0, 100, 42
Minnesota->Oregon,24, 10, 84, 74, 0, 0, 0
Oregon->Connecticut,0, 0, 126, 66, 0, 0, 0
Minnesota->Washington,0, 0, 0, 192, 0, 0, 0
Michigan->Louisiana,0, 0, 159, 31, 0, 0, 0
Maryland->Wisconsin,0, 0, 74, 112, 0, 0, 0
Texas->Minnesota,0, 0, 24, 162, 0, 0, 0
Arizona->Minnesota,0, 0, 114, 71, 0, 0, 0
Michigan->Connecticut,0, 0, 184, 0, 0, 0, 0
NorthCarolina->Arizona,0, 0, 100, 84, 0, 0, 0
Utah->Florida,0, 0, 76, 107, 0, 0, 0
Minnesota->Florida,0, 0, 140, 16, 0, 0, 25
Texas->NorthCarolina,39, 0, 37, 102, 0, 0, 0
NewYork->NewMexico,0, 0, 78, 100, 0, 0, 0
Pennsylvania->Maryland,0, 0, 67, 110, 0, 0, 0
Illinois->Texas,0, 0, 45, 131, 0, 0, 0
Wisconsin->Texas,0, 0, 146, 29, 0, 0, 0
Arizona->Texas,0, 0, 16, 157, 0, 0, 0
Illinois->NewYork,0, 0, 27, 45, 0, 0, 100
Utah->Virginia,0, 0, 171, 0, 0, 0, 0
Connecticut->Wyoming,0, 0, 71, 100, 0, 0, 0
California->Illinois,1, 0, 159, 9, 0, 0, 0
Wyoming->Connecticut,0, 0, 128, 41, 0, 0, 0
Massachusetts->Alaska,0, 0, 38, 131, 0, 0, 0
Georgia->Pennsylvania,0, 100, 68, 0, 0, 0, 0
Maryland->NewYork,0, 0, 168, 0, 0, 0, 0
Virginia->Oregon,0, 0, 168, 0, 0, 0, 0
Minnesota->Arizona,0, 0, 1, 167, 0, 0, 0
Virginia->Connecticut,0, 0, 115, 52, 0, 0, 0
Minnesota->NorthCarolina,0, 0, 9, 155, 0, 0, 0
Ohio->Connecticut,0, 0, 0, 164, 0, 0, 0
Pennsylvania->Minnesota,0, 0, 131, 30, 0, 2, 0
Texas->Illinois,5, 0, 11, 146, 0, 0, 0
Utah->NorthCarolina,0, 0, 133, 29, 0, 0, 0
Florida->Ohio,0, 0, 36, 126, 0, 0, 0
Florida->Louisiana,0, 0, 61, 100, 0, 0, 0
Michigan->NewMexico,0, 0, 53, 108, 0, 0, 0
Pennsylvania->Utah,0, 0, 37, 122, 0, 0, 0
NewJersey->Connecticut,0, 0, 109, 49, 0, 0, 0
Washington->NorthCarolina,0, 0, 125, 33, 0, 0, 0
Florida->Utah,0, 0, 138, 20, 0, 0, 0
NorthCarolina->Massachusetts,0, 0, 68, 90, 0, 0, 0
Minnesota->Missouri,100, 57, 0, 0, 0, 0, 0
Texas->Pennsylvania,100, 0, 15, 39, 0, 0, 0
Iowa->Massachusetts,0, 0, 42, 112, 0, 0, 0
NewYork->Michigan,0, 0, 38, 114, 0, 0, 0
Pennsylvania->Wisconsin,0, 0, 14, 136, 0, 2, 0
California->Iowa,0, 0, 29, 22, 0, 100, 0
Pennsylvania->Michigan,0, 0, 0, 151, 0, 0, 0
Virginia->Arizona,0, 0, 122, 28, 0, 0, 0
Louisiana->Illinois,0, 0, 7, 142, 0, 0, 0
Minnesota->Georgia,0, 100, 0, 48, 0, 0, 0
Georgia->Illinois,0, 100, 0, 48, 0, 0, 0
Massachusetts->NewMexico,0, 0, 131, 17, 0, 0, 0
NewMexico->Nebraska,0, 0, 28, 120, 0, 0, 0
