28->7,25
28->20,24
21->22,24
22->21,24
2->21,23
28->35,22
28->16,22
28->1,22
2->8,21
28->10,21
35->28,21
2->4,20
2->22,19
34->21,18
35->7,18
28->15,18
1->20,17
8->2,17
21->34,17
9->13,16
20->1,16
7->1,16
20->28,15
21->13,15
20->16,14
1->28,14
28->9,14
12->4,13
28->12,13
10->12,13
7->28,13
28->21,11
35->20,11
35->1,11
4->8,11
7->16,11
28->2,11
7->10,11
20->7,10
22->2,10
1->35,10
34->27,10
35->16,10
34->13,10
4->2,10
8->4,10
35->10,10
10->22,10
9->4,10
35->9,9
1->7,9
28->34,9
20->35,9
10->28,9
28->13,9
21->2,9
16->35,9
13->34,9
16->7,9
2->13,8
10->1,8
10->34,7
28->22,7
9->28,7
9->34,7
1->10,7
20->10,7
7->35,7
10->21,7
12->28,7
2->34,7
7->20,7
18->16,6
18->12,6
1->16,6
21->16,6
27->21,6
9->7,6
9->10,6
35->21,6
35->12,6
9->20,6
2->28,6
9->21,6
12->9,6
10->35,6
12->18,6
16->20,6
16->28,6
9->35,6
16->21,5
35->34,5
35->2,5
10->16,5
9->16,5
28->18,5
13->9,5
20->9,5
21->27,5
2->15,5
7->21,5
21->7,5
12->10,5
20->21,5
16->10,5
21->10,5
16->1,5
20->22,5
35->18,5
34->2,4
34->28,4
1->34,4
2->12,4
34->7,4
13->21,4
7->2,4
7->22,4
18->28,4
34->12,4
7->34,4
27->9,4
10->7,4
10->20,4
9->18,4
20->34,4
35->22,4
12->34,4
9->1,4
12->16,4
12->7,4
35->15,4
21->20,4
21->1,4
1->21,4
22->10,4
34->9,3
9->27,3
10->9,3
18->7,3
10->15,3
34->4,3
1->18,3
7->15,3
1->9,3
1->12,3
10->2,3
20->12,3
20->2,3
20->18,3
18->35,3
34->20,3
27->2,3
1->2,3
2->20,3
22->28,3
22->20,3
7->18,3
18->4,3
12->2,3
28->4,3
12->35,3
12->1,3
7->9,3
27->13,3
20->15,2
13->27,2
18->34,2
22->12,2
2->7,2
2->16,2
2->10,2
34->18,2
4->34,2
2->35,2
22->35,2
22->7,2
12->21,2
10->18,2
20->4,2
7->12,2
16->12,2
1->22,2
27->34,2
21->4,2
12->20,2
12->15,2
12->27,2
1->13,2
9->15,2
21->9,2
21->28,2
16->22,2
21->35,2
13->7,2
13->35,2
9->12,2
27->4,2
34->10,2
7->13,2
18->10,1
12->13,1
15->28,1
34->16,1
9->2,1
2->9,1
4->21,1
4->27,1
22->15,1
9->22,1
10->13,1
27->8,1
27->12,1
35->13,1
16->34,1
16->15,1
16->13,1
16->9,1
21->12,1
13->2,1
22->1,1
22->16,1
2->1,1
4->9,1
22->4,1
13->10,1
18->9,1
13->1,1
1->15,1
22->9,1
16->4,1
18->1,1
20->13,1
34->35,1
34->22,1
34->1,1
15->10,1
15->16,1
15->35,1
16->18,1
22->34,1
