dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.635,0.659,0.686,0.757,0.806,0.784,0.631,0.593,0.558,0.558
SEIR015_sl1000_mr0125_nv10_10,0.632,0.68,0.773,0.789,0.765,0.765,0.727,0.645,0.645,0.667
SEIR015_sl1000_mr0125_nv10_11,0.5,0.529,0.562,0.667,0.75,0.75,0.571,0.526,0.526,0.526
SEIR015_sl1000_mr0125_nv10_12,0.6,0.632,0.629,0.741,0.769,0.769,0.5,0.421,0.421,0.421
SEIR015_sl1000_mr0125_nv10_13,0.721,0.79,0.825,0.875,0.879,0.879,0.756,0.709,0.709,0.709
SEIR015_sl1000_mr0125_nv10_14,0.695,0.731,0.752,0.772,0.838,0.827,0.779,0.736,0.69,0.69
SEIR015_sl1000_mr0125_nv10_15,0.525,0.555,0.571,0.65,0.667,0.667,0.426,0.4,0.4,0.4
SEIR015_sl1000_mr0125_nv10_16,0.697,0.702,0.711,0.754,0.746,0.76,0.739,0.718,0.707,0.707
SEIR015_sl1000_mr0125_nv10_17,0.597,0.647,0.646,0.69,0.717,0.692,0.692,0.64,0.625,0.625
SEIR015_sl1000_mr0125_nv10_18,0.667,0.667,0.667,0.727,0.727,0.737,0.737,0.588,0.588,0.588
SEIR015_sl1000_mr0125_nv10_19,0.458,0.5,0.528,0.607,0.627,0.627,0.6,0.625,0.625,0.625
SEIR015_sl1000_mr0125_nv10_2,0.667,0.718,0.722,0.812,0.741,0.741,0.741,0.692,0.692,0.692
SEIR015_sl1000_mr0125_nv10_20,0.703,0.757,0.784,0.86,0.886,0.897,0.789,0.754,0.716,0.716
SEIR015_sl1000_mr0125_nv10_3,0.615,0.615,0.667,0.727,0.778,0.778,0.778,0.625,0.625,0.625
SEIR015_sl1000_mr0125_nv10_4,0.75,0.75,0.75,0.8,0.8,0.8,0.8,0.75,0.75,0.75
SEIR015_sl1000_mr0125_nv10_5,0.402,0.472,0.396,0.5,0.474,0.444,0.4,0.353,0.328,0.328
SEIR015_sl1000_mr0125_nv10_6,0.602,0.68,0.69,0.754,0.71,0.689,0.571,0.577,0.52,0.52
SEIR015_sl1000_mr0125_nv10_7,0.618,0.667,0.718,0.769,0.781,0.784,0.673,0.623,0.602,0.602
SEIR015_sl1000_mr0125_nv10_8,0.548,0.618,0.583,0.667,0.706,0.533,0.429,0.435,0.435,0.435
