dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.465,0.545,0.588,0.747,0.885,0.942,0.921,0.914,0.935,0.935
SEIR015_sl1000_mr0125_nv10_10,0.474,0.548,0.68,0.789,0.867,0.867,0.857,0.833,0.833,0.909
SEIR015_sl1000_mr0125_nv10_11,0.391,0.429,0.474,0.643,0.818,0.818,0.75,0.833,0.833,0.833
SEIR015_sl1000_mr0125_nv10_12,0.462,0.5,0.524,0.769,0.833,0.833,0.833,0.8,0.8,0.8
SEIR015_sl1000_mr0125_nv10_13,0.57,0.662,0.734,0.913,0.976,0.976,0.969,0.966,0.966,0.966
SEIR015_sl1000_mr0125_nv10_14,0.551,0.598,0.644,0.71,0.83,0.827,0.86,0.914,0.906,0.906
SEIR015_sl1000_mr0125_nv10_15,0.385,0.446,0.5,0.743,0.889,0.889,0.812,0.8,0.8,0.8
SEIR015_sl1000_mr0125_nv10_16,0.596,0.602,0.616,0.693,0.704,0.742,0.786,0.778,0.774,0.774
SEIR015_sl1000_mr0125_nv10_17,0.451,0.524,0.538,0.625,0.704,0.692,0.692,0.667,0.682,0.682
SEIR015_sl1000_mr0125_nv10_18,0.571,0.571,0.571,0.667,0.667,0.778,0.778,0.714,0.714,0.714
SEIR015_sl1000_mr0125_nv10_19,0.338,0.408,0.463,0.68,0.8,0.8,0.789,0.882,0.882,0.882
SEIR015_sl1000_mr0125_nv10_2,0.517,0.609,0.65,0.812,0.909,0.909,0.909,0.9,0.9,0.9
SEIR015_sl1000_mr0125_nv10_20,0.557,0.629,0.679,0.822,0.921,0.946,0.933,0.929,0.923,0.923
SEIR015_sl1000_mr0125_nv10_3,0.471,0.471,0.533,0.615,0.778,0.778,0.778,0.714,0.714,0.714
SEIR015_sl1000_mr0125_nv10_4,0.643,0.643,0.643,0.8,0.8,0.8,0.8,1.0,1.0,1.0
