edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
NorthCarolina->Connecticut,0, 0, 173, 38, 0, 0, 0
California->Arizona,0, 0, 100, 111, 0, 0, 0
California->Connecticut,0, 11, 33, 166, 0, 0, 0
Oregon->Florida,0, 0, 157, 50, 0, 0, 0
Florida->NorthCarolina,0, 0, 23, 184, 0, 0, 0
Oregon->Pennsylvania,0, 0, 136, 70, 0, 0, 0
Virginia->Massachusetts,0, 0, 33, 173, 0, 0, 0
NewYork->Georgia,0, 0, 143, 62, 0, 0, 0
California->Ohio,0, 1, 100, 103, 0, 0, 0
Minnesota->Utah,0, 0, 188, 16, 0, 0, 0
Wisconsin->NewJersey,0, 0, 104, 0, 0, 0, 100
Maryland->Washington,0, 0, 108, 70, 25, 0, 0
Massachusetts->Texas,0, 0, 40, 163, 0, 0, 0
Virginia->NorthCarolina,0, 0, 0, 203, 0, 0, 0
NewYork->Missouri,1, 1, 100, 100, 0, 0, 0
Minnesota->Maryland,0, 0, 83, 119, 0, 0, 0
Minnesota->NewMexico,0, 0, 100, 100, 0, 0, 0
Idaho->Wisconsin,0, 0, 0, 200, 0, 0, 0
NewYork->Minnesota,0, 0, 60, 137, 0, 0, 0
Idaho->Oregon,0, 0, 100, 97, 0, 0, 0
California->Massachusetts,0, 70, 107, 19, 0, 0, 0
Connecticut->Massachusetts,0, 0, 108, 88, 0, 0, 0
Washington->Minnesota,0, 25, 24, 146, 0, 0, 0
Oregon->Maryland,0, 0, 71, 124, 0, 0, 0
Connecticut->Washington,0, 0, 3, 191, 0, 0, 0
Virginia->NewYork,0, 0, 188, 5, 0, 0, 0
Minnesota->California,0, 3, 73, 109, 6, 0, 0
Wisconsin->Connecticut,0, 0, 117, 74, 0, 0, 0
Pennsylvania->NewYork,0, 0, 68, 123, 0, 0, 0
NewMexico->Wisconsin,0, 0, 132, 58, 0, 0, 0
Ohio->Connecticut,0, 0, 0, 190, 0, 0, 0
Illinois->California,0, 31, 83, 4, 0, 69, 0
Florida->Massachusetts,0, 0, 101, 84, 0, 0, 0
SouthCarolina->Georgia,0, 0, 84, 100, 0, 0, 0
Connecticut->Wyoming,0, 0, 174, 5, 0, 0, 0
Georgia->Minnesota,0, 0, 172, 6, 0, 0, 0
Connecticut->NewJersey,0, 0, 12, 166, 0, 0, 0
NewYork->NorthCarolina,0, 0, 105, 72, 0, 0, 0
Texas->NorthCarolina,0, 26, 50, 100, 0, 0, 0
Arizona->Texas,0, 0, 176, 0, 0, 0, 0
Texas->Michigan,0, 0, 137, 38, 0, 0, 0
NewJersey->Arizona,0, 0, 175, 0, 0, 0, 0
Georgia->Illinois,0, 0, 175, 0, 0, 0, 0
Oregon->Arizona,0, 0, 175, 0, 0, 0, 0
Minnesota->Wyoming,0, 0, 133, 41, 0, 0, 0
NorthCarolina->NewJersey,0, 0, 100, 72, 0, 0, 0
Utah->Maryland,0, 0, 57, 115, 0, 0, 0
Idaho->Minnesota,0, 0, 0, 172, 0, 0, 0
NewMexico->Texas,0, 0, 171, 0, 0, 0, 0
Connecticut->Virginia,0, 0, 28, 143, 0, 0, 0
Wisconsin->NewMexico,0, 0, 103, 68, 0, 0, 0
Texas->Idaho,0, 0, 100, 70, 0, 0, 0
Virginia->Pennsylvania,0, 0, 73, 96, 0, 0, 0
Washington->Utah,0, 0, 0, 169, 0, 0, 0
Minnesota->Florida,0, 5, 40, 123, 0, 0, 0
Maryland->Louisiana,0, 0, 128, 30, 10, 0, 0
Connecticut->Pennsylvania,0, 0, 139, 29, 0, 0, 0
California->Georgia,0, 34, 100, 33, 0, 0, 0
Pennsylvania->NewJersey,0, 0, 18, 149, 0, 0, 0
Wyoming->NewYork,0, 0, 166, 0, 0, 0, 0
Pennsylvania->Massachusetts,0, 0, 139, 27, 0, 0, 0
Virginia->Minnesota,0, 0, 92, 73, 0, 0, 0
Connecticut->Minnesota,0, 0, 151, 13, 0, 0, 0
Illinois->Michigan,0, 0, 52, 111, 0, 0, 0
Texas->Minnesota,0, 0, 100, 63, 0, 0, 0
Michigan->Massachusetts,0, 0, 35, 127, 0, 0, 0
Idaho->Alaska,0, 0, 0, 162, 0, 0, 0
Utah->Virginia,0, 0, 66, 94, 0, 0, 0
NewJersey->Pennsylvania,0, 0, 131, 29, 0, 0, 0
Louisiana->Pennsylvania,0, 0, 158, 0, 0, 0, 0
Connecticut->Illinois,0, 1, 35, 121, 0, 0, 0
SouthCarolina->Florida,0, 0, 153, 2, 0, 0, 0
Wisconsin->Florida,0, 0, 13, 11, 31, 100, 0
Minnesota->Michigan,0, 0, 37, 111, 6, 0, 0
Louisiana->California,0, 0, 136, 18, 0, 0, 0
California->Washington,0, 0, 33, 120, 0, 0, 0
Maryland->Arizona,0, 0, 39, 113, 0, 0, 0
NorthCarolina->NewYork,0, 0, 0, 152, 0, 0, 0
Florida->Washington,0, 17, 89, 45, 0, 0, 0
Minnesota->Virginia,0, 0, 84, 66, 0, 0, 0
SouthCarolina->Pennsylvania,0, 0, 48, 102, 0, 0, 0
Michigan->Nebraska,0, 0, 0, 150, 0, 0, 0
Texas->Wisconsin,0, 0, 74, 74, 0, 0, 0
NewMexico->Michigan,0, 0, 147, 0, 0, 0, 0
Massachusetts->Pennsylvania,0, 0, 110, 37, 0, 0, 0
California->Wyoming,0, 33, 113, 0, 0, 0, 0
Illinois->NewMexico,0, 0, 107, 38, 0, 0, 0
Wyoming->Virginia,0, 0, 142, 0, 0, 0, 0
Florida->Connecticut,0, 0, 58, 84, 0, 0, 0
Louisiana->Massachusetts,0, 0, 110, 32, 0, 0, 0
Alaska->California,0, 0, 141, 0, 0, 0, 0
Florida->Ohio,0, 0, 0, 141, 0, 0, 0
Pennsylvania->Utah,0, 0, 37, 102, 0, 0, 0
Oregon->Connecticut,0, 0, 113, 26, 0, 0, 0
California->Texas,0, 100, 0, 36, 0, 0, 0
Washington->Wisconsin,0, 0, 4, 132, 0, 0, 0
Utah->Wisconsin,0, 0, 0, 35, 100, 0, 0
Maryland->Nebraska,0, 0, 34, 100, 0, 0, 0
Texas->Florida,0, 0, 100, 32, 0, 0, 0
Connecticut->Nebraska,0, 0, 100, 32, 0, 0, 0
Massachusetts->Washington,0, 0, 100, 32, 0, 0, 0
Georgia->Florida,0, 0, 130, 2, 0, 0, 0
Michigan->Ohio,0, 0, 100, 31, 0, 0, 0
Utah->Illinois,2, 0, 97, 31, 0, 0, 0
Illinois->Minnesota,0, 2, 81, 46, 0, 1, 0
Louisiana->Oregon,0, 0, 0, 128, 0, 0, 0
Washington->Maryland,0, 0, 9, 118, 0, 0, 0
Arizona->Virginia,0, 0, 89, 37, 0, 0, 0
NewJersey->Washington,0, 0, 126, 0, 0, 0, 0
California->Pennsylvania,0, 0, 73, 53, 0, 0, 0
SouthCarolina->Maryland,0, 0, 22, 104, 0, 0, 0
Connecticut->Ohio,0, 0, 2, 121, 0, 0, 0
Missouri->California,4, 14, 104, 0, 0, 0, 0
Texas->Wyoming,0, 0, 12, 110, 0, 0, 0
Florida->NewMexico,0, 0, 28, 94, 0, 0, 0
Alaska->NewYork,0, 0, 20, 100, 0, 0, 0
Arizona->California,0, 0, 0, 120, 0, 0, 0
Iowa->Wisconsin,0, 0, 0, 17, 100, 3, 0
Wisconsin->Massachusetts,0, 30, 0, 51, 0, 38, 0
Texas->Illinois,0, 0, 118, 0, 0, 0, 0
Minnesota->Pennsylvania,0, 0, 118, 0, 0, 0, 0
Minnesota->Arizona,0, 0, 0, 118, 0, 0, 0
Florida->Wyoming,0, 6, 7, 104, 0, 0, 0
NewJersey->Virginia,0, 0, 36, 81, 0, 0, 0
Missouri->Washington,0, 116, 0, 0, 0, 0, 0
Texas->California,0, 42, 32, 41, 0, 0, 0
NewYork->Iowa,0, 0, 108, 7, 0, 0, 0
Washington->NorthCarolina,0, 0, 81, 34, 0, 0, 0
Connecticut->Wisconsin,0, 0, 39, 76, 0, 0, 0
Connecticut->Arizona,0, 0, 11, 104, 0, 0, 0
Oregon->Alaska,0, 0, 114, 0, 0, 0, 0
Missouri->Virginia,0, 0, 110, 4, 0, 0, 0
Pennsylvania->California,0, 0, 52, 62, 0, 0, 0
Illinois->Pennsylvania,0, 0, 14, 0, 0, 100, 0
Washington->Pennsylvania,0, 0, 14, 100, 0, 0, 0
Florida->Iowa,0, 0, 6, 107, 0, 0, 0
Texas->Massachusetts,0, 0, 12, 100, 0, 0, 0
California->NewJersey,0, 0, 71, 41, 0, 0, 0
Massachusetts->Alaska,0, 0, 12, 100, 0, 0, 0
Connecticut->NorthCarolina,0, 0, 111, 0, 0, 0, 0
NorthCarolina->Florida,0, 0, 11, 100, 0, 0, 0
Washington->Connecticut,0, 0, 101, 10, 0, 0, 0
Idaho->Illinois,0, 0, 100, 11, 0, 0, 0
Utah->Nebraska,0, 0, 33, 77, 0, 0, 0
NewYork->SouthCarolina,0, 0, 110, 0, 0, 0, 0
NewJersey->Oregon,0, 0, 110, 0, 0, 0, 0
Illinois->Arizona,0, 0, 4, 35, 0, 71, 0
Missouri->Oregon,0, 3, 106, 0, 0, 0, 0
Illinois->Maryland,0, 0, 102, 7, 0, 0, 0
Ohio->NewYork,0, 0, 1, 108, 0, 0, 0
Arizona->Georgia,0, 0, 42, 67, 0, 0, 0
Idaho->Missouri,0, 0, 0, 109, 0, 0, 0
California->Alaska,0, 0, 94, 14, 0, 0, 0
Iowa->Arizona,0, 0, 100, 7, 0, 0, 0
California->Missouri,4, 12, 74, 16, 0, 0, 0
Illinois->Georgia,0, 0, 6, 100, 0, 0, 0
NewYork->Ohio,0, 0, 0, 106, 0, 0, 0
Texas->Pennsylvania,0, 75, 0, 30, 0, 0, 0
Georgia->Virginia,0, 0, 0, 105, 0, 0, 0
Illinois->Florida,0, 1, 38, 1, 0, 64, 0
Maryland->Utah,0, 0, 90, 4, 10, 0, 0
Utah->Massachusetts,0, 0, 103, 1, 0, 0, 0
Minnesota->Washington,0, 12, 55, 36, 0, 0, 0
Wyoming->Nebraska,0, 0, 100, 3, 0, 0, 0
Illinois->Texas,0, 0, 3, 100, 0, 0, 0
Oregon->Missouri,1, 1, 100, 0, 0, 0, 0
NorthCarolina->Wyoming,0, 0, 102, 0, 0, 0, 0
NewYork->Washington,0, 0, 101, 1, 0, 0, 0
Massachusetts->Maryland,0, 0, 70, 32, 0, 0, 0
Washington->Idaho,0, 0, 37, 65, 0, 0, 0
NewMexico->Utah,0, 0, 101, 0, 0, 0, 0
Utah->NewYork,0, 0, 54, 47, 0, 0, 0
Washington->Ohio,0, 0, 1, 100, 0, 0, 0
NewYork->Nebraska,0, 0, 0, 101, 0, 0, 0
California->Iowa,0, 0, 0, 71, 0, 30, 0
Illinois->SouthCarolina,2, 98, 0, 0, 0, 0, 0
Missouri->Texas,0, 100, 0, 0, 0, 0, 0
Utah->Michigan,0, 0, 52, 47, 1, 0, 0
Texas->NewYork,0, 0, 100, 0, 0, 0, 0
Wyoming->California,0, 0, 100, 0, 0, 0, 0
NorthCarolina->Alaska,0, 0, 100, 0, 0, 0, 0
Iowa->Ohio,0, 0, 100, 0, 0, 0, 0
Missouri->Arizona,0, 0, 100, 0, 0, 0, 0
Arizona->NewYork,0, 0, 100, 0, 0, 0, 0
Arizona->Washington,0, 0, 100, 0, 0, 0, 0
NorthCarolina->Pennsylvania,0, 0, 63, 37, 0, 0, 0
Pennsylvania->NorthCarolina,0, 0, 30, 70, 0, 0, 0
Louisiana->NewYork,0, 0, 100, 0, 0, 0, 0
Louisiana->Wisconsin,0, 0, 100, 0, 0, 0, 0
Arizona->Missouri,0, 0, 100, 0, 0, 0, 0
Louisiana->Georgia,0, 0, 100, 0, 0, 0, 0
Arizona->Minnesota,0, 0, 88, 12, 0, 0, 0
Texas->Washington,0, 0, 0, 100, 0, 0, 0
Idaho->Michigan,0, 0, 0, 100, 0, 0, 0
NewJersey->NewMexico,0, 0, 0, 100, 0, 0, 0
Idaho->SouthCarolina,0, 0, 0, 100, 0, 0, 0
Idaho->NorthCarolina,0, 0, 0, 100, 0, 0, 0
Nebraska->NewMexico,0, 0, 0, 100, 0, 0, 0
Nebraska->Texas,0, 0, 0, 100, 0, 0, 0
NewYork->Texas,0, 0, 0, 100, 0, 0, 0
Louisiana->Connecticut,0, 0, 0, 100, 0, 0, 0
Massachusetts->NewJersey,0, 0, 0, 100, 0, 0, 0
Illinois->Missouri,10, 89, 0, 0, 0, 0, 0
Florida->Utah,0, 0, 59, 39, 0, 0, 0
Virginia->Georgia,0, 0, 0, 98, 0, 0, 0
NewYork->Illinois,0, 3, 43, 51, 0, 0, 0
Washington->Michigan,0, 0, 52, 45, 0, 0, 0
Wyoming->Maryland,0, 0, 77, 19, 0, 0, 0
Pennsylvania->Georgia,0, 0, 29, 67, 0, 0, 0
Washington->Missouri,0, 34, 22, 39, 0, 0, 0
Pennsylvania->Arizona,0, 41, 41, 11, 0, 0, 0
Louisiana->Minnesota,0, 0, 31, 62, 0, 0, 0
Pennsylvania->Washington,0, 0, 3, 90, 0, 0, 0
Missouri->Florida,0, 52, 28, 12, 0, 0, 0
Massachusetts->Connecticut,0, 0, 5, 87, 0, 0, 0
Georgia->NorthCarolina,0, 0, 89, 3, 0, 0, 0
NewYork->Wisconsin,0, 0, 76, 16, 0, 0, 0
Utah->Oregon,0, 0, 28, 63, 0, 0, 0
Idaho->Connecticut,0, 0, 0, 91, 0, 0, 0
Utah->NewMexico,0, 0, 90, 0, 0, 0, 0
Virginia->Oregon,0, 0, 90, 0, 0, 0, 0
Louisiana->Maryland,0, 0, 27, 63, 0, 0, 0
Oregon->Nebraska,0, 0, 0, 90, 0, 0, 0
Massachusetts->Wisconsin,0, 32, 0, 21, 0, 35, 0
Virginia->Alaska,0, 0, 76, 12, 0, 0, 0
Missouri->Michigan,0, 0, 54, 34, 0, 0, 0
NewMexico->Massachusetts,0, 0, 88, 0, 0, 0, 0
NewMexico->Louisiana,0, 0, 88, 0, 0, 0, 0
Florida->Georgia,0, 0, 83, 4, 0, 0, 0
Minnesota->NorthCarolina,0, 0, 56, 31, 0, 0, 0
Alaska->Idaho,0, 0, 0, 87, 0, 0, 0
Alaska->Virginia,0, 0, 0, 87, 0, 0, 0
Wyoming->Minnesota,0, 0, 54, 32, 0, 0, 0
Idaho->Maryland,0, 0, 0, 86, 0, 0, 0
Missouri->Minnesota,0, 12, 26, 46, 0, 0, 0
Nebraska->Minnesota,0, 0, 82, 1, 0, 1, 0
Minnesota->Connecticut,0, 0, 72, 12, 0, 0, 0
NorthCarolina->Maryland,0, 0, 14, 70, 0, 0, 0
Utah->SouthCarolina,0, 30, 0, 53, 0, 0, 0
Florida->Alaska,0, 0, 83, 0, 0, 0, 0
Pennsylvania->Nebraska,0, 0, 0, 83, 0, 0, 0
Massachusetts->California,0, 0, 79, 3, 0, 0, 0
Massachusetts->Wyoming,0, 0, 43, 37, 0, 0, 0
NewJersey->SouthCarolina,0, 0, 79, 0, 0, 0, 0
Washington->NewJersey,0, 0, 79, 0, 0, 0, 0
Utah->Idaho,0, 0, 3, 76, 0, 0, 0
NewJersey->Utah,0, 0, 0, 79, 0, 0, 0
Washington->Georgia,0, 0, 27, 51, 0, 0, 0
Oregon->Georgia,0, 0, 77, 0, 0, 0, 0
Utah->Louisiana,0, 0, 54, 0, 23, 0, 0
Wisconsin->Virginia,0, 0, 5, 72, 0, 0, 0
SouthCarolina->Virginia,0, 0, 0, 77, 0, 0, 0
Minnesota->Nebraska,0, 0, 76, 0, 0, 0, 0
Wyoming->Michigan,0, 0, 48, 28, 0, 0, 0
Texas->NewMexico,0, 0, 76, 0, 0, 0, 0
Arizona->Wisconsin,0, 0, 0, 31, 45, 0, 0
Maryland->Wisconsin,0, 0, 47, 28, 0, 0, 0
Missouri->NewJersey,0, 0, 33, 42, 0, 0, 0
Virginia->Texas,0, 0, 39, 36, 0, 0, 0
Utah->Texas,0, 0, 0, 75, 0, 0, 0
Nebraska->Oregon,0, 0, 0, 75, 0, 0, 0
Massachusetts->Iowa,0, 0, 0, 74, 0, 0, 0
Michigan->NewJersey,0, 0, 1, 72, 0, 0, 0
NorthCarolina->Massachusetts,0, 0, 61, 12, 0, 0, 0
Iowa->Massachusetts,0, 0, 0, 73, 0, 0, 0
California->NorthCarolina,0, 0, 72, 0, 0, 0, 0
Maryland->Oregon,0, 0, 47, 0, 25, 0, 0
NorthCarolina->Texas,0, 0, 5, 67, 0, 0, 0
Maryland->NorthCarolina,0, 0, 27, 45, 0, 0, 0
Texas->Utah,0, 0, 0, 72, 0, 0, 0
Virginia->Iowa,0, 0, 34, 37, 0, 0, 0
Massachusetts->Florida,0, 0, 38, 33, 0, 0, 0
Illinois->Iowa,0, 0, 0, 1, 0, 70, 0
NorthCarolina->Wisconsin,0, 0, 33, 37, 0, 0, 0
NewMexico->Maryland,0, 0, 33, 37, 0, 0, 0
Alaska->Wisconsin,0, 0, 0, 65, 0, 5, 0
Maryland->Wyoming,0, 0, 37, 32, 0, 0, 0
SouthCarolina->Michigan,0, 0, 69, 0, 0, 0, 0
Arizona->Idaho,0, 0, 65, 3, 0, 0, 0
Virginia->Illinois,0, 0, 21, 46, 0, 0, 0
Wisconsin->California,0, 0, 23, 10, 34, 0, 0
Oregon->Wisconsin,0, 0, 0, 34, 33, 0, 0
Minnesota->Texas,0, 0, 0, 67, 0, 0, 0
SouthCarolina->Utah,0, 42, 0, 24, 0, 0, 0
Minnesota->Massachusetts,0, 0, 66, 0, 0, 0, 0
California->Nebraska,0, 0, 44, 22, 0, 0, 0
SouthCarolina->Minnesota,0, 0, 1, 65, 0, 0, 0
Idaho->Texas,0, 0, 0, 66, 0, 0, 0
Massachusetts->Nebraska,0, 0, 30, 35, 0, 0, 0
Florida->Wisconsin,0, 0, 16, 24, 24, 0, 0
Massachusetts->Louisiana,0, 0, 63, 0, 0, 0, 0
Oregon->Ohio,0, 0, 3, 60, 0, 0, 0
Oregon->Idaho,0, 0, 63, 0, 0, 0, 0
Florida->NewJersey,0, 0, 63, 0, 0, 0, 0
Washington->Texas,0, 0, 0, 63, 0, 0, 0
NorthCarolina->Virginia,0, 0, 0, 63, 0, 0, 0
Illinois->Utah,5, 5, 52, 0, 0, 0, 0
Texas->Connecticut,0, 0, 0, 62, 0, 0, 0
Michigan->Missouri,0, 0, 21, 39, 0, 0, 0
Pennsylvania->Connecticut,0, 0, 4, 56, 0, 0, 0
Florida->Oregon,0, 0, 58, 2, 0, 0, 0
Washington->Nebraska,0, 0, 0, 60, 0, 0, 0
Texas->Arizona,0, 59, 0, 0, 0, 0, 0
Nebraska->Massachusetts,0, 0, 11, 48, 0, 0, 0
Nebraska->Michigan,0, 0, 0, 59, 0, 0, 0
Missouri->Idaho,0, 0, 0, 59, 0, 0, 0
NewMexico->Illinois,0, 0, 19, 39, 0, 0, 0
Georgia->Arizona,0, 0, 10, 48, 0, 0, 0
Arizona->Pennsylvania,0, 25, 32, 0, 0, 0, 0
Michigan->Washington,0, 0, 20, 37, 0, 0, 0
Arizona->Maryland,0, 0, 31, 26, 0, 0, 0
Georgia->Pennsylvania,0, 0, 49, 7, 0, 0, 0
Pennsylvania->Ohio,0, 0, 56, 0, 0, 0, 0
Massachusetts->Minnesota,0, 0, 48, 7, 0, 0, 0
Pennsylvania->Texas,0, 0, 0, 54, 0, 0, 0
NewMexico->NorthCarolina,0, 0, 53, 0, 0, 0, 0
Alaska->Louisiana,0, 0, 0, 53, 0, 0, 0
Arizona->NorthCarolina,0, 0, 0, 53, 0, 0, 0
Illinois->Alaska,0, 0, 22, 30, 0, 0, 0
Pennsylvania->Wyoming,0, 0, 13, 39, 0, 0, 0
