408,1
499,2
19,3
517,4
478,5
549,6
687,7
120,8
74,9
29,10
399,11
502,12
10,13
425,14
50,15
192,16
952,17
630,18
40,19
11,20
389,21
14,22
703,23
260,24
983,25
66,26
274,27
70,28
23,29
374,30
257,31
619,32
665,33
347,34
550,35
680,36
749,37
115,38
21,39
255,40
951,41
174,42
712,43
36,44
536,45
443,46
198,47
73,48
78,49
28,50
495,51
383,52
511,53
638,54
147,55
922,56
921,57
369,58
