edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Wisconsin->Illinois,0, 0, 101, 543, 100, 463, 100
NewYork->NewJersey,0, 0, 560, 541, 0, 0, 0
Oregon->NewYork,0, 0, 541, 337, 0, 0, 0
Oregon->California,0, 72, 345, 401, 0, 0, 0
Louisiana->Texas,0, 0, 3, 784, 0, 0, 0
Connecticut->Michigan,0, 100, 281, 284, 0, 0, 0
Oregon->Washington,0, 30, 111, 207, 300, 0, 0
California->Utah,0, 34, 102, 459, 0, 0, 0
Illinois->Wisconsin,0, 0, 0, 362, 0, 200, 0
Oregon->Virginia,0, 2, 447, 107, 0, 0, 0
Michigan->Maryland,0, 0, 120, 436, 0, 0, 0
Florida->California,0, 0, 307, 241, 0, 0, 0
Virginia->Utah,0, 9, 286, 236, 0, 0, 0
Utah->Florida,0, 45, 383, 95, 0, 0, 0
Maryland->Texas,0, 0, 252, 269, 0, 0, 0
Pennsylvania->Michigan,0, 0, 275, 237, 0, 0, 0
Florida->Virginia,0, 4, 178, 329, 0, 0, 0
Connecticut->Washington,0, 2, 115, 392, 0, 0, 0
Virginia->Florida,0, 11, 147, 337, 0, 0, 0
Maryland->Minnesota,0, 0, 0, 491, 0, 0, 0
Virginia->NewYork,0, 0, 155, 306, 0, 0, 0
Arizona->Florida,0, 28, 256, 174, 0, 0, 0
Connecticut->Minnesota,0, 0, 137, 319, 0, 0, 0
Louisiana->Utah,0, 0, 129, 327, 0, 0, 0
Massachusetts->Texas,0, 0, 171, 275, 0, 0, 0
NewYork->Connecticut,0, 0, 102, 343, 0, 0, 0
Massachusetts->Virginia,0, 0, 159, 264, 0, 0, 0
Virginia->Pennsylvania,0, 0, 61, 357, 0, 0, 0
Michigan->Florida,0, 0, 391, 14, 3, 0, 0
Wisconsin->NewYork,0, 0, 104, 0, 0, 200, 100
California->Virginia,0, 0, 273, 130, 0, 0, 0
Arizona->Pennsylvania,0, 32, 327, 26, 0, 0, 0
Utah->Oregon,0, 36, 132, 214, 0, 0, 0
NewYork->Maryland,0, 0, 207, 175, 0, 0, 0
Wisconsin->Minnesota,0, 0, 33, 115, 0, 132, 100
