edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Wisconsin->Illinois,0, 0, 100, 471, 100, 500, 100
Oregon->California,0, 71, 300, 671, 0, 0, 0
NewYork->NewJersey,0, 0, 500, 500, 0, 0, 0
Louisiana->Texas,0, 0, 0, 1000, 0, 0, 0
Oregon->NewYork,0, 0, 400, 400, 0, 0, 0
California->Utah,0, 0, 229, 500, 0, 0, 0
Pennsylvania->Michigan,0, 0, 454, 247, 0, 0, 0
Connecticut->Michigan,0, 100, 400, 200, 0, 0, 0
Connecticut->NewYork,0, 0, 200, 500, 0, 0, 0
Maryland->Minnesota,0, 0, 0, 700, 0, 0, 0
Arizona->Florida,0, 100, 372, 200, 0, 0, 0
Virginia->Florida,0, 0, 134, 531, 0, 0, 0
Oregon->Virginia,0, 0, 500, 100, 0, 0, 0
Connecticut->NewJersey,0, 0, 300, 300, 0, 0, 0
NewYork->California,0, 0, 300, 300, 0, 0, 0
NewYork->Maryland,0, 0, 100, 500, 0, 0, 0
NewYork->Michigan,0, 0, 100, 500, 0, 0, 0
Oregon->Washington,0, 0, 100, 200, 300, 0, 0
Virginia->Utah,0, 0, 300, 277, 0, 0, 0
Virginia->Maryland,0, 0, 100, 477, 0, 0, 0
California->Wisconsin,0, 100, 212, 29, 100, 100, 0
California->Virginia,0, 0, 283, 258, 0, 0, 0
Arizona->Pennsylvania,0, 0, 424, 100, 0, 0, 0
Virginia->NewYork,0, 0, 217, 294, 0, 0, 0
Utah->Florida,0, 0, 400, 100, 0, 0, 0
Utah->Massachusetts,0, 0, 200, 300, 0, 0, 0
Massachusetts->Texas,0, 0, 200, 300, 0, 0, 0
NewYork->Connecticut,0, 0, 100, 400, 0, 0, 0
Michigan->Florida,0, 0, 500, 0, 0, 0, 0
Connecticut->Washington,0, 0, 200, 300, 0, 0, 0
Connecticut->Oregon,0, 0, 200, 300, 0, 0, 0
Connecticut->Minnesota,0, 0, 200, 300, 0, 0, 0
Louisiana->Utah,0, 0, 200, 300, 0, 0, 0
Maryland->Texas,0, 0, 300, 200, 0, 0, 0
