dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.679,0.74,0.758,0.781,0.806,0.781,0.712,0.696,0.673,0.661
SEIR015_sl1000_mr0125_nv10_10,0.679,0.708,0.78,0.811,0.778,0.824,0.824,0.75,0.75,0.71
SEIR015_sl1000_mr0125_nv10_11,0.529,0.562,0.621,0.692,0.75,0.75,0.636,0.667,0.667,0.667
SEIR015_sl1000_mr0125_nv10_12,0.632,0.706,0.774,0.857,0.857,0.815,0.667,0.476,0.476,0.476
SEIR015_sl1000_mr0125_nv10_13,0.79,0.817,0.847,0.891,0.915,0.891,0.841,0.814,0.786,0.756
SEIR015_sl1000_mr0125_nv10_14,0.742,0.772,0.79,0.855,0.857,0.854,0.8,0.774,0.742,0.713
SEIR015_sl1000_mr0125_nv10_15,0.536,0.595,0.625,0.634,0.649,0.63,0.588,0.545,0.523,0.523
SEIR015_sl1000_mr0125_nv10_16,0.736,0.741,0.757,0.785,0.788,0.779,0.752,0.732,0.721,0.721
SEIR015_sl1000_mr0125_nv10_17,0.63,0.647,0.667,0.69,0.727,0.679,0.692,0.667,0.64,0.64
SEIR015_sl1000_mr0125_nv10_18,0.727,0.727,0.727,0.762,0.7,0.737,0.667,0.667,0.667,0.667
SEIR015_sl1000_mr0125_nv10_19,0.478,0.533,0.543,0.61,0.642,0.642,0.627,0.612,0.625,0.625
SEIR015_sl1000_mr0125_nv10_2,0.698,0.703,0.743,0.812,0.8,0.759,0.741,0.741,0.692,0.692
SEIR015_sl1000_mr0125_nv10_20,0.736,0.787,0.804,0.857,0.864,0.886,0.838,0.822,0.806,0.789
SEIR015_sl1000_mr0125_nv10_3,0.64,0.696,0.727,0.762,0.778,0.778,0.778,0.706,0.706,0.706
SEIR015_sl1000_mr0125_nv10_4,0.818,0.818,0.762,0.8,0.8,0.8,0.8,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_5,0.447,0.492,0.509,0.484,0.488,0.459,0.423,0.4,0.377,0.353
SEIR015_sl1000_mr0125_nv10_6,0.586,0.747,0.732,0.74,0.738,0.721,0.632,0.582,0.577,0.577
SEIR015_sl1000_mr0125_nv10_7,0.653,0.713,0.753,0.814,0.83,0.794,0.707,0.69,0.673,0.667
SEIR015_sl1000_mr0125_nv10_8,0.618,0.667,0.667,0.684,0.611,0.571,0.552,0.462,0.5,0.5
SEIR015_sl1000_mr0125_nv10_9,0.4,0.484,0.49,0.439,0.41,0.432,0.375,0.4,0.414,0.414
SEIR015_sl1000_mr025_nv10_1,0.857,0.857,0.857,0.857,0.8,0.842,0.842,0.842,0.842,0.842
SEIR015_sl1000_mr025_nv10_10,0.625,0.69,0.692,0.696,0.8,0.5,0.5,0.5,0.4,0.4
SEIR015_sl1000_mr025_nv10_11,0.697,0.718,0.756,0.847,0.827,0.824,0.723,0.652,0.621,0.621
SEIR015_sl1000_mr025_nv10_12,0.645,0.714,0.72,0.818,0.818,0.8,0.842,0.778,0.706,0.706
SEIR015_sl1000_mr025_nv10_13,0.286,0.296,0.308,0.32,0.348,0.273,0.286,0.3,0.3,0.3
SEIR015_sl1000_mr025_nv10_14,0.648,0.676,0.71,0.727,0.755,0.72,0.696,0.651,0.585,0.585
SEIR015_sl1000_mr025_nv10_15,0.492,0.51,0.557,0.576,0.552,0.528,0.454,0.409,0.409,0.418
SEIR015_sl1000_mr025_nv10_16,0.65,0.765,0.839,0.839,0.8,0.786,0.741,0.64,0.667,0.667
SEIR015_sl1000_mr025_nv10_17,0.667,0.723,0.767,0.773,0.761,0.761,0.697,0.635,0.613,0.613
SEIR015_sl1000_mr025_nv10_18,0.571,0.625,0.682,0.734,0.712,0.735,0.719,0.677,0.667,0.667
SEIR015_sl1000_mr025_nv10_19,0.75,0.783,0.8,0.821,0.865,0.833,0.788,0.75,0.75,0.71
SEIR015_sl1000_mr025_nv10_2,0.604,0.671,0.677,0.667,0.653,0.681,0.612,0.612,0.595,0.595
SEIR015_sl1000_mr025_nv10_20,0.593,0.636,0.636,0.632,0.588,0.625,0.625,0.714,0.615,0.615
SEIR015_sl1000_mr025_nv10_3,0.821,0.852,0.9,0.915,0.925,0.923,0.886,0.805,0.79,0.775
SEIR015_sl1000_mr025_nv10_4,0.689,0.703,0.706,0.783,0.8,0.78,0.753,0.694,0.676,0.676
SEIR015_sl1000_mr025_nv10_5,0.75,0.763,0.771,0.821,0.839,0.835,0.791,0.75,0.718,0.701
SEIR015_sl1000_mr025_nv10_6,0.765,0.789,0.792,0.796,0.841,0.851,0.819,0.747,0.73,0.712
SEIR015_sl1000_mr025_nv10_7,0.8,0.8,0.8,0.8,0.778,0.778,0.75,0.75,0.75,0.75
SEIR015_sl1000_mr025_nv10_8,0.784,0.87,0.884,0.878,0.923,0.833,0.857,0.824,0.824,0.824
SEIR015_sl1000_mr025_nv10_9,0.772,0.797,0.848,0.852,0.87,0.879,0.808,0.774,0.747,0.747
SEIR015_sl1000_mr025_nv20_1,0.578,0.564,0.606,0.667,0.621,0.621,0.593,0.56,0.609,0.609
SEIR015_sl1000_mr025_nv20_10,0.538,0.583,0.583,0.583,0.571,0.444,0.375,0.375,0.4,0.4
SEIR015_sl1000_mr025_nv20_11,0.75,0.8,0.828,0.786,0.846,0.8,0.8,0.75,0.75,0.696
SEIR015_sl1000_mr025_nv20_12,0.481,0.52,0.531,0.578,0.591,0.591,0.6,0.615,0.615,0.667
SEIR015_sl1000_mr025_nv20_13,0.667,0.75,0.783,0.783,0.818,0.818,0.762,0.8,0.737,0.737
SEIR015_sl1000_mr025_nv20_14,0.702,0.769,0.8,0.8,0.857,0.829,0.703,0.667,0.629,0.629
SEIR015_sl1000_mr025_nv20_15,0.545,0.58,0.623,0.655,0.667,0.679,0.68,0.667,0.667,0.667
SEIR015_sl1000_mr025_nv20_16,0.783,0.806,0.831,0.839,0.852,0.847,0.821,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv20_17,0.748,0.794,0.819,0.838,0.85,0.844,0.74,0.701,0.701,0.701
SEIR015_sl1000_mr025_nv20_18,0.544,0.563,0.611,0.644,0.651,0.667,0.641,0.613,0.613,0.613
SEIR015_sl1000_mr025_nv20_19,0.414,0.414,0.414,0.462,0.48,0.5,0.4,0.4,0.4,0.4
SEIR015_sl1000_mr025_nv20_2,0.721,0.759,0.8,0.846,0.846,0.88,0.851,0.844,0.844,0.844
SEIR015_sl1000_mr025_nv20_20,0.652,0.636,0.634,0.65,0.629,0.629,0.588,0.606,0.562,0.562
SEIR015_sl1000_mr025_nv20_3,0.531,0.592,0.627,0.667,0.677,0.667,0.65,0.655,0.632,0.632
SEIR015_sl1000_mr025_nv20_4,0.652,0.716,0.703,0.738,0.754,0.746,0.679,0.604,0.577,0.577
SEIR015_sl1000_mr025_nv20_5,0.804,0.831,0.841,0.909,0.921,0.921,0.812,0.794,0.758,0.758
SEIR015_sl1000_mr025_nv20_6,0.74,0.766,0.818,0.837,0.81,0.816,0.784,0.696,0.696,0.696
SEIR015_sl1000_mr025_nv20_7,0.837,0.85,0.907,0.904,0.914,0.912,0.879,0.875,0.875,0.875
SEIR015_sl1000_mr025_nv20_8,0.515,0.584,0.614,0.662,0.691,0.727,0.71,0.7,0.707,0.713
SEIR015_sl1000_mr025_nv20_9,0.538,0.609,0.667,0.667,0.706,0.688,0.645,0.571,0.519,0.519
SEIR015_sl1000_mr025_nv5_1,0.449,0.611,0.645,0.692,0.75,0.636,0.571,0.526,0.444,0.444
SEIR015_sl1000_mr025_nv5_10,0.623,0.614,0.617,0.648,0.657,0.667,0.581,0.581,0.586,0.596
SEIR015_sl1000_mr025_nv5_11,0.575,0.624,0.661,0.707,0.713,0.69,0.59,0.528,0.507,0.522
SEIR015_sl1000_mr025_nv5_12,0.424,0.37,0.417,0.381,0.3,0.333,0.353,0.353,0.25,0.25
SEIR015_sl1000_mr025_nv5_13,0.638,0.737,0.754,0.847,0.821,0.836,0.72,0.638,0.638,0.652
SEIR015_sl1000_mr025_nv5_14,0.683,0.667,0.703,0.686,0.71,0.733,0.667,0.615,0.64,0.64
SEIR015_sl1000_mr025_nv5_15,0.594,0.651,0.697,0.706,0.736,0.712,0.636,0.615,0.598,0.583
SEIR015_sl1000_mr025_nv5_16,0.706,0.754,0.75,0.8,0.8,0.809,0.762,0.732,0.732,0.732
SEIR015_sl1000_mr025_nv5_17,0.748,0.78,0.792,0.851,0.867,0.835,0.771,0.688,0.698,0.698
SEIR015_sl1000_mr025_nv5_18,0.534,0.588,0.597,0.66,0.674,0.667,0.644,0.619,0.602,0.585
SEIR015_sl1000_mr025_nv5_19,0.263,0.312,0.333,0.385,0.417,0.435,0.435,0.476,0.526,0.526
SEIR015_sl1000_mr025_nv5_2,0.643,0.609,0.571,0.667,0.75,0.8,0.714,0.714,0.714,0.714
SEIR015_sl1000_mr025_nv5_20,0.516,0.549,0.586,0.642,0.649,0.629,0.54,0.448,0.421,0.421
SEIR015_sl1000_mr025_nv5_3,0.45,0.507,0.586,0.593,0.627,0.565,0.545,0.488,0.488,0.488
SEIR015_sl1000_mr025_nv5_4,0.554,0.615,0.621,0.713,0.739,0.713,0.625,0.608,0.553,0.553
SEIR015_sl1000_mr025_nv5_5,0.472,0.567,0.545,0.512,0.474,0.485,0.429,0.37,0.37,0.37
SEIR015_sl1000_mr025_nv5_6,0.33,0.407,0.434,0.433,0.426,0.436,0.352,0.299,0.302,0.313
SEIR015_sl1000_mr025_nv5_7,0.62,0.698,0.772,0.769,0.776,0.696,0.682,0.585,0.55,0.55
SEIR015_sl1000_mr025_nv5_8,0.58,0.678,0.654,0.708,0.667,0.7,0.667,0.606,0.606,0.606
SEIR015_sl1000_mr025_nv5_9,0.468,0.5,0.511,0.548,0.582,0.571,0.571,0.559,0.515,0.515
SEIR015_sl1000_mr05_nv10_1,0.471,0.489,0.513,0.529,0.562,0.571,0.538,0.5,0.5,0.5
SEIR015_sl1000_mr05_nv10_10,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842,0.842
SEIR015_sl1000_mr05_nv10_11,0.32,0.4,0.421,0.353,0.375,0.375,0.375,0.4,0.462,0.462
SEIR015_sl1000_mr05_nv10_12,0.762,0.762,0.762,0.842,0.842,0.842,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr05_nv10_13,0.789,0.826,0.884,0.893,0.897,0.897,0.867,0.815,0.792,0.792
SEIR015_sl1000_mr05_nv10_14,0.568,0.557,0.587,0.615,0.651,0.65,0.64,0.603,0.583,0.571
