dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.924,0.948,0.973,0.973,0.973,0.973,0.973,0.973,0.973,0.973
SEIR015_sl1000_mr0125_nv10_10,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947
SEIR015_sl1000_mr0125_nv10_11,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692
SEIR015_sl1000_mr0125_nv10_12,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SEIR015_sl1000_mr0125_nv10_13,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
SEIR015_sl1000_mr0125_nv10_14,0.762,0.762,0.828,0.828,0.873,0.865,0.865,0.854,0.854,0.854
SEIR015_sl1000_mr0125_nv10_15,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933
SEIR015_sl1000_mr0125_nv10_16,0.754,0.754,0.754,0.754,0.765,0.761,0.761,0.761,0.761,0.761
SEIR015_sl1000_mr0125_nv10_17,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742,0.742
SEIR015_sl1000_mr0125_nv10_18,0.727,0.727,0.727,0.727,0.8,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_19,0.511,0.59,0.742,0.742,0.742,0.692,0.692,0.783,0.783,0.783
SEIR015_sl1000_mr0125_nv10_2,0.789,0.789,0.938,0.938,0.938,0.938,0.923,0.923,0.923,0.923
SEIR015_sl1000_mr0125_nv10_20,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841,0.841
SEIR015_sl1000_mr0125_nv10_3,0.533,0.636,0.636,0.636,0.636,0.636,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr0125_nv10_5,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902
SEIR015_sl1000_mr0125_nv10_6,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895
