dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.623,0.691,0.706,0.792,0.794,0.764,0.667,0.598,0.558,0.558
SEIR015_sl1000_mr0125_nv10_10,0.643,0.72,0.762,0.842,0.765,0.765,0.765,0.688,0.667,0.667
SEIR015_sl1000_mr0125_nv10_11,0.514,0.529,0.581,0.692,0.75,0.75,0.636,0.526,0.526,0.526
SEIR015_sl1000_mr0125_nv10_12,0.6,0.649,0.667,0.8,0.769,0.72,0.421,0.421,0.421,0.421
SEIR015_sl1000_mr0125_nv10_13,0.726,0.762,0.807,0.86,0.879,0.854,0.841,0.709,0.709,0.709
SEIR015_sl1000_mr0125_nv10_14,0.71,0.731,0.79,0.829,0.838,0.846,0.8,0.727,0.706,0.69
SEIR015_sl1000_mr0125_nv10_15,0.538,0.564,0.549,0.658,0.685,0.667,0.5,0.4,0.4,0.4
SEIR015_sl1000_mr0125_nv10_16,0.697,0.697,0.716,0.754,0.75,0.76,0.733,0.707,0.707,0.707
SEIR015_sl1000_mr0125_nv10_17,0.595,0.647,0.646,0.679,0.717,0.717,0.692,0.612,0.625,0.625
SEIR015_sl1000_mr0125_nv10_18,0.667,0.667,0.667,0.696,0.667,0.737,0.588,0.588,0.588,0.588
SEIR015_sl1000_mr0125_nv10_19,0.454,0.494,0.548,0.607,0.615,0.615,0.627,0.612,0.625,0.625
SEIR015_sl1000_mr0125_nv10_2,0.667,0.732,0.743,0.759,0.741,0.741,0.741,0.692,0.692,0.692
SEIR015_sl1000_mr0125_nv10_20,0.696,0.745,0.776,0.857,0.9,0.897,0.771,0.754,0.716,0.716
SEIR015_sl1000_mr0125_nv10_3,0.615,0.64,0.667,0.7,0.737,0.778,0.625,0.625,0.625,0.625
SEIR015_sl1000_mr0125_nv10_4,0.75,0.75,0.727,0.8,0.8,0.8,0.778,0.75,0.75,0.75
SEIR015_sl1000_mr0125_nv10_5,0.431,0.465,0.418,0.494,0.466,0.444,0.423,0.377,0.328,0.328
SEIR015_sl1000_mr0125_nv10_6,0.596,0.68,0.682,0.714,0.689,0.689,0.632,0.604,0.52,0.52
SEIR015_sl1000_mr0125_nv10_7,0.621,0.678,0.725,0.767,0.775,0.774,0.673,0.604,0.602,0.602
SEIR015_sl1000_mr0125_nv10_8,0.548,0.63,0.625,0.703,0.686,0.625,0.5,0.5,0.435,0.435
SEIR015_sl1000_mr0125_nv10_9,0.39,0.476,0.517,0.558,0.389,0.412,0.323,0.357,0.357,0.37
