dataset,single,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.795,1,0.973,0.959,0.849,0.822,0.808,0.562,0.493,0.479,0.466
SEIR015_sl1000_mr0125_nv10_10,0.842,0.947,0.842,0.842,0.842,0.842,0.789,0.789,0.737,0.737,0.737
SEIR015_sl1000_mr0125_nv10_11,0.615,0.692,0.692,0.692,0.692,0.692,0.615,0.462,0.385,0.385,0.385
SEIR015_sl1000_mr0125_nv10_12,0.857,0.857,0.857,0.857,0.786,0.714,0.714,0.5,0.357,0.357,0.357
SEIR015_sl1000_mr0125_nv10_13,0.84,0.98,0.94,0.92,0.82,0.8,0.8,0.66,0.64,0.64,0.64
SEIR015_sl1000_mr0125_nv10_14,0.788,0.923,0.923,0.885,0.865,0.865,0.865,0.731,0.712,0.673,0.673
SEIR015_sl1000_mr0125_nv10_15,0.6,0.911,0.844,0.8,0.778,0.756,0.711,0.422,0.333,0.333,0.333
SEIR015_sl1000_mr0125_nv10_16,0.794,0.841,0.841,0.825,0.81,0.794,0.778,0.698,0.683,0.683,0.683
SEIR015_sl1000_mr0125_nv10_17,0.808,0.846,0.846,0.808,0.769,0.731,0.731,0.654,0.654,0.654,0.654
SEIR015_sl1000_mr0125_nv10_18,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.6,0.5,0.5,0.5
SEIR015_sl1000_mr0125_nv10_19,0.548,0.71,0.677,0.613,0.548,0.516,0.516,0.516,0.516,0.516,0.516
SEIR015_sl1000_mr0125_nv10_2,0.812,0.938,0.938,0.938,0.688,0.688,0.688,0.688,0.688,0.688,0.688
SEIR015_sl1000_mr0125_nv10_20,0.805,0.951,0.951,0.951,0.854,0.854,0.854,0.707,0.659,0.659,0.659
SEIR015_sl1000_mr0125_nv10_3,0.667,0.889,0.889,0.778,0.778,0.778,0.778,0.667,0.556,0.556,0.556
SEIR015_sl1000_mr0125_nv10_4,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.6,0.6,0.6
SEIR015_sl1000_mr0125_nv10_5,0.431,0.863,0.745,0.627,0.529,0.471,0.451,0.353,0.333,0.333,0.333
SEIR015_sl1000_mr0125_nv10_6,0.686,0.971,0.971,0.943,0.714,0.714,0.714,0.543,0.486,0.486,0.486
SEIR015_sl1000_mr0125_nv10_7,0.691,0.926,0.897,0.838,0.809,0.809,0.779,0.618,0.529,0.529,0.515
SEIR015_sl1000_mr0125_nv10_8,0.611,0.889,0.833,0.778,0.667,0.667,0.611,0.556,0.444,0.444,0.444
SEIR015_sl1000_mr0125_nv10_9,0.429,0.667,0.667,0.619,0.524,0.476,0.476,0.381,0.286,0.286,0.286
SEIR015_sl1000_mr025_nv10_1,0.8,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv10_10,0.545,0.909,0.909,0.909,0.727,0.727,0.727,0.364,0.364,0.364,0.364
SEIR015_sl1000_mr025_nv10_11,0.804,0.946,0.929,0.893,0.839,0.821,0.786,0.607,0.5,0.5,0.5
SEIR015_sl1000_mr025_nv10_12,0.8,1,1,1,1,0.9,0.8,0.6,0.6,0.6,0.6
SEIR015_sl1000_mr025_nv10_13,0.5,0.5,0.5,0.4,0.4,0.4,0.4,0.2,0.2,0.2,0.2
SEIR015_sl1000_mr025_nv10_14,0.8,0.92,0.92,0.88,0.8,0.76,0.76,0.64,0.56,0.56,0.56
SEIR015_sl1000_mr025_nv10_15,0.552,0.776,0.741,0.69,0.586,0.569,0.5,0.448,0.362,0.362,0.362
SEIR015_sl1000_mr025_nv10_16,0.714,0.929,0.929,0.857,0.786,0.714,0.714,0.714,0.714,0.714,0.714
SEIR015_sl1000_mr025_nv10_17,0.763,0.895,0.895,0.816,0.711,0.711,0.684,0.553,0.474,0.474,0.474
SEIR015_sl1000_mr025_nv10_18,0.649,0.865,0.811,0.784,0.703,0.703,0.703,0.541,0.541,0.514,0.514
SEIR015_sl1000_mr025_nv10_19,0.684,0.947,0.947,0.947,0.789,0.789,0.737,0.632,0.526,0.526,0.526
SEIR015_sl1000_mr025_nv10_2,0.696,0.929,0.929,0.893,0.768,0.768,0.732,0.554,0.446,0.446,0.446
SEIR015_sl1000_mr025_nv10_20,0.875,0.875,0.875,0.875,0.625,0.625,0.625,0.625,0.625,0.625,0.625
SEIR015_sl1000_mr025_nv10_3,0.826,0.957,0.913,0.913,0.913,0.891,0.891,0.804,0.717,0.717,0.717
SEIR015_sl1000_mr025_nv10_4,0.75,0.909,0.864,0.864,0.773,0.75,0.75,0.591,0.5,0.5,0.5
SEIR015_sl1000_mr025_nv10_5,0.729,0.938,0.938,0.938,0.812,0.812,0.792,0.646,0.604,0.562,0.542
SEIR015_sl1000_mr025_nv10_6,0.717,0.978,0.978,0.978,0.804,0.783,0.783,0.696,0.587,0.587,0.587
SEIR015_sl1000_mr025_nv10_7,0.778,0.889,0.889,0.889,0.889,0.889,0.889,0.778,0.667,0.667,0.667
SEIR015_sl1000_mr025_nv10_8,0.75,1,0.95,0.9,0.9,0.85,0.8,0.7,0.7,0.7,0.7
SEIR015_sl1000_mr025_nv10_9,0.839,0.964,0.929,0.911,0.893,0.875,0.839,0.661,0.589,0.589,0.589
SEIR015_sl1000_mr025_nv20_1,0.733,0.933,0.933,0.933,0.8,0.8,0.8,0.533,0.533,0.533,0.533
SEIR015_sl1000_mr025_nv20_10,0.444,0.778,0.778,0.778,0.556,0.444,0.444,0.333,0.333,0.333,0.333
SEIR015_sl1000_mr025_nv20_11,0.923,0.923,0.923,0.923,0.769,0.769,0.769,0.769,0.692,0.692,0.692
SEIR015_sl1000_mr025_nv20_12,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.55,0.55,0.55,0.55
SEIR015_sl1000_mr025_nv20_13,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv20_14,0.636,0.909,0.909,0.909,0.727,0.727,0.682,0.545,0.455,0.455,0.455
SEIR015_sl1000_mr025_nv20_15,0.708,0.833,0.833,0.792,0.792,0.75,0.708,0.708,0.583,0.583,0.583
SEIR015_sl1000_mr025_nv20_16,0.833,0.933,0.933,0.933,0.833,0.833,0.833,0.7,0.7,0.7,0.7
SEIR015_sl1000_mr025_nv20_17,0.804,0.929,0.929,0.929,0.893,0.893,0.875,0.571,0.5,0.5,0.5
SEIR015_sl1000_mr025_nv20_18,0.718,0.795,0.795,0.795,0.795,0.795,0.795,0.59,0.513,0.513,0.513
SEIR015_sl1000_mr025_nv20_19,0.364,0.636,0.636,0.636,0.636,0.545,0.455,0.273,0.273,0.273,0.273
SEIR015_sl1000_mr025_nv20_2,0.76,0.88,0.88,0.88,0.88,0.88,0.88,0.72,0.64,0.64,0.64
SEIR015_sl1000_mr025_nv20_20,0.579,0.737,0.737,0.632,0.579,0.579,0.526,0.526,0.526,0.526,0.526
SEIR015_sl1000_mr025_nv20_3,0.667,0.788,0.742,0.712,0.697,0.667,0.667,0.621,0.591,0.591,0.591
SEIR015_sl1000_mr025_nv20_4,0.727,0.909,0.848,0.758,0.697,0.667,0.606,0.576,0.545,0.545,0.545
SEIR015_sl1000_mr025_nv20_5,0.795,0.949,0.949,0.949,0.846,0.846,0.821,0.667,0.538,0.538,0.538
SEIR015_sl1000_mr025_nv20_6,0.789,0.947,0.947,0.895,0.868,0.842,0.842,0.763,0.658,0.658,0.658
SEIR015_sl1000_mr025_nv20_7,0.917,1,1,1,0.917,0.889,0.861,0.833,0.806,0.806,0.806
SEIR015_sl1000_mr025_nv20_8,0.642,0.776,0.746,0.731,0.701,0.701,0.672,0.642,0.612,0.612,0.612
SEIR015_sl1000_mr025_nv20_9,0.667,0.778,0.778,0.778,0.611,0.556,0.556,0.444,0.444,0.444,0.444
SEIR015_sl1000_mr025_nv5_1,0.429,0.714,0.714,0.714,0.643,0.643,0.643,0.071,0.071,0.071,0.071
SEIR015_sl1000_mr025_nv5_10,0.528,0.722,0.722,0.667,0.639,0.639,0.583,0.5,0.417,0.417,0.417
SEIR015_sl1000_mr025_nv5_11,0.596,0.83,0.745,0.723,0.723,0.681,0.66,0.426,0.34,0.34,0.34
SEIR015_sl1000_mr025_nv5_12,0.273,0.545,0.455,0.364,0.364,0.364,0.273,0.273,0.273,0.273,0.273
SEIR015_sl1000_mr025_nv5_13,0.742,0.903,0.903,0.871,0.839,0.839,0.742,0.548,0.484,0.484,0.484
SEIR015_sl1000_mr025_nv5_14,0.667,0.8,0.8,0.8,0.667,0.667,0.6,0.6,0.6,0.6,0.6
SEIR015_sl1000_mr025_nv5_15,0.615,0.831,0.831,0.815,0.769,0.738,0.738,0.554,0.508,0.462,0.431
SEIR015_sl1000_mr025_nv5_16,0.808,1,1,0.962,0.923,0.923,0.885,0.538,0.462,0.462,0.462
SEIR015_sl1000_mr025_nv5_17,0.707,0.976,0.976,0.902,0.829,0.829,0.805,0.537,0.488,0.488,0.488
SEIR015_sl1000_mr025_nv5_18,0.6,0.8,0.8,0.782,0.618,0.582,0.564,0.509,0.473,0.473,0.473
SEIR015_sl1000_mr025_nv5_19,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455,0.455
SEIR015_sl1000_mr025_nv5_2,0.556,0.889,0.667,0.667,0.667,0.667,0.667,0.556,0.444,0.444,0.444
SEIR015_sl1000_mr025_nv5_20,0.561,0.78,0.732,0.732,0.659,0.61,0.61,0.415,0.341,0.317,0.317
SEIR015_sl1000_mr025_nv5_3,0.481,0.667,0.63,0.63,0.593,0.556,0.519,0.444,0.407,0.37,0.37
SEIR015_sl1000_mr025_nv5_4,0.68,0.82,0.8,0.76,0.72,0.72,0.68,0.5,0.42,0.4,0.4
SEIR015_sl1000_mr025_nv5_5,0.667,0.762,0.762,0.762,0.714,0.714,0.667,0.333,0.238,0.238,0.238
SEIR015_sl1000_mr025_nv5_6,0.452,0.581,0.516,0.484,0.468,0.435,0.403,0.258,0.21,0.21,0.21
SEIR015_sl1000_mr025_nv5_7,0.577,0.846,0.846,0.769,0.692,0.692,0.692,0.5,0.385,0.385,0.385
SEIR015_sl1000_mr025_nv5_8,0.696,0.913,0.87,0.87,0.739,0.696,0.696,0.478,0.435,0.435,0.435
SEIR015_sl1000_mr025_nv5_9,0.55,0.65,0.625,0.6,0.575,0.575,0.55,0.45,0.425,0.425,0.425
SEIR015_sl1000_mr05_nv10_1,0.471,0.706,0.706,0.588,0.588,0.529,0.471,0.353,0.353,0.353,0.353
SEIR015_sl1000_mr05_nv10_10,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
SEIR015_sl1000_mr05_nv10_11,0.375,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375
SEIR015_sl1000_mr05_nv10_12,1,1,1,1,1,1,1,0.75,0.75,0.75,0.625
SEIR015_sl1000_mr05_nv10_13,0.836,0.951,0.918,0.918,0.852,0.852,0.836,0.721,0.672,0.672,0.672
SEIR015_sl1000_mr05_nv10_14,0.696,0.935,0.935,0.804,0.652,0.63,0.609,0.522,0.478,0.478,0.478
SEIR015_sl1000_mr05_nv10_15,0.636,0.909,0.909,0.909,0.818,0.636,0.455,0.273,0.273,0.273,0.273
SEIR015_sl1000_mr05_nv10_16,0.78,0.976,0.976,0.927,0.805,0.805,0.78,0.756,0.683,0.683,0.683
SEIR015_sl1000_mr05_nv10_17,0.739,0.899,0.884,0.87,0.754,0.754,0.71,0.652,0.594,0.594,0.594
SEIR015_sl1000_mr05_nv10_18,0.756,0.878,0.878,0.854,0.854,0.829,0.756,0.61,0.488,0.488,0.488
SEIR015_sl1000_mr05_nv10_19,0.719,0.875,0.844,0.844,0.781,0.75,0.719,0.625,0.625,0.625,0.625
SEIR015_sl1000_mr05_nv10_2,0.619,0.905,0.881,0.81,0.667,0.667,0.643,0.452,0.405,0.405,0.405
SEIR015_sl1000_mr05_nv10_20,0.39,0.707,0.683,0.488,0.415,0.39,0.39,0.268,0.22,0.22,0.22
SEIR015_sl1000_mr05_nv10_3,0.821,0.929,0.893,0.875,0.875,0.839,0.821,0.732,0.714,0.714,0.714
SEIR015_sl1000_mr05_nv10_4,0.625,0.688,0.688,0.688,0.625,0.594,0.594,0.438,0.406,0.406,0.406
SEIR015_sl1000_mr05_nv10_5,0.636,0.818,0.818,0.727,0.636,0.636,0.636,0.636,0.636,0.636,0.636
SEIR015_sl1000_mr05_nv10_6,0.633,0.9,0.9,0.867,0.733,0.733,0.667,0.567,0.533,0.5,0.5
SEIR015_sl1000_mr05_nv10_7,0.615,0.692,0.692,0.692,0.692,0.692,0.615,0.615,0.615,0.615,0.615
SEIR015_sl1000_mr05_nv10_8,0.722,0.889,0.833,0.806,0.778,0.75,0.75,0.667,0.639,0.639,0.639
SEIR015_sl1000_mr05_nv10_9,0.6,0.733,0.733,0.733,0.733,0.733,0.733,0.467,0.4,0.4,0.4
SEIR015_sl250_mr025_nv10_1,0.882,0.941,0.941,0.941,0.882,0.882,0.882,0.824,0.824,0.765,0.765
SEIR015_sl250_mr025_nv10_10,0.695,0.797,0.797,0.746,0.695,0.678,0.661,0.576,0.525,0.525,0.525
SEIR015_sl250_mr025_nv10_11,0.618,0.735,0.735,0.735,0.676,0.647,0.647,0.471,0.441,0.441,0.412
SEIR015_sl250_mr025_nv10_12,0.744,0.814,0.814,0.791,0.767,0.767,0.721,0.605,0.605,0.605,0.605
SEIR015_sl250_mr025_nv10_13,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.625,0.5,0.5,0.5
SEIR015_sl250_mr025_nv10_14,0.56,0.64,0.64,0.64,0.56,0.56,0.56,0.56,0.52,0.44,0.44
SEIR015_sl250_mr025_nv10_15,0.571,0.714,0.714,0.673,0.531,0.531,0.51,0.49,0.49,0.49,0.49
SEIR015_sl250_mr025_nv10_16,0.222,0.259,0.259,0.259,0.259,0.259,0.222,0.222,0.222,0.222,0.222
SEIR015_sl250_mr025_nv10_17,0.333,0.667,0.667,0.583,0.333,0.333,0.333,0.167,0.167,0.167,0.167
SEIR015_sl250_mr025_nv10_18,0.364,0.727,0.727,0.636,0.545,0.545,0.455,0.364,0.273,0.273,0.273
SEIR015_sl250_mr025_nv10_19,0.622,0.784,0.784,0.757,0.676,0.622,0.568,0.378,0.378,0.351,0.351
SEIR015_sl250_mr025_nv10_2,0.318,0.409,0.409,0.409,0.318,0.318,0.318,0.273,0.227,0.227,0.227
SEIR015_sl250_mr025_nv10_20,0.727,0.758,0.758,0.758,0.697,0.697,0.697,0.697,0.697,0.697,0.697
SEIR015_sl250_mr025_nv10_3,0.733,0.733,0.733,0.733,0.733,0.733,0.733,0.667,0.6,0.6,0.6
SEIR015_sl250_mr025_nv10_4,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.64,0.64,0.64,0.64
SEIR015_sl250_mr025_nv10_5,0.75,0.875,0.875,0.75,0.75,0.75,0.75,0.625,0.625,0.625,0.625
SEIR015_sl250_mr025_nv10_6,0.629,0.657,0.657,0.657,0.657,0.629,0.629,0.514,0.457,0.457,0.457
SEIR015_sl250_mr025_nv10_7,0.375,0.5,0.5,0.5,0.375,0.375,0.375,0.375,0.375,0.375,0.375
SEIR015_sl250_mr025_nv10_8,0.778,1,0.963,0.852,0.815,0.741,0.704,0.519,0.519,0.519,0.519
SEIR015_sl250_mr025_nv10_9,0.667,0.933,0.933,0.8,0.8,0.8,0.8,0.533,0.467,0.4,0.4
SEIR015_sl500_mr025_nv10_1,0.6,0.8,0.8,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.6
SEIR015_sl500_mr025_nv10_10,0.767,0.953,0.953,0.953,0.837,0.814,0.814,0.651,0.581,0.581,0.581
SEIR015_sl500_mr025_nv10_11,0.75,0.875,0.875,0.75,0.5,0.5,0.125,0.125,0.125,0.125,0.125
SEIR015_sl500_mr025_nv10_12,0.698,0.906,0.868,0.83,0.698,0.585,0.585,0.491,0.453,0.453,0.453
SEIR015_sl500_mr025_nv10_13,0.571,0.714,0.714,0.679,0.571,0.571,0.571,0.5,0.5,0.5,0.5
SEIR015_sl500_mr025_nv10_14,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
SEIR015_sl500_mr025_nv10_15,0.741,0.897,0.897,0.897,0.793,0.776,0.759,0.621,0.569,0.569,0.569
SEIR015_sl500_mr025_nv10_16,0.75,0.917,0.917,0.917,0.833,0.833,0.75,0.667,0.417,0.333,0.333
SEIR015_sl500_mr025_nv10_17,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.857,0.857,0.857
SEIR015_sl500_mr025_nv10_18,0.577,0.885,0.731,0.654,0.615,0.5,0.5,0.385,0.385,0.385,0.385
SEIR015_sl500_mr025_nv10_19,1,1,1,1,0.9,0.9,0.9,0.9,0.8,0.8,0.8
SEIR015_sl500_mr025_nv10_2,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.25,0.25,0.25,0.25
SEIR015_sl500_mr025_nv10_20,0.75,0.859,0.859,0.797,0.734,0.719,0.719,0.656,0.625,0.609,0.609
SEIR015_sl500_mr025_nv10_3,0.676,0.784,0.757,0.73,0.649,0.595,0.568,0.514,0.486,0.486,0.486
SEIR015_sl500_mr025_nv10_4,0.756,0.805,0.78,0.732,0.707,0.707,0.707,0.585,0.537,0.537,0.537
SEIR015_sl500_mr025_nv10_5,0.786,1,1,1,1,0.929,0.929,0.786,0.571,0.571,0.571
SEIR015_sl500_mr025_nv10_6,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789,0.789
SEIR015_sl500_mr025_nv10_7,0.629,0.758,0.677,0.645,0.565,0.548,0.516,0.468,0.419,0.419,0.419
SEIR015_sl500_mr025_nv10_8,0.642,0.761,0.761,0.716,0.687,0.687,0.687,0.552,0.507,0.507,0.507
SEIR015_sl500_mr025_nv10_9,0.727,0.909,0.909,0.909,0.818,0.727,0.636,0.636,0.636,0.636,0.636
SEIR01_sl1000_mr0125_nv10_1,0.778,0.833,0.833,0.833,0.778,0.722,0.722,0.611,0.611,0.611,0.611
SEIR01_sl1000_mr0125_nv10_10,0.852,0.944,0.907,0.87,0.852,0.833,0.815,0.778,0.722,0.722,0.722
SEIR01_sl1000_mr0125_nv10_11,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.846,0.769,0.769,0.769
SEIR01_sl1000_mr0125_nv10_12,0.2,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2
SEIR01_sl1000_mr0125_nv10_13,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
