dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,1,1,1,1,1,1,0.973,0.973,0.973,0.973
SEIR015_sl1000_mr0125_nv10_10,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947,0.947
SEIR015_sl1000_mr0125_nv10_11,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692,0.692
SEIR015_sl1000_mr0125_nv10_12,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857,0.857
SEIR015_sl1000_mr0125_nv10_13,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98
SEIR015_sl1000_mr0125_nv10_14,0.923,0.923,0.923,0.923,0.923,0.865,0.865,0.788,0.788,0.788
SEIR015_sl1000_mr0125_nv10_15,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933,0.933
SEIR015_sl1000_mr0125_nv10_16,0.825,0.825,0.825,0.825,0.825,0.81,0.81,0.81,0.81,0.81
SEIR015_sl1000_mr0125_nv10_17,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885,0.885
SEIR015_sl1000_mr0125_nv10_18,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7
SEIR015_sl1000_mr0125_nv10_19,0.742,0.742,0.742,0.742,0.742,0.581,0.581,0.581,0.581,0.581
SEIR015_sl1000_mr0125_nv10_2,0.938,0.938,0.938,0.938,0.938,0.938,0.75,0.75,0.75,0.75
SEIR015_sl1000_mr0125_nv10_20,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902
SEIR015_sl1000_mr0125_nv10_3,0.889,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_4,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr0125_nv10_5,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902,0.902
SEIR015_sl1000_mr0125_nv10_6,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971,0.971
SEIR015_sl1000_mr0125_nv10_7,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926,0.926
SEIR015_sl1000_mr0125_nv10_8,0.944,0.944,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
SEIR015_sl1000_mr0125_nv10_9,0.619,0.619,0.619,0.619,0.524,0.524,0.524,0.524,0.524,0.524
SEIR015_sl1000_mr025_nv10_1,0.9,0.9,0.9,0.9,0.9,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv10_10,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909
SEIR015_sl1000_mr025_nv10_11,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964,0.964
SEIR015_sl1000_mr025_nv10_12,1,1,1,1,0.9,0.9,0.9,0.9,0.9,0.9
SEIR015_sl1000_mr025_nv10_13,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
SEIR015_sl1000_mr025_nv10_14,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
SEIR015_sl1000_mr025_nv10_15,0.707,0.707,0.707,0.707,0.707,0.707,0.638,0.638,0.638,0.638
SEIR015_sl1000_mr025_nv10_16,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929
SEIR015_sl1000_mr025_nv10_17,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868,0.868
SEIR015_sl1000_mr025_nv10_18,0.811,0.811,0.811,0.811,0.784,0.73,0.73,0.73,0.73,0.73
SEIR015_sl1000_mr025_nv10_19,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895
SEIR015_sl1000_mr025_nv10_2,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911,0.911
SEIR015_sl1000_mr025_nv10_20,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
SEIR015_sl1000_mr025_nv10_3,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957,0.957
SEIR015_sl1000_mr025_nv10_4,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886,0.886
SEIR015_sl1000_mr025_nv10_5,0.896,0.896,0.896,0.896,0.875,0.875,0.875,0.875,0.875,0.875
SEIR015_sl1000_mr025_nv10_6,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913,0.913
SEIR015_sl1000_mr025_nv10_7,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.889
SEIR015_sl1000_mr025_nv10_8,1,1,1,1,1,0.95,0.95,0.95,0.95,0.95
SEIR015_sl1000_mr025_nv10_9,1,1,0.982,0.982,0.982,0.982,0.982,0.982,0.946,0.946
SEIR015_sl1000_mr025_nv20_1,0.933,0.933,0.933,0.6,0.6,0.6,0.6,0.6,0.6,0.6
SEIR015_sl1000_mr025_nv20_10,0.778,0.778,0.778,0.778,0.444,0.444,0.444,0.444,0.444,0.444
SEIR015_sl1000_mr025_nv20_11,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923,0.923
SEIR015_sl1000_mr025_nv20_12,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65
SEIR015_sl1000_mr025_nv20_13,1,1,1,1,1,1,1,1,1,1
SEIR015_sl1000_mr025_nv20_14,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909
SEIR015_sl1000_mr025_nv20_15,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917,0.917
SEIR015_sl1000_mr025_nv20_16,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
SEIR015_sl1000_mr025_nv20_17,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929,0.929
SEIR015_sl1000_mr025_nv20_18,0.795,0.795,0.795,0.718,0.718,0.718,0.718,0.718,0.718,0.718
SEIR015_sl1000_mr025_nv20_19,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545,0.545
SEIR015_sl1000_mr025_nv20_2,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
SEIR015_sl1000_mr025_nv20_20,0.737,0.737,0.684,0.684,0.684,0.684,0.632,0.632,0.632,0.632
SEIR015_sl1000_mr025_nv20_3,0.833,0.833,0.833,0.803,0.803,0.803,0.803,0.803,0.803,0.803
SEIR015_sl1000_mr025_nv20_4,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909,0.909
SEIR015_sl1000_mr025_nv20_5,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949,0.949
SEIR015_sl1000_mr025_nv20_6,0.947,0.947,0.895,0.895,0.895,0.895,0.895,0.895,0.895,0.895
SEIR015_sl1000_mr025_nv20_7,0.944,0.944,0.944,0.944,0.944,0.917,0.917,0.917,0.917,0.917
SEIR015_sl1000_mr025_nv20_8,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761,0.761
SEIR015_sl1000_mr025_nv20_9,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr025_nv5_1,0.929,0.643,0.643,0.643,0.643,0.643,0.643,0.643,0.643,0.5
SEIR015_sl1000_mr025_nv5_10,0.75,0.75,0.694,0.694,0.694,0.694,0.694,0.694,0.694,0.694
SEIR015_sl1000_mr025_nv5_11,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
SEIR015_sl1000_mr025_nv5_12,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636,0.636
SEIR015_sl1000_mr025_nv5_13,0.871,0.871,0.839,0.839,0.839,0.839,0.839,0.839,0.839,0.839
SEIR015_sl1000_mr025_nv5_14,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
