dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.973,0.863,0.795,0.781,0.767,0.671,0.575,0.548,0.521,0.507
SEIR015_sl1000_mr0125_nv10_10,0.947,0.947,0.895,0.842,0.737,0.737,0.684,0.684,0.632,0.579
SEIR015_sl1000_mr0125_nv10_11,0.692,0.692,0.692,0.692,0.692,0.692,0.538,0.538,0.538,0.538
SEIR015_sl1000_mr0125_nv10_12,0.857,0.857,0.857,0.857,0.786,0.714,0.643,0.429,0.357,0.357
SEIR015_sl1000_mr0125_nv10_13,0.98,0.98,0.96,0.9,0.88,0.86,0.7,0.7,0.64,0.62
SEIR015_sl1000_mr0125_nv10_14,0.885,0.885,0.885,0.846,0.827,0.788,0.712,0.654,0.615,0.596
SEIR015_sl1000_mr0125_nv10_15,0.844,0.756,0.644,0.622,0.578,0.511,0.422,0.4,0.378,0.378
SEIR015_sl1000_mr0125_nv10_16,0.825,0.825,0.825,0.81,0.81,0.81,0.778,0.714,0.698,0.698
SEIR015_sl1000_mr0125_nv10_17,0.885,0.846,0.808,0.769,0.769,0.769,0.692,0.654,0.654,0.615
SEIR015_sl1000_mr0125_nv10_18,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.6,0.6
SEIR015_sl1000_mr0125_nv10_19,0.613,0.613,0.613,0.613,0.548,0.516,0.516,0.484,0.484,0.484
SEIR015_sl1000_mr0125_nv10_2,0.75,0.75,0.75,0.688,0.688,0.688,0.625,0.625,0.562,0.562
SEIR015_sl1000_mr0125_nv10_20,0.927,0.902,0.902,0.902,0.878,0.854,0.756,0.732,0.707,0.683
SEIR015_sl1000_mr0125_nv10_3,0.889,0.889,0.889,0.889,0.889,0.889,0.889,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_4,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.7,0.7,0.7
SEIR015_sl1000_mr0125_nv10_5,0.765,0.608,0.51,0.412,0.392,0.333,0.294,0.275,0.235,0.235
SEIR015_sl1000_mr0125_nv10_6,0.971,0.943,0.857,0.771,0.686,0.657,0.543,0.457,0.429,0.429
SEIR015_sl1000_mr0125_nv10_7,0.926,0.926,0.912,0.882,0.809,0.75,0.632,0.574,0.529,0.529
SEIR015_sl1000_mr0125_nv10_8,0.944,0.944,0.833,0.667,0.611,0.556,0.389,0.333,0.333,0.333
SEIR015_sl1000_mr0125_nv10_9,0.762,0.714,0.619,0.476,0.381,0.381,0.286,0.286,0.286,0.286
SEIR015_sl1000_mr025_nv10_1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv10_10,0.909,0.909,0.909,0.636,0.636,0.545,0.364,0.364,0.364,0.273
SEIR015_sl1000_mr025_nv10_11,0.964,0.911,0.857,0.804,0.768,0.732,0.661,0.571,0.482,0.482
SEIR015_sl1000_mr025_nv10_12,0.9,0.9,0.9,0.8,0.8,0.8,0.7,0.6,0.6,0.6
