dataset,10,20,30,40,50,60,70,80,90,100
SEIR015_sl1000_mr0125_nv10_1,0.66,0.708,0.725,0.781,0.818,0.754,0.7,0.678,0.661,0.649
SEIR015_sl1000_mr0125_nv10_10,0.692,0.75,0.81,0.842,0.8,0.824,0.788,0.788,0.75,0.71
SEIR015_sl1000_mr0125_nv10_11,0.545,0.581,0.621,0.667,0.72,0.75,0.636,0.667,0.667,0.667
SEIR015_sl1000_mr0125_nv10_12,0.649,0.686,0.8,0.828,0.815,0.769,0.72,0.545,0.476,0.476
SEIR015_sl1000_mr0125_nv10_13,0.778,0.838,0.865,0.9,0.926,0.915,0.814,0.814,0.771,0.756
SEIR015_sl1000_mr0125_nv10_14,0.713,0.736,0.773,0.779,0.811,0.812,0.771,0.731,0.703,0.689
SEIR015_sl1000_mr0125_nv10_15,0.551,0.613,0.604,0.659,0.667,0.63,0.567,0.545,0.523,0.523
SEIR015_sl1000_mr0125_nv10_16,0.727,0.732,0.759,0.767,0.767,0.773,0.766,0.726,0.715,0.715
SEIR015_sl1000_mr0125_nv10_17,0.63,0.647,0.7,0.727,0.727,0.727,0.692,0.667,0.667,0.64
SEIR015_sl1000_mr0125_nv10_18,0.667,0.667,0.7,0.7,0.7,0.7,0.7,0.632,0.632,0.632
SEIR015_sl1000_mr0125_nv10_19,0.437,0.494,0.559,0.585,0.63,0.604,0.615,0.612,0.612,0.612
SEIR015_sl1000_mr0125_nv10_2,0.667,0.706,0.706,0.688,0.71,0.71,0.667,0.667,0.621,0.621
SEIR015_sl1000_mr0125_nv10_20,0.752,0.787,0.804,0.851,0.867,0.875,0.827,0.822,0.806,0.789
SEIR015_sl1000_mr0125_nv10_3,0.762,0.762,0.8,0.8,0.8,0.8,0.8,0.737,0.737,0.737
SEIR015_sl1000_mr0125_nv10_4,0.818,0.818,0.818,0.8,0.8,0.8,0.778,0.778,0.778,0.778
SEIR015_sl1000_mr0125_nv10_5,0.441,0.5,0.515,0.467,0.494,0.459,0.423,0.4,0.353,0.353
SEIR015_sl1000_mr0125_nv10_6,0.613,0.71,0.75,0.72,0.738,0.742,0.655,0.604,0.577,0.577
SEIR015_sl1000_mr0125_nv10_7,0.656,0.741,0.775,0.811,0.803,0.797,0.729,0.69,0.661,0.667
SEIR015_sl1000_mr0125_nv10_8,0.596,0.667,0.652,0.632,0.595,0.606,0.5,0.444,0.48,0.48
SEIR015_sl1000_mr0125_nv10_9,0.438,0.5,0.5,0.455,0.4,0.444,0.387,0.387,0.387,0.387
SEIR015_sl1000_mr025_nv10_1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv10_10,0.571,0.741,0.769,0.636,0.7,0.667,0.5,0.5,0.5,0.4
SEIR015_sl1000_mr025_nv10_11,0.684,0.75,0.787,0.818,0.819,0.812,0.763,0.696,0.621,0.621
SEIR015_sl1000_mr025_nv10_12,0.581,0.667,0.72,0.762,0.762,0.762,0.7,0.667,0.667,0.667
SEIR015_sl1000_mr025_nv10_13,0.286,0.296,0.32,0.333,0.333,0.348,0.364,0.3,0.3,0.3
SEIR015_sl1000_mr025_nv10_14,0.63,0.708,0.733,0.764,0.731,0.745,0.696,0.651,0.585,0.585
SEIR015_sl1000_mr025_nv10_15,0.454,0.51,0.525,0.547,0.53,0.514,0.431,0.4,0.404,0.409
SEIR015_sl1000_mr025_nv10_16,0.667,0.813,0.839,0.839,0.828,0.828,0.692,0.64,0.667,0.667
SEIR015_sl1000_mr025_nv10_17,0.68,0.716,0.767,0.763,0.761,0.761,0.697,0.656,0.613,0.613
SEIR015_sl1000_mr025_nv10_18,0.606,0.652,0.659,0.675,0.684,0.667,0.647,0.636,0.646,0.646
SEIR015_sl1000_mr025_nv10_19,0.706,0.75,0.783,0.8,0.865,0.833,0.75,0.75,0.71,0.71
SEIR015_sl1000_mr025_nv10_2,0.583,0.676,0.672,0.661,0.693,0.702,0.652,0.612,0.595,0.595
SEIR015_sl1000_mr025_nv10_20,0.538,0.609,0.571,0.526,0.588,0.625,0.667,0.714,0.615,0.615
SEIR015_sl1000_mr025_nv10_3,0.821,0.852,0.857,0.926,0.913,0.923,0.86,0.805,0.79,0.775
SEIR015_sl1000_mr025_nv10_4,0.678,0.703,0.738,0.766,0.791,0.775,0.779,0.712,0.676,0.676
SEIR015_sl1000_mr025_nv10_5,0.727,0.741,0.745,0.796,0.839,0.848,0.786,0.741,0.709,0.692
SEIR015_sl1000_mr025_nv10_6,0.763,0.778,0.757,0.804,0.831,0.86,0.769,0.747,0.712,0.712
SEIR015_sl1000_mr025_nv10_7,0.8,0.8,0.8,0.778,0.778,0.778,0.75,0.75,0.75,0.75
SEIR015_sl1000_mr025_nv10_8,0.776,0.844,0.878,0.872,0.842,0.842,0.833,0.8,0.8,0.8
SEIR015_sl1000_mr025_nv10_9,0.769,0.794,0.819,0.835,0.862,0.857,0.816,0.753,0.747,0.747
SEIR015_sl1000_mr025_nv20_1,0.541,0.541,0.514,0.545,0.562,0.516,0.483,0.519,0.519,0.519
SEIR015_sl1000_mr025_nv20_10,0.5,0.5,0.455,0.381,0.381,0.381,0.4,0.333,0.333,0.333
SEIR015_sl1000_mr025_nv20_11,0.75,0.8,0.828,0.815,0.815,0.846,0.8,0.75,0.696,0.696
SEIR015_sl1000_mr025_nv20_12,0.52,0.542,0.553,0.578,0.591,0.591,0.571,0.6,0.6,0.6
SEIR015_sl1000_mr025_nv20_13,0.667,0.692,0.75,0.818,0.818,0.762,0.8,0.8,0.737,0.737
SEIR015_sl1000_mr025_nv20_14,0.714,0.755,0.8,0.818,0.837,0.829,0.737,0.667,0.667,0.629
SEIR015_sl1000_mr025_nv20_15,0.532,0.585,0.613,0.655,0.643,0.679,0.694,0.638,0.667,0.667
