22->21,24
21->22,24
28->20,22
28->7,21
28->16,21
2->21,20
28->35,19
28->1,19
28->10,18
2->8,18
2->4,18
2->22,17
34->21,16
35->28,15
28->15,13
35->7,12
9->13,12
28->12,11
4->8,11
21->13,11
10->12,11
7->1,11
4->2,10
21->34,10
28->9,10
1->28,9
9->4,9
8->2,9
22->2,8
10->22,8
13->34,8
34->27,8
1->35,7
28->21,7
12->4,7
35->1,7
28->2,7
28->13,7
20->16,7
10->34,6
35->16,6
2->34,6
20->28,6
7->16,6
7->10,6
35->20,6
35->10,6
20->1,6
27->21,6
2->13,6
1->20,5
10->21,5
18->12,5
8->4,5
34->13,5
1->10,5
7->20,5
35->9,5
16->7,5
16->35,5
9->10,5
9->35,5
1->7,5
12->28,4
18->16,4
9->21,4
28->22,4
10->28,4
10->16,4
21->7,4
34->7,4
34->12,4
16->10,4
21->2,4
9->28,4
10->35,4
10->7,4
2->12,4
10->1,4
20->10,4
9->27,3
2->20,3
35->21,3
22->28,3
35->34,3
16->12,3
27->9,3
35->2,3
35->18,3
9->34,3
7->28,3
34->2,3
20->7,3
28->34,3
21->16,3
18->7,3
28->18,3
10->2,2
21->1,2
21->10,2
22->35,2
16->21,2
7->22,2
12->18,2
16->28,2
13->9,2
9->12,2
28->4,2
35->22,2
1->34,2
21->20,2
2->28,2
2->15,2
2->35,2
1->21,2
7->34,2
12->7,2
12->9,2
1->18,2
18->34,2
34->4,2
34->20,2
13->27,2
13->21,2
27->2,2
2->7,2
7->15,2
12->21,2
9->18,2
18->4,2
20->21,2
1->13,2
10->9,2
34->9,2
34->28,2
18->28,2
7->35,2
4->34,2
27->13,2
13->2,1
21->28,1
20->22,1
22->7,1
16->22,1
1->2,1
35->13,1
16->34,1
16->1,1
35->12,1
1->12,1
1->15,1
22->9,1
22->10,1
2->1,1
1->22,1
1->9,1
12->35,1
12->1,1
34->16,1
22->12,1
20->35,1
10->20,1
16->20,1
16->9,1
9->16,1
21->27,1
20->9,1
21->9,1
10->15,1
18->10,1
9->20,1
9->15,1
20->13,1
7->21,1
7->13,1
7->18,1
7->9,1
18->1,1
22->20,1
35->15,1
27->8,1
4->21,1
4->27,1
2->16,1
2->10,1
12->10,1
27->34,1
34->18,1
18->35,1
22->4,1
1->16,1
20->2,1
20->18,1
10->18,1
