377,1
337,2
716,3
162,4
455,5
554,6
481,7
392,8
803,9
602,10
134,11
57,12
89,13
677,14
125,15
892,16
229,17
96,18
460,19
204,20
17,21
137,22
306,23
956,24
702,25
285,26
36,27
171,28
714,29
369,30
331,31
722,32
182,33
594,34
164,35
58,36
123,37
184,38
457,39
975,40
335,41
858,42
241,43
505,44
444,45
