4->90,100
4->92,99
4->13,99
4->28,98
4->89,95
4->16,93
4->6,92
4->25,69
90->4,36
90->92,32
16->25,32
90->13,30
92->13,29
25->16,29
13->92,28
90->28,24
90->89,23
89->90,23
90->25,21
92->28,20
92->90,18
13->90,18
28->92,17
89->6,16
92->4,14
89->92,14
89->13,14
90->16,13
13->28,13
28->90,13
89->4,12
13->89,9
13->4,9
28->13,9
92->89,8
6->89,7
13->6,6
92->25,6
92->6,6
25->4,5
89->16,5
28->4,5
16->28,4
25->90,4
13->25,3
90->6,3
6->92,3
25->13,3
16->4,2
13->16,2
16->90,2
28->16,2
92->16,2
89->25,2
6->13,1
25->6,1
28->6,1
6->4,1
89->28,1
6->90,1
28->25,1
25->92,1
