host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
23,25,complex,33,100,33/100,55
23,25,none,22,100,22/100,55
23,28,complex,100,100,100/100,100
25,28,complex,100,100,100/100,100
25,30,complex,14,100,14/100,56
25,30,none,42,100,42/100,56
28,30,complex,94,100,94/100,100
28,30,trans,6,100,6/100,100
