2->142,26
4->201,26
1->2,26
2->4,25
4->107,25
4->283,25
2->202,24
107->4,24
4->7,23
2->3,23
1->107,23
4->2,23
105->52,22
2->5,21
4->5,21
4->240,20
5->107,20
283->201,19
1->4,19
283->7,18
4->3,18
1->5,18
5->2,17
4->1,17
7->3,17
202->3,16
240->107,16
283->4,16
283->3,16
5->4,16
102->4,16
202->2,15
2->107,15
2->1,15
107->5,15
202->142,14
4->102,14
4->142,14
4->105,14
107->2,13
7->4,13
7->201,13
142->2,12
107->240,12
1->105,12
3->4,11
4->202,11
142->3,11
1->201,10
2->102,10
5->1,10
7->283,10
3->283,10
283->107,9
2->105,9
3->2,9
107->1,9
1->102,9
240->4,9
2->201,9
202->4,8
142->202,8
52->105,8
5->52,8
107->102,8
201->283,8
107->105,8
107->283,7
107->3,7
142->4,7
142->5,7
105->107,7
201->7,7
3->7,7
3->202,7
3->5,6
102->2,6
3->201,6
7->107,6
202->5,5
3->107,5
201->3,5
3->142,5
102->107,5
102->1,5
102->105,5
107->7,5
5->201,5
4->52,4
105->2,4
105->102,4
105->1,4
105->4,4
2->52,4
1->52,4
201->107,4
201->4,3
52->1,3
5->102,3
201->5,3
5->105,3
107->52,3
102->5,2
102->201,2
102->52,2
105->201,2
201->102,2
5->202,2
52->107,2
283->240,2
52->4,1
105->105,1
52->2,1
201->1,1
201->2,1
52->201,1
5->142,1
2->283,1
283->5,1
142->283,1
202->202,1
4->4,1
52->5,1
105->5,1
240->283,1
240->7,1
1->1,1
52->102,1
107->201,1
