2->142,25
2->4,25
1->2,24
2->202,22
105->52,22
4->283,22
4->201,21
2->3,21
107->4,21
1->107,20
4->107,20
5->107,19
2->5,18
1->5,16
240->107,16
5->2,15
4->2,15
283->7,15
283->3,14
283->201,14
4->7,13
102->4,13
1->4,13
202->3,12
202->2,12
107->240,12
4->5,12
4->240,11
7->283,11
7->3,11
5->4,11
1->102,10
7->4,10
240->4,9
202->142,8
107->5,8
1->105,8
2->1,8
4->3,8
4->102,8
7->201,8
1->201,7
4->1,7
52->105,7
4->142,6
2->107,6
142->3,6
283->4,6
142->2,6
107->2,6
283->107,5
105->107,5
102->107,5
5->1,5
102->1,5
5->52,4
3->4,4
102->105,4
142->4,4
4->202,4
102->2,4
201->107,3
201->283,3
107->283,3
1->52,3
105->4,3
3->202,3
3->5,3
4->105,3
142->202,3
5->102,3
142->5,3
2->102,3
105->102,3
201->7,2
283->240,2
105->1,2
3->283,2
2->201,2
5->201,2
4->52,2
105->2,2
2->105,2
3->2,2
201->3,1
201->4,1
107->7,1
52->201,1
3->201,1
5->105,1
52->107,1
202->4,1
202->5,1
3->107,1
102->5,1
102->52,1
107->1,1
102->201,1
107->3,1
107->105,1
7->107,1
105->5,1
