edges/dates,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06
Vietnam->CzechRepublic,0, 0, 1002, 0, 0, 0, 0
Italy->USA,100, 300, 400, 200, 0, 0, 0
Thailand->SouthKorea,800, 200, 0, 0, 0, 0, 0
China->Latvia,900, 100, 0, 0, 0, 0, 0
Sweden->Romania,100, 500, 300, 100, 0, 0, 0
Belgium->UnitedKingdom,300, 0, 300, 400, 0, 0, 0
Sweden->SaudiArabia,300, 200, 400, 100, 0, 0, 0
Bangladesh->Russia,300, 200, 500, 0, 0, 0, 0
Vietnam->UnitedKingdom,100, 100, 800, 0, 0, 0, 0
Jordan->Netherlands,100, 200, 0, 700, 0, 0, 0
Poland->Switzerland,200, 200, 200, 400, 0, 0, 0
Russia->Bangladesh,100, 600, 200, 100, 0, 0, 0
Australia->HongKong,400, 600, 0, 0, 0, 0, 0
Germany->Colombia,0, 200, 700, 100, 0, 0, 0
SaudiArabia->Russia,0, 200, 400, 400, 0, 0, 0
SaudiArabia->Colombia,0, 100, 700, 200, 0, 0, 0
Italy->Greece,0, 200, 700, 100, 0, 0, 0
France->Vietnam,0, 100, 800, 100, 0, 0, 0
Turkey->Latvia,0, 0, 200, 800, 0, 0, 0
Netherlands->Jordan,0, 0, 900, 100, 0, 0, 0
Turkey->Belgium,0, 0, 100, 900, 0, 0, 0
UnitedArabEmirates->Uganda,0, 0, 0, 1000, 0, 0, 0
Japan->HongKong,200, 700, 98, 0, 0, 0, 0
Spain->Russia,300, 0, 597, 100, 0, 0, 0
UnitedKingdom->Spain,100, 389, 406, 100, 0, 0, 0
USA->Luxembourg,177, 105, 400, 300, 0, 0, 0
Belgium->Netherlands,100, 203, 300, 372, 0, 0, 0
Belgium->Chile,0, 200, 372, 403, 0, 0, 0
Luxembourg->Georgia,100, 100, 668, 100, 0, 0, 0
Switzerland->Austria,162, 100, 702, 0, 0, 0, 0
USA->Israel,200, 146, 400, 200, 0, 0, 0
Portugal->Poland,0, 100, 802, 29, 0, 0, 0
Japan->Netherlands,0, 0, 698, 226, 0, 0, 0
UnitedArabEmirates->HongKong,11, 911, 0, 0, 0, 0, 0
Switzerland->Portugal,0, 200, 313, 400, 0, 0, 0
Switzerland->Poland,200, 0, 208, 500, 0, 0, 0
Canada->USA,100, 500, 108, 200, 0, 0, 0
Belgium->Italy,100, 300, 503, 3, 0, 0, 0
Thailand->China,602, 300, 0, 0, 0, 0, 0
Portugal->Germany,0, 200, 602, 100, 0, 0, 0
Portugal->Japan,0, 0, 802, 100, 0, 0, 0
Italy->Vietnam,0, 0, 702, 200, 0, 0, 0
SaudiArabia->Canada,0, 101, 800, 0, 0, 0, 0
Argentina->Spain,200, 300, 400, 0, 0, 0, 0
Spain->Iceland,300, 100, 400, 100, 0, 0, 0
Italy->NewZealand,300, 0, 300, 300, 0, 0, 0
Vietnam->Switzerland,100, 0, 700, 100, 0, 0, 0
Japan->Thailand,700, 200, 0, 0, 0, 0, 0
DemocraticRepublicoftheCongo->India,100, 200, 600, 0, 0, 0, 0
BosniaandHerzegovina->Switzerland,200, 0, 400, 300, 0, 0, 0
Germany->Senegal,200, 200, 500, 0, 0, 0, 0
Belgium->Germany,200, 400, 200, 100, 0, 0, 0
Switzerland->BosniaandHerzegovina,400, 200, 300, 0, 0, 0, 0
Bangladesh->Latvia,400, 200, 200, 100, 0, 0, 0
Italy->Denmark,100, 100, 700, 0, 0, 0, 0
Senegal->Netherlands,100, 0, 800, 0, 0, 0, 0
Taiwan->China,500, 400, 0, 0, 0, 0, 0
China->Chile,200, 500, 200, 0, 0, 0, 0
Japan->Colombia,100, 100, 500, 200, 0, 0, 0
Malaysia->Singapore,300, 500, 0, 100, 0, 0, 0
Argentina->Israel,100, 0, 100, 700, 0, 0, 0
Israel->USA,0, 300, 400, 200, 0, 0, 0
USA->Belgium,0, 100, 500, 300, 0, 0, 0
Russia->India,0, 400, 300, 200, 0, 0, 0
Portugal->Italy,0, 200, 700, 0, 0, 0, 0
Portugal->Belgium,0, 100, 700, 100, 0, 0, 0
Denmark->Austria,0, 100, 300, 500, 0, 0, 0
DemocraticRepublicoftheCongo->Canada,0, 100, 100, 700, 0, 0, 0
Jordan->Greece,0, 200, 0, 700, 0, 0, 0
Austria->Netherlands,0, 100, 500, 300, 0, 0, 0
Vietnam->Brazil,0, 0, 700, 200, 0, 0, 0
Portugal->Chile,0, 0, 800, 100, 0, 0, 0
Germany->Chile,0, 0, 700, 200, 0, 0, 0
France->Nigeria,0, 0, 400, 500, 0, 0, 0
Colombia->India,0, 0, 400, 500, 0, 0, 0
Belgium->DemocraticRepublicoftheCongo,0, 0, 700, 200, 0, 0, 0
Spain->Romania,0, 0, 297, 600, 0, 0, 0
UnitedKingdom->India,0, 200, 503, 192, 0, 0, 0
Luxembourg->India,200, 100, 497, 97, 0, 0, 0
UnitedKingdom->Iceland,100, 300, 224, 264, 0, 0, 0
Netherlands->CzechRepublic,100, 0, 400, 382, 0, 0, 0
Belgium->Poland,0, 0, 472, 400, 0, 0, 0
France->Poland,100, 100, 200, 471, 0, 0, 0
Russia->Portugal,0, 300, 500, 67, 0, 0, 0
Switzerland->Taiwan,62, 100, 300, 400, 0, 0, 0
Switzerland->Brazil,100, 200, 562, 0, 0, 0, 0
UnitedKingdom->Germany,400, 49, 206, 200, 0, 0, 0
Russia->Luxembourg,0, 200, 400, 252, 0, 0, 0
USA->SouthKorea,200, 649, 0, 0, 0, 0, 0
UnitedKingdom->Japan,89, 149, 303, 300, 0, 0, 0
Sweden->Italy,300, 100, 441, 0, 0, 0, 0
Sweden->Belgium,100, 100, 533, 100, 0, 0, 0
Italy->Georgia,100, 200, 332, 200, 0, 0, 0
Luxembourg->Portugal,0, 100, 100, 530, 100, 0, 0
India->SouthAfrica,0, 300, 222, 300, 0, 0, 0
Italy->Hungary,100, 100, 500, 118, 0, 0, 0
France->Oman,100, 100, 323, 292, 0, 0, 0
DemocraticRepublicoftheCongo->Finland,0, 300, 300, 215, 0, 0, 0
Switzerland->Iceland,200, 113, 300, 200, 0, 0, 0
Norway->Switzerland,100, 0, 708, 0, 0, 0, 0
Norway->Taiwan,100, 200, 408, 100, 0, 0, 0
Canada->Belgium,0, 0, 100, 708, 0, 0, 0
Italy->Uganda,200, 0, 600, 3, 0, 0, 0
Portugal->Netherlands,0, 100, 602, 100, 0, 0, 0
Japan->Malaysia,400, 200, 200, 0, 0, 0, 0
Spain->Belgium,100, 200, 400, 100, 0, 0, 0
USA->Japan,200, 400, 200, 0, 0, 0, 0
Germany->Denmark,300, 100, 300, 100, 0, 0, 0
Thailand->HongKong,400, 400, 0, 0, 0, 0, 0
Japan->UnitedKingdom,200, 200, 300, 100, 0, 0, 0
Poland->Luxembourg,300, 100, 400, 0, 0, 0, 0
Sweden->SouthAfrica,400, 200, 0, 200, 0, 0, 0
Germany->Portugal,400, 100, 300, 0, 0, 0, 0
Spain->Senegal,100, 100, 600, 0, 0, 0, 0
Norway->Germany,200, 0, 200, 400, 0, 0, 0
India->Italy,100, 100, 600, 0, 0, 0, 0
UnitedKingdom->Portugal,100, 100, 400, 200, 0, 0, 0
HongKong->Singapore,300, 500, 0, 0, 0, 0, 0
Austria->Iceland,200, 0, 600, 0, 0, 0, 0
Taiwan->USA,300, 300, 100, 100, 0, 0, 0
DemocraticRepublicoftheCongo->Spain,100, 0, 700, 0, 0, 0, 0
USA->Spain,300, 200, 300, 0, 0, 0, 0
Japan->Greece,100, 400, 300, 0, 0, 0, 0
India->Oman,100, 500, 100, 100, 0, 0, 0
Singapore->UnitedKingdom,200, 400, 200, 0, 0, 0, 0
UnitedKingdom->Norway,100, 300, 400, 0, 0, 0, 0
HongKong->Thailand,100, 700, 0, 0, 0, 0, 0
Germany->Hungary,100, 200, 100, 400, 0, 0, 0
Netherlands->Colombia,100, 100, 300, 300, 0, 0, 0
Japan->NewZealand,100, 200, 300, 200, 0, 0, 0
USA->Malaysia,0, 800, 0, 0, 0, 0, 0
Oman->Uganda,0, 200, 100, 500, 0, 0, 0
Turkey->India,0, 500, 300, 0, 0, 0, 0
Australia->Senegal,0, 600, 200, 0, 0, 0, 0
Australia->Oman,0, 100, 100, 600, 0, 0, 0
Netherlands->Israel,0, 400, 400, 0, 0, 0, 0
Italy->Portugal,0, 100, 500, 200, 0, 0, 0
Hungary->Poland,0, 300, 400, 100, 0, 0, 0
Poland->Portugal,0, 100, 500, 200, 0, 0, 0
Japan->Russia,0, 100, 500, 200, 0, 0, 0
SaudiArabia->Sweden,0, 100, 200, 500, 0, 0, 0
Denmark->Belgium,0, 200, 500, 100, 0, 0, 0
Israel->Australia,0, 300, 500, 0, 0, 0, 0
Vietnam->India,0, 100, 700, 0, 0, 0, 0
Greece->Portugal,0, 100, 700, 0, 0, 0, 0
Russia->Iceland,0, 200, 600, 0, 0, 0, 0
SaudiArabia->Finland,0, 100, 0, 700, 0, 0, 0
Vietnam->Belgium,0, 0, 500, 300, 0, 0, 0
Portugal->UnitedKingdom,0, 0, 600, 200, 0, 0, 0
USA->Germany,0, 0, 400, 400, 0, 0, 0
Germany->USA,0, 0, 700, 100, 0, 0, 0
Colombia->Japan,0, 0, 500, 300, 0, 0, 0
Portugal->Colombia,0, 0, 700, 100, 0, 0, 0
Senegal->Israel,0, 0, 800, 0, 0, 0, 0
Uganda->UnitedKingdom,0, 0, 0, 800, 0, 0, 0
Japan->Poland,0, 300, 398, 100, 0, 0, 0
Spain->Oman,300, 0, 397, 100, 0, 0, 0
France->CzechRepublic,2, 200, 592, 0, 0, 0, 0
Japan->Vietnam,0, 100, 594, 100, 0, 0, 0
Luxembourg->Canada,0, 100, 594, 100, 0, 0, 0
France->Brazil,0, 300, 392, 100, 0, 0, 0
Singapore->HongKong,489, 300, 0, 0, 0, 0, 0
HongKong->SouthKorea,189, 600, 0, 0, 0, 0, 0
Hungary->Chile,100, 0, 500, 178, 0, 0, 0
Russia->USA,0, 300, 367, 100, 0, 0, 0
Russia->Australia,0, 200, 400, 167, 0, 0, 0
Uruguay->Mexico,0, 130, 530, 100, 0, 0, 0
UnitedKingdom->Morocco,100, 100, 500, 49, 0, 0, 0
UnitedKingdom->CzechRepublic,100, 149, 300, 200, 0, 0, 0
UnitedKingdom->Netherlands,0, 200, 449, 100, 0, 0, 0
Chile->UnitedKingdom,100, 200, 406, 22, 0, 0, 0
Denmark->Netherlands,100, 125, 400, 100, 0, 0, 0
Netherlands->Chile,0, 0, 525, 200, 0, 0, 0
USA->Switzerland,100, 217, 300, 100, 0, 0, 0
UnitedArabEmirates->China,311, 400, 0, 0, 0, 0, 0
Taiwan->Australia,300, 210, 200, 0, 0, 0, 0
Chile->Italy,0, 0, 630, 79, 0, 0, 0
Norway->Austria,100, 0, 100, 508, 0, 0, 0
Vietnam->Japan,0, 0, 606, 100, 0, 0, 0
UnitedKingdom->Mexico,0, 100, 500, 103, 0, 0, 0
Thailand->Malaysia,500, 202, 0, 0, 0, 0, 0
Switzerland->Oman,0, 200, 302, 200, 0, 0, 0
Italy->China,200, 300, 100, 100, 0, 0, 0
China->Austria,400, 200, 100, 0, 0, 0, 0
Austria->Uganda,300, 200, 200, 0, 0, 0, 0
BosniaandHerzegovina->India,200, 0, 300, 200, 0, 0, 0
Spain->France,200, 200, 300, 0, 0, 0, 0
Spain->Sweden,100, 0, 300, 300, 0, 0, 0
France->Italy,100, 400, 200, 0, 0, 0, 0
France->Argentina,100, 0, 200, 400, 0, 0, 0
Bangladesh->Poland,200, 100, 400, 0, 0, 0, 0
