4->201,26
4->283,26
1->2,26
2->142,25
2->202,25
2->4,25
107->4,25
4->107,24
4->2,22
2->5,22
1->4,22
2->3,22
105->52,22
1->107,22
1->102,22
202->2,21
102->4,21
5->107,21
202->142,20
7->283,20
7->4,20
283->7,20
5->2,20
1->5,20
283->201,20
240->107,19
7->3,19
142->2,19
4->7,19
2->1,18
283->3,18
4->240,17
5->4,17
7->201,16
107->2,16
4->5,16
283->4,16
202->3,15
107->5,15
142->4,15
2->107,15
107->240,14
142->3,14
4->3,14
4->1,13
201->283,13
1->105,13
283->107,12
52->105,12
5->1,11
1->201,11
2->105,11
3->4,11
4->102,11
240->4,10
142->202,10
202->4,10
2->102,10
142->5,10
107->105,9
105->107,9
4->142,9
7->107,8
3->283,8
201->3,8
4->202,8
102->1,8
1->52,7
107->1,7
2->201,7
202->5,7
102->107,7
102->2,7
4->105,6
5->52,6
105->2,6
3->7,6
107->102,6
201->107,6
107->283,6
102->105,6
3->2,6
107->3,5
105->1,5
3->5,5
107->52,5
201->4,5
107->201,5
3->107,5
5->102,5
3->202,5
3->142,5
5->201,4
52->107,4
107->7,4
201->7,4
5->105,4
5->142,4
105->4,4
52->1,3
3->201,3
102->201,3
102->52,3
105->102,3
52->2,2
283->240,2
201->2,2
102->5,2
201->5,2
2->52,2
4->52,2
105->5,1
240->201,1
240->7,1
52->5,1
52->201,1
105->201,1
5->3,1
52->4,1
142->283,1
