Map from character to field name
A:	Australia
B:	Austria
C:	Belgium
D:	Brazil
E:	Canada
F:	China
G:	Czech Republic
H:	Democratic Republic of the Congo
I:	England
J:	Finland
K:	France
L:	Georgia
M:	Germany
N:	Hong Kong
O:	Iceland
P:	India
Q:	Ireland
R:	Italy
S:	Japan
T:	Luxembourg
U:	Mexico
V:	Netherlands
W:	Norway
X:	Portugal
Y:	Scotland
Z:	Senegal
[:	Singapore
\:	South Korea
]:	Spain
^:	Switzerland
_:	Taiwan
`:	USA
a:	Wales
b:	?


Substitution rate (mu): 384.0042

Equilibrium frequencies (pi_i):
  A: 0.0285
  B: 0.0387
  C: 0.034
  D: 0.0372
  E: 0.0307
  F: 0.0193
  G: 0.0335
  H: 0.0323
  I: 0.0247
  J: 0.0341
  K: 0.0286
  L: 0.0358
  M: 0.0209
  N: 0.0357
  O: 0.0303
  P: 0.0353
  Q: 0.0342
  R: 0.0264
  S: 0.03
  T: 0.0356
  U: 0.035
  V: 0.0267
  W: 0.0369
  X: 0.0143
  Y: 0.0187
  Z: 0.0351
  [: 0.0359
  \: 0.033
  ]: 0.0207
  ^: 0.0278
  _: 0.0366
  `: 0.0192
  a: 0.0346

Symmetrized rates from j->i (W_ij):
	A	B	C	D	E	F	G	H	I	J	K	L	M	N	O	P	Q	R	S	T	U	V	W	X	Y	Z	[	\	]	^	_	`	a
  A	0	0.6106	0.6206	0.6139	3.9012	1.0913	0.6145	0.6129	4.8891	0.6859	1.4718	1.1929	2.5585	0.6111	1.2845	1.2279	0.6113	1.2706	1.7275	0.6165	0.6168	0.7662	0.6286	2.5035	3.3637	0.6136	0.9097	0.7472	1.2155	0.908	1.9883	8.624	0.6105
  B	0.6106	0	0.9143	0.6105	0.9152	0.6103	0.6105	0.6106	0.6567	0.6106	0.61	0.6102	2.1115	0.6099	0.6726	0.6115	0.6106	0.6108	0.6119	0.6098	0.611	0.8149	0.611	0.9156	0.9162	0.6102	0.6101	0.6102	2.1331	0.9045	0.6106	1.2425	0.6102
  C	0.6206	0.9143	0	2.0387	0.6858	0.9502	0.9181	1.9753	3.4021	0.6127	4.299	0.611	1.5361	0.6103	2.6284	0.6128	0.7792	1.5959	0.6166	0.9148	0.6128	2.3224	0.7296	5.5766	4.2772	0.6107	0.6108	0.6107	1.0589	1.937	0.9723	1.537	0.6123
  D	0.6139	0.6105	2.0387	0	0.6727	0.6116	0.6107	0.6114	1.0587	0.6109	0.6111	0.6105	0.9175	0.6101	0.6771	0.6111	0.6116	1.0798	0.6726	0.6106	0.6109	0.8259	0.6111	1.7657	1.0749	0.6104	0.6103	0.6103	0.9163	0.6115	0.6116	0.6115	0.6104
  E	3.9012	0.9152	0.6858	0.6727	0	0.9274	0.6143	1.0916	1.3073	1.3582	2.0744	0.6383	1.0974	0.6097	0.742	0.6131	0.6112	1.1095	1.9676	0.7059	0.6128	1.3463	0.9127	4.6461	2.5812	0.6105	0.6202	0.6115	0.7672	0.6115	2.0816	10.2169	0.61
  F	1.0913	0.6103	0.9502	0.6116	0.9274	0	0.6105	0.6112	0.9862	0.9163	1.1944	0.6155	1.3469	2.6644	1.2929	0.9177	0.9152	0.6533	2.9966	0.6159	1.0024	0.9405	0.9314	1.2151	5.3952	1.1632	5.461	4.5079	2.3472	0.6109	2.3849	2.7535	0.6097
  G	0.6145	0.6105	0.9181	0.6107	0.6143	0.6105	0	0.6112	1.9107	0.6111	0.7615	0.6105	0.6138	0.6101	0.9143	0.6107	0.6108	0.8449	0.611	0.6149	0.6108	0.6108	0.6114	0.9167	1.2212	0.6108	0.6107	0.6104	0.6101	0.9157	0.6114	0.7348	0.6104
  H	0.6129	0.6106	1.9753	0.6114	1.0916	0.6112	0.6112	0	1.5481	0.6114	3.3882	0.6104	0.612	0.6101	0.9204	0.6107	0.6123	0.6143	0.6114	0.615	0.6107	1.0061	0.6114	0.9171	1.5079	0.6106	0.6103	0.6103	0.6111	0.9064	0.9121	0.6151	0.6104
  I	4.8891	0.6567	3.4021	1.0587	1.3073	0.9862	1.9107	1.5481	0	1.779	1.1089	0.6386	5.0304	0.6152	4.5648	0.6156	1.5769	4.0198	1.9492	1.894	0.7364	4.7221	0.9446	13.3208	9.9226	1.074	0.9074	0.6102	3.4097	2.1664	1.5286	3.6838	1.55
  J	0.6859	0.6106	0.6127	0.6109	1.3582	0.9163	0.6111	0.6114	1.779	0	0.9164	0.6103	0.7553	0.6099	0.975	0.6108	0.6107	0.8466	0.612	0.6106	0.6109	1.5299	0.7544	0.9213	1.9663	0.6104	0.6102	0.6104	1.2203	0.6107	0.6117	2.5364	0.6105
  K	1.4718	0.61	4.299	0.6111	2.0744	1.1944	0.7615	3.3882	1.1089	0.9164	0	0.6097	2.6872	0.6092	1.2336	0.8955	0.6115	1.066	1.2251	4.2764	0.6114	0.9325	0.6178	1.9063	2.2455	2.134	0.6474	0.6297	1.1923	1.5461	1.2264	7.3777	0.6093
  L	1.1929	0.6102	0.611	0.6105	0.6383	0.6155	0.6105	0.6104	0.6386	0.6103	0.6097	0	0.6105	0.6099	0.61	0.6105	0.6106	0.615	0.6109	0.61	0.6108	0.6102	0.6135	1.2309	1.1941	0.6102	0.6101	0.6103	1.4955	0.6102	0.6106	1.219	0.6102
  M	2.5585	2.1115	1.5361	0.9175	1.0974	1.3469	0.6138	0.612	5.0304	0.7553	2.6872	0.6105	0	0.6107	1.8637	0.7877	0.6116	0.7033	0.7809	1.5278	0.67	2.0084	0.616	3.0297	3.5548	1.2037	0.6113	0.6113	0.623	0.6121	0.6134	7.4646	0.9158
  N	0.6111	0.6099	0.6103	0.6101	0.6097	2.6644	0.6101	0.6101	0.6152	0.6099	0.6092	0.6099	0.6107	0	0.6094	0.6106	0.6101	0.6109	1.2215	0.6095	0.6103	0.6098	0.6126	0.6199	0.9171	0.6099	0.9878	0.6453	0.8867	0.6099	0.916	0.6096	0.6099
  O	1.2845	0.6726	2.6284	0.6771	0.742	1.2929	0.9143	0.9204	4.5648	0.975	1.2336	0.61	1.8637	0.6094	0	0.9146	0.6762	1.5427	0.6152	0.9174	0.6116	2.8951	2.0037	3.0858	2.8243	0.6098	0.61	0.6102	1.2915	1.2516	0.6161	2.9568	0.6136
  P	1.2279	0.6115	0.6128	0.6111	0.6131	0.9177	0.6107	0.6107	0.6156	0.6108	0.8955	0.6105	0.7877	0.6106	0.9146	0	0.6108	0.9191	0.7952	0.611	0.6109	0.6116	0.6112	1.2205	1.2251	0.6108	0.6111	0.6106	0.6102	1.2195	0.6111	0.6131	0.6106
  Q	0.6113	0.6106	0.7792	0.6116	0.6112	0.9152	0.6108	0.6123	1.5769	0.6107	0.6115	0.6106	0.6116	0.6101	0.6762	0.6108	0	0.6133	0.6112	0.6103	0.6108	1.4289	0.611	0.7491	1.2134	0.6104	0.6103	0.6104	0.6107	0.612	0.6125	0.6102	0.6105
  R	1.2706	0.6108	1.5959	1.0798	1.1095	0.6533	0.8449	0.6143	4.0198	0.8466	1.066	0.615	0.7033	0.6109	1.5427	0.9191	0.6133	0	0.7643	1.4846	0.6112	2.9875	0.6145	2.0386	2.3063	1.0592	0.6115	0.6111	1.1954	0.6115	0.6545	0.8556	0.8467
  S	1.7275	0.6119	0.6166	0.6726	1.9676	2.9966	0.611	0.6114	1.9492	0.612	1.2251	0.6109	0.7809	1.2215	0.6152	0.7952	0.6112	0.7643	0	0.6124	0.6117	0.6836	0.6123	2.8008	1.2595	0.6113	1.223	0.6124	0.7353	0.6114	0.6145	0.9256	0.6107
  T	0.6165	0.6098	0.9148	0.6106	0.7059	0.6159	0.6149	0.615	1.894	0.6106	4.2764	0.61	1.5278	0.6095	0.9174	0.611	0.6103	1.4846	0.6124	0	0.6159	1.5278	0.6164	0.6141	3.7536	0.918	0.6098	0.6099	1.5163	0.904	0.6111	4.585	0.6098
  U	0.6168	0.611	0.6128	0.6109	0.6128	1.0024	0.6108	0.6107	0.7364	0.6109	0.6114	0.6108	0.67	0.6103	0.6116	0.6109	0.6108	0.6112	0.6117	0.6159	0	0.6124	0.6115	1.0526	0.9752	0.614	0.6106	0.6106	1.7372	0.6111	0.6117	1.5344	0.6105
  V	0.7662	0.8149	2.3224	0.8259	1.3463	0.9405	0.6108	1.0061	4.7221	1.5299	0.9325	0.6102	2.0084	0.6098	2.8951	0.6116	1.4289	2.9875	0.6836	1.5278	0.6124	0	0.6139	4.8489	5.5559	1.8306	0.6103	0.6103	2.0555	1.2036	0.9816	2.0461	0.6098
  W	0.6286	0.611	0.7296	0.6111	0.9127	0.9314	0.6114	0.6114	0.9446	0.7544	0.6178	0.6135	0.616	0.6126	2.0037	0.6112	0.611	0.6145	0.6123	0.6164	0.6115	0.6139	0	0.6395	0.9364	0.6107	0.6111	0.6105	1.4805	1.0142	0.6125	2.0234	0.6105
  X	2.5035	0.9156	5.5766	1.7657	4.6461	1.2151	0.9167	0.9171	13.3208	0.9213	1.9063	1.2309	3.0297	0.6199	3.0858	1.2205	0.7491	2.0386	2.8008	0.6141	1.0526	4.8489	0.6395	0	4.7682	0.6103	0.6101	0.6102	4.893	4.2174	2.1506	1.8669	1.2467
  Y	3.3637	0.9162	4.2772	1.0749	2.5812	5.3952	1.2212	1.5079	9.9226	1.9663	2.2455	1.1941	3.5548	0.9171	2.8243	1.2251	1.2134	2.3063	1.2595	3.7536	0.9752	5.5559	0.9364	4.7682	0	0.9195	0.6168	0.6121	5.2977	0.9357	1.5611	0.7955	0.6171
  Z	0.6136	0.6102	0.6107	0.6104	0.6105	1.1632	0.6108	0.6106	1.074	0.6104	2.134	0.6102	1.2037	0.6099	0.6098	0.6108	0.6104	1.0592	0.6113	0.918	0.614	1.8306	0.6107	0.6103	0.9195	0	0.6208	0.6103	0.9024	0.6101	0.6109	0.7045	0.6102
