181->263,100
9->312,100
521->990,100
9->800,99
9->595,99
9->630,99
9->935,98
521->181,84
181->9,79
521->79,74
9->133,65
9->605,61
181->521,53
181->714,51
181->1,48
181->990,42
521->714,30
521->1,27
181->605,26
181->133,26
990->181,20
990->79,17
714->181,11
935->9,8
714->1,8
521->9,8
181->79,7
133->605,4
990->521,4
1->990,3
714->990,2
521->605,2
521->133,2
79->181,2
990->714,2
800->9,2
181->595,1
595->9,1
133->9,1
990->1,1
181->630,1
630->9,1
181->935,1
9->990,1
181->800,1
9->714,1
9->181,1
9->1,1
