4->90,99
4->13,97
4->92,96
4->28,94
4->89,93
4->6,90
4->16,87
4->25,76
90->4,36
90->92,32
90->13,30
90->28,26
25->16,23
90->25,16
13->92,16
92->13,15
90->16,14
13->90,14
89->90,14
13->4,11
89->4,11
92->4,11
92->89,10
92->90,10
13->89,9
16->25,9
89->13,9
92->28,9
89->92,8
90->89,8
90->6,6
13->28,6
92->6,6
28->90,5
28->92,5
25->4,5
89->16,5
25->90,4
6->89,4
28->4,4
92->25,4
13->6,3
89->6,3
92->16,3
28->13,3
25->13,2
25->92,2
13->16,2
13->25,2
25->28,2
89->25,2
89->28,1
28->25,1
28->16,1
28->6,1
6->4,1
6->92,1
6->13,1
